Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Kelly Olynyk,MIA,MIA @ LAL,03/16/2018,2017-18,W,24,17,7,14,50.0,3,8,37.5,0,0,-,1,4,5,0,3,2,2,3,2
Isaiah Thomas,LAL,LAL vs. MIA,03/16/2018,2017-18,L,27,5,1,9,11.1,0,2,0.0,3,4,75.0,1,1,2,3,0,0,3,2,-9
Justise Winslow,MIA,MIA @ LAL,03/16/2018,2017-18,W,19,2,1,8,12.5,0,4,0.0,0,0,-,0,3,3,4,1,1,0,2,11
Bam Adebayo,MIA,MIA @ LAL,03/16/2018,2017-18,W,35,11,5,10,50.0,0,0,-,1,3,33.3,5,3,8,2,0,0,0,3,0
Josh Richardson,MIA,MIA @ LAL,03/16/2018,2017-18,W,32,4,1,8,12.5,1,3,33.3,1,2,50.0,4,4,8,4,4,0,3,2,-7
Kyle Kuzma,LAL,LAL vs. MIA,03/16/2018,2017-18,L,33,11,5,10,50.0,1,3,33.3,0,0,-,0,8,8,3,1,0,3,3,8
Lonzo Ball,LAL,LAL vs. MIA,03/16/2018,2017-18,L,38,9,4,15,26.7,1,3,33.3,0,0,-,3,5,8,8,2,1,3,0,1
Kentavious Caldwell-Pope,LAL,LAL vs. MIA,03/16/2018,2017-18,L,39,6,2,6,33.3,0,2,0.0,2,2,100,1,8,9,4,1,0,4,3,3
Tyler Johnson,MIA,MIA @ LAL,03/16/2018,2017-18,W,28,6,3,10,30.0,0,5,0.0,0,0,-,0,1,1,4,2,1,1,1,0
Brook Lopez,LAL,LAL vs. MIA,03/16/2018,2017-18,L,33,18,5,10,50.0,4,6,66.7,4,5,80.0,0,4,4,2,0,2,2,3,0
Travis Wear,LAL,LAL vs. MIA,03/16/2018,2017-18,L,14,11,3,5,60.0,3,3,100,2,2,100,0,2,2,0,0,0,1,1,-3
Ivica Zubac,LAL,LAL vs. MIA,03/16/2018,2017-18,L,7,4,2,2,100,0,0,-,0,0,-,1,2,3,0,0,1,2,0,-5
Zach Randolph,SAC,SAC @ GSW,03/16/2018,2017-18,W,19,5,2,7,28.6,1,2,50.0,0,0,-,0,3,3,4,1,0,1,0,-10
Quinn Cook,GSW,GSW vs. SAC,03/16/2018,2017-18,L,40,25,10,13,76.9,5,7,71.4,0,0,-,0,4,4,3,3,0,1,2,0
Omri Casspi,GSW,GSW vs. SAC,03/16/2018,2017-18,L,6,6,3,4,75.0,0,0,-,0,0,-,1,0,1,1,0,0,0,0,2
Kevon Looney,GSW,GSW vs. SAC,03/16/2018,2017-18,L,20,5,2,4,50.0,0,0,-,1,2,50.0,1,3,4,1,2,1,0,0,-3
Willie Cauley-Stein,SAC,SAC @ GSW,03/16/2018,2017-18,W,26,9,4,7,57.1,0,0,-,1,2,50.0,3,3,6,2,1,2,1,1,2
Jordan Bell,GSW,GSW vs. SAC,03/16/2018,2017-18,L,12,0,0,1,0.0,0,0,-,0,0,-,0,2,2,2,0,0,2,2,-5
David West,GSW,GSW vs. SAC,03/16/2018,2017-18,L,16,5,1,6,16.7,0,0,-,3,4,75.0,2,1,3,1,0,1,1,2,-10
Frank Mason,SAC,SAC @ GSW,03/16/2018,2017-18,W,23,9,4,9,44.4,0,1,0.0,1,1,100,1,2,3,3,2,0,0,1,12
Nick Young,GSW,GSW vs. SAC,03/16/2018,2017-18,L,36,16,5,15,33.3,3,8,37.5,3,3,100,1,1,2,1,0,0,2,5,-8
Kosta Koufos,SAC,SAC @ GSW,03/16/2018,2017-18,W,25,5,2,5,40.0,0,0,-,1,4,25.0,5,7,12,0,2,0,1,3,10
Shaun Livingston,GSW,GSW vs. SAC,03/16/2018,2017-18,L,19,7,3,8,37.5,0,0,-,1,1,100,0,0,0,1,0,0,0,3,0
JaVale McGee,GSW,GSW vs. SAC,03/16/2018,2017-18,L,9,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,1,0,1,1
De'Aaron Fox,SAC,SAC @ GSW,03/16/2018,2017-18,W,25,6,3,8,37.5,0,1,0.0,0,0,-,0,1,1,2,0,0,3,1,-7
Buddy Hield,SAC,SAC @ GSW,03/16/2018,2017-18,W,30,22,7,13,53.8,5,10,50.0,3,4,75.0,0,7,7,7,0,0,4,1,15
Draymond Green,GSW,GSW vs. SAC,03/16/2018,2017-18,L,34,14,5,14,35.7,3,9,33.3,1,1,100,0,10,10,7,4,2,4,3,-6
Justin Jackson,SAC,SAC @ GSW,03/16/2018,2017-18,W,18,8,4,7,57.1,0,3,0.0,0,0,-,0,5,5,0,0,0,0,2,-10
Zaza Pachulia,GSW,GSW vs. SAC,03/16/2018,2017-18,L,17,4,1,6,16.7,0,0,-,2,2,100,2,5,7,1,0,0,0,1,6
Bogdan Bogdanovic,SAC,SAC @ GSW,03/16/2018,2017-18,W,24,11,3,10,30.0,3,6,50.0,2,2,100,0,5,5,3,1,0,2,3,2
Garrett Temple,SAC,SAC @ GSW,03/16/2018,2017-18,W,24,8,2,5,40.0,2,4,50.0,2,2,100,0,0,0,1,0,1,0,2,3
Skal Labissiere,SAC,SAC @ GSW,03/16/2018,2017-18,W,26,15,5,12,41.7,3,4,75.0,2,2,100,2,3,5,3,0,1,1,2,8
Andre Iguodala,GSW,GSW vs. SAC,03/16/2018,2017-18,L,31,11,4,10,40.0,1,2,50.0,2,5,40.0,1,3,4,2,1,0,1,2,-2
Quincy Acy,BKN,BKN @ PHI,03/16/2018,2017-18,L,18,6,2,4,50.0,2,4,50.0,0,0,-,1,0,1,0,0,0,0,5,-7
Dario Saric,PHI,PHI vs. BKN,03/16/2018,2017-18,W,28,9,4,10,40.0,1,3,33.3,0,0,-,1,4,5,0,2,0,0,1,-3
Ersan Ilyasova,PHI,PHI vs. BKN,03/16/2018,2017-18,W,24,9,3,6,50.0,1,1,100,2,2,100,0,1,1,3,1,0,0,1,3
D'Angelo Russell,BKN,BKN @ PHI,03/16/2018,2017-18,L,27,8,3,14,21.4,2,5,40.0,0,0,-,1,6,7,5,1,1,3,1,-18
Caris LeVert,BKN,BKN @ PHI,03/16/2018,2017-18,L,28,16,6,11,54.5,2,3,66.7,2,2,100,0,3,3,2,0,0,1,3,4
Rondae Hollis-Jefferson,BKN,BKN @ PHI,03/16/2018,2017-18,L,27,21,7,13,53.8,0,1,0.0,7,9,77.8,2,8,10,5,2,0,2,1,-6
Spencer Dinwiddie,BKN,BKN @ PHI,03/16/2018,2017-18,L,31,14,5,12,41.7,1,4,25.0,3,5,60.0,1,2,3,5,0,0,1,3,-4
Marco Belinelli,PHI,PHI vs. BKN,03/16/2018,2017-18,W,26,5,2,6,33.3,1,2,50.0,0,0,-,0,0,0,1,0,1,1,0,-5
Dante Cunningham,BKN,BKN @ PHI,03/16/2018,2017-18,L,6,6,2,3,66.7,2,3,66.7,0,0,-,0,0,0,1,0,0,0,0,3
T.J. McConnell,PHI,PHI vs. BKN,03/16/2018,2017-18,W,15,6,2,6,33.3,0,3,0.0,2,2,100,0,0,0,3,0,0,0,1,2
Richaun Holmes,PHI,PHI vs. BKN,03/16/2018,2017-18,W,10,2,1,2,50.0,0,0,-,0,0,-,1,1,2,2,0,0,0,1,-9
Jahlil Okafor,BKN,BKN @ PHI,03/16/2018,2017-18,L,13,10,5,8,62.5,0,0,-,0,0,-,1,2,3,0,0,2,0,2,4
Jarrett Allen,BKN,BKN @ PHI,03/16/2018,2017-18,L,23,6,2,6,33.3,0,0,-,2,2,100,5,2,7,1,0,2,2,1,-9
Ben Simmons,PHI,PHI vs. BKN,03/16/2018,2017-18,W,37,21,10,17,58.8,0,0,-,1,4,25.0,4,4,8,12,3,0,2,4,4
Joel Embiid,PHI,PHI vs. BKN,03/16/2018,2017-18,W,33,24,6,23,26.1,1,4,25.0,11,11,100,7,12,19,4,1,2,1,4,20
Joe Harris,BKN,BKN @ PHI,03/16/2018,2017-18,L,36,11,3,8,37.5,3,6,50.0,2,2,100,0,2,2,6,0,0,2,5,8
DeMarre Carroll,BKN,BKN @ PHI,03/16/2018,2017-18,L,31,18,5,10,50.0,3,4,75.0,5,7,71.4,0,11,11,0,1,0,1,1,5
Robert Covington,PHI,PHI vs. BKN,03/16/2018,2017-18,W,24,10,4,5,80.0,2,3,66.7,0,0,-,0,1,1,2,0,0,0,4,3
JJ Redick,PHI,PHI vs. BKN,03/16/2018,2017-18,W,30,23,7,13,53.8,3,6,50.0,6,7,85.7,0,3,3,3,1,0,1,2,23
Justin Anderson,PHI,PHI vs. BKN,03/16/2018,2017-18,W,14,11,4,7,57.1,3,5,60.0,0,0,-,0,3,3,0,1,0,0,3,-18
JaMychal Green,MEM,MEM vs. CHI,03/15/2018,2017-18,L,38,15,7,13,53.8,1,3,33.3,0,0,-,4,6,10,2,0,1,0,3,14
Kris Dunn,CHI,CHI @ MEM,03/15/2018,2017-18,W,25,6,3,7,42.9,0,3,0.0,0,0,-,0,2,2,4,2,0,2,2,-7
Antonio Blakeney,CHI,CHI @ MEM,03/15/2018,2017-18,W,25,10,2,7,28.6,1,4,25.0,5,8,62.5,0,1,1,1,1,0,0,3,6
Paul Zipser,CHI,CHI @ MEM,03/15/2018,2017-18,W,13,4,1,3,33.3,0,1,0.0,2,2,100,0,3,3,0,0,0,0,0,-2
Denzel Valentine,CHI,CHI @ MEM,03/15/2018,2017-18,W,20,15,5,8,62.5,5,7,71.4,0,0,-,0,5,5,4,1,0,3,5,17
Zach LaVine,CHI,CHI @ MEM,03/15/2018,2017-18,W,26,20,4,12,33.3,2,7,28.6,10,10,100,1,3,4,4,1,1,4,4,-6
Noah Vonleh,CHI,CHI @ MEM,03/15/2018,2017-18,W,33,7,3,10,30.0,1,6,16.7,0,0,-,2,8,10,1,1,0,0,2,-15
Cameron Payne,CHI,CHI @ MEM,03/15/2018,2017-18,W,25,8,3,9,33.3,2,5,40.0,0,0,-,1,2,3,5,0,0,0,1,8
Marc Gasol,MEM,MEM vs. CHI,03/15/2018,2017-18,L,33,21,7,14,50.0,2,6,33.3,5,7,71.4,2,8,10,8,0,2,4,5,8
David Nwaba,CHI,CHI @ MEM,03/15/2018,2017-18,W,14,10,3,6,50.0,0,1,0.0,4,5,80.0,2,2,4,0,1,0,1,0,-9
Bobby Portis,CHI,CHI @ MEM,03/15/2018,2017-18,W,23,17,6,11,54.5,3,6,50.0,2,2,100,0,6,6,2,3,0,1,2,16
Tyreke Evans,MEM,MEM vs. CHI,03/15/2018,2017-18,L,33,25,8,18,44.4,5,9,55.6,4,5,80.0,0,5,5,9,2,0,3,1,15
Cristiano Felicio,CHI,CHI @ MEM,03/15/2018,2017-18,W,24,9,3,4,75.0,0,0,-,3,6,50.0,1,2,3,0,0,1,1,4,4
Ben McLemore,MEM,MEM vs. CHI,03/15/2018,2017-18,L,8,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,5,-8
Robin Lopez,CHI,CHI @ MEM,03/15/2018,2017-18,W,12,5,2,3,66.7,1,1,100,0,0,-,1,0,1,2,0,0,1,0,-7
Jarell Martin,MEM,MEM vs. CHI,03/15/2018,2017-18,L,31,16,6,12,50.0,1,5,20.0,3,4,75.0,1,3,4,1,1,0,1,2,5
Dillon Brooks,MEM,MEM vs. CHI,03/15/2018,2017-18,L,30,15,4,12,33.3,2,6,33.3,5,5,100,1,1,2,3,2,0,1,1,4
Deyonta Davis,MEM,MEM vs. CHI,03/15/2018,2017-18,L,15,6,3,6,50.0,0,0,-,0,0,-,2,4,6,1,0,0,1,3,-9
Wayne Selden,MEM,MEM vs. CHI,03/15/2018,2017-18,L,19,8,2,5,40.0,2,5,40.0,2,2,100,1,1,2,2,1,1,2,0,-6
Chandler Parsons,MEM,MEM vs. CHI,03/15/2018,2017-18,L,6,0,0,3,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,-13
Kobi Simmons,MEM,MEM vs. CHI,03/15/2018,2017-18,L,7,2,0,1,0.0,0,0,-,2,2,100,0,1,1,0,0,0,0,0,-7
Briante Weber,MEM,MEM vs. CHI,03/15/2018,2017-18,L,21,2,1,2,50.0,0,0,-,0,0,-,0,5,5,1,1,0,1,2,-8
Paul Millsap,DEN,DEN vs. DET,03/15/2018,2017-18,W,31,14,6,12,50.0,2,4,50.0,0,0,-,0,4,4,3,1,0,4,1,12
James Ennis III,DET,DET @ DEN,03/15/2018,2017-18,L,27,5,2,6,33.3,1,4,25.0,0,0,-,1,5,6,1,1,0,1,1,-12
Mason Plumlee,DEN,DEN vs. DET,03/15/2018,2017-18,W,12,2,1,2,50.0,0,0,-,0,1,0.0,1,1,2,0,0,2,1,1,-2
Reggie Bullock,DET,DET @ DEN,03/15/2018,2017-18,L,35,17,7,12,58.3,3,5,60.0,0,0,-,0,0,0,4,0,0,1,1,-1
Dwight Buycks,DET,DET @ DEN,03/15/2018,2017-18,L,23,22,8,15,53.3,1,3,33.3,5,6,83.3,0,1,1,4,2,0,2,3,4
Wilson Chandler,DEN,DEN vs. DET,03/15/2018,2017-18,W,40,0,0,6,0.0,0,1,0.0,0,0,-,2,6,8,5,1,0,0,1,-10
Luke Kennard,DET,DET @ DEN,03/15/2018,2017-18,L,18,2,1,3,33.3,0,1,0.0,0,0,-,0,2,2,2,0,0,0,3,4
Nikola Jokic,DEN,DEN vs. DET,03/15/2018,2017-18,W,38,23,8,15,53.3,2,5,40.0,5,6,83.3,2,10,12,10,3,3,2,5,15
Devin Harris,DEN,DEN vs. DET,03/15/2018,2017-18,W,15,12,3,6,50.0,1,3,33.3,5,5,100,0,1,1,2,0,0,0,0,6
Trey Lyles,DEN,DEN vs. DET,03/15/2018,2017-18,W,11,9,3,4,75.0,1,1,100,2,2,100,1,2,3,0,0,1,1,0,3
Ish Smith,DET,DET @ DEN,03/15/2018,2017-18,L,25,8,4,7,57.1,0,0,-,0,0,-,0,3,3,6,1,0,2,2,-11
Stanley Johnson,DET,DET @ DEN,03/15/2018,2017-18,L,16,3,1,4,25.0,1,2,50.0,0,0,-,0,1,1,0,1,1,0,1,-5
Blake Griffin,DET,DET @ DEN,03/15/2018,2017-18,L,37,26,9,21,42.9,5,8,62.5,3,3,100,1,5,6,9,1,0,2,3,1
Gary Harris,DEN,DEN vs. DET,03/15/2018,2017-18,W,28,11,5,7,71.4,0,1,0.0,1,1,100,0,2,2,2,0,0,1,2,3
Will Barton,DEN,DEN vs. DET,03/15/2018,2017-18,W,32,23,8,16,50.0,1,5,20.0,6,8,75.0,2,2,4,3,0,2,4,3,9
Eric Moreland,DET,DET @ DEN,03/15/2018,2017-18,L,6,0,0,2,0.0,0,0,-,0,0,-,1,3,4,0,0,0,0,1,-9
Andre Drummond,DET,DET @ DEN,03/15/2018,2017-18,L,34,21,9,18,50.0,0,0,-,3,8,37.5,6,11,17,2,1,3,3,5,-3
Malik Beasley,DEN,DEN vs. DET,03/15/2018,2017-18,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-2
Jamal Murray,DEN,DEN vs. DET,03/15/2018,2017-18,W,33,26,9,17,52.9,5,8,62.5,3,5,60.0,2,7,9,1,2,0,2,1,1
Anthony Tolliver,DET,DET @ DEN,03/15/2018,2017-18,L,20,9,3,4,75.0,3,4,75.0,0,0,-,0,1,1,2,1,0,0,0,-3
Willy Hernangomez,CHA,CHA @ ATL,03/15/2018,2017-18,W,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-5
Michael Kidd-Gilchrist,CHA,CHA @ ATL,03/15/2018,2017-18,W,16,11,5,5,100,0,0,-,1,2,50.0,0,2,2,0,0,0,1,4,5
Dwight Howard,CHA,CHA @ ATL,03/15/2018,2017-18,W,32,33,13,20,65.0,0,0,-,7,8,87.5,2,10,12,1,2,2,0,3,21
Treveon Graham,CHA,CHA @ ATL,03/15/2018,2017-18,W,19,5,2,5,40.0,1,4,25.0,0,0,-,2,0,2,0,0,0,0,3,-5
Taurean Prince,ATL,ATL vs. CHA,03/15/2018,2017-18,L,37,22,8,18,44.4,6,12,50.0,0,0,-,0,10,10,6,0,0,3,3,-6
Frank Kaminsky,CHA,CHA @ ATL,03/15/2018,2017-18,W,20,11,3,8,37.5,2,4,50.0,3,7,42.9,0,2,2,1,0,1,1,1,-9
Andrew White III,ATL,ATL vs. CHA,03/15/2018,2017-18,L,17,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,2,8
Julyan Stone,CHA,CHA @ ATL,03/15/2018,2017-18,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Dwayne Bacon,CHA,CHA @ ATL,03/15/2018,2017-18,W,8,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-2
Malik Monk,CHA,CHA @ ATL,03/15/2018,2017-18,W,15,7,3,8,37.5,1,3,33.3,0,0,-,0,4,4,0,0,0,0,3,-11
Mike Muscala,ATL,ATL vs. CHA,03/15/2018,2017-18,L,19,5,2,7,28.6,0,2,0.0,1,2,50.0,2,5,7,1,1,1,2,5,-10
Tyler Cavanaugh,ATL,ATL vs. CHA,03/15/2018,2017-18,L,15,11,3,5,60.0,1,2,50.0,4,4,100,2,6,8,0,0,1,0,4,1
John Collins,ATL,ATL vs. CHA,03/15/2018,2017-18,L,29,21,7,10,70.0,2,3,66.7,5,7,71.4,0,9,9,2,2,0,2,5,-19
Nicolas Batum,CHA,CHA @ ATL,03/15/2018,2017-18,W,40,10,4,9,44.4,2,4,50.0,0,1,0.0,1,9,10,16,0,0,5,1,25
Kemba Walker,CHA,CHA @ ATL,03/15/2018,2017-18,W,35,24,6,14,42.9,6,10,60.0,6,6,100,0,4,4,8,1,0,2,2,19
Marvin Williams,CHA,CHA @ ATL,03/15/2018,2017-18,W,27,17,7,9,77.8,3,5,60.0,0,3,0.0,0,3,3,3,0,0,0,0,32
Isaiah Taylor,ATL,ATL vs. CHA,03/15/2018,2017-18,L,23,11,4,8,50.0,0,0,-,3,7,42.9,0,0,0,7,0,0,0,3,-1
Jeremy Lamb,CHA,CHA @ ATL,03/15/2018,2017-18,W,25,11,3,8,37.5,2,3,66.7,3,3,100,1,4,5,1,0,0,0,2,-5
Damion Lee,ATL,ATL vs. CHA,03/15/2018,2017-18,L,26,14,5,8,62.5,3,5,60.0,1,2,50.0,0,2,2,1,1,0,0,0,3
Tyler Dorsey,ATL,ATL vs. CHA,03/15/2018,2017-18,L,27,11,4,9,44.4,3,6,50.0,0,0,-,0,3,3,4,1,0,0,2,-23
Dewayne Dedmon,ATL,ATL vs. CHA,03/15/2018,2017-18,L,22,5,2,5,40.0,0,2,0.0,1,2,50.0,1,5,6,1,0,0,2,2,-2
Dennis Schroder,ATL,ATL vs. CHA,03/15/2018,2017-18,L,27,17,7,18,38.9,1,4,25.0,2,2,100,1,0,1,8,0,0,2,1,-11
CJ Miles,TOR,TOR @ IND,03/15/2018,2017-18,W,21,10,3,9,33.3,3,7,42.9,1,2,50.0,0,1,1,1,1,0,0,0,-2
DeMar DeRozan,TOR,TOR @ IND,03/15/2018,2017-18,W,32,24,8,15,53.3,2,5,40.0,6,7,85.7,0,4,4,7,1,0,4,3,13
Al Jefferson,IND,IND vs. TOR,03/15/2018,2017-18,L,25,20,9,15,60.0,0,0,-,2,3,66.7,3,9,12,2,1,1,0,4,3
Victor Oladipo,IND,IND vs. TOR,03/15/2018,2017-18,L,32,18,8,19,42.1,1,4,25.0,1,1,100,1,4,5,1,3,0,3,2,-10
Kyle Lowry,TOR,TOR @ IND,03/15/2018,2017-18,W,32,13,3,10,30.0,3,7,42.9,4,4,100,3,2,5,6,0,1,4,4,12
Cory Joseph,IND,IND vs. TOR,03/15/2018,2017-18,L,26,6,2,7,28.6,1,4,25.0,1,2,50.0,0,3,3,4,1,0,1,4,-12
Darren Collison,IND,IND vs. TOR,03/15/2018,2017-18,L,28,22,8,11,72.7,3,4,75.0,3,6,50.0,1,1,2,4,1,0,0,2,2
Trevor Booker,IND,IND vs. TOR,03/15/2018,2017-18,L,19,0,0,5,0.0,0,1,0.0,0,0,-,3,2,5,1,0,0,0,2,5
Glenn Robinson III,IND,IND vs. TOR,03/15/2018,2017-18,L,11,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,3
Jakob Poeltl,TOR,TOR @ IND,03/15/2018,2017-18,W,16,4,1,1,100,0,0,-,2,2,100,1,2,3,0,0,1,3,4,-4
Pascal Siakam,TOR,TOR @ IND,03/15/2018,2017-18,W,20,12,5,7,71.4,0,1,0.0,2,2,100,4,4,8,2,0,0,0,0,-2
Myles Turner,IND,IND vs. TOR,03/15/2018,2017-18,L,20,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,2,0,1,4,-10
Bojan Bogdanovic,IND,IND vs. TOR,03/15/2018,2017-18,L,31,6,1,10,10.0,1,4,25.0,3,3,100,0,0,0,2,0,0,0,1,-6
Thaddeus Young,IND,IND vs. TOR,03/15/2018,2017-18,L,31,13,6,13,46.2,1,4,25.0,0,0,-,2,3,5,2,4,0,1,3,-10
Delon Wright,TOR,TOR @ IND,03/15/2018,2017-18,W,19,8,3,5,60.0,0,2,0.0,2,4,50.0,0,1,1,0,1,0,1,0,2
Malcolm Miller,TOR,TOR @ IND,03/15/2018,2017-18,W,22,4,1,2,50.0,0,0,-,2,2,100,0,3,3,0,0,2,0,0,4
Lance Stephenson,IND,IND vs. TOR,03/15/2018,2017-18,L,17,10,4,9,44.4,0,1,0.0,2,2,100,1,1,2,1,0,0,2,3,0
Fred VanVleet,TOR,TOR @ IND,03/15/2018,2017-18,W,18,2,1,4,25.0,0,1,0.0,0,0,-,2,1,3,2,0,0,1,2,-9
Serge Ibaka,TOR,TOR @ IND,03/15/2018,2017-18,W,32,13,5,13,38.5,3,8,37.5,0,0,-,0,11,11,0,1,0,6,4,15
Jonas Valanciunas,TOR,TOR @ IND,03/15/2018,2017-18,W,27,16,5,13,38.5,1,1,100,5,5,100,8,10,18,2,0,4,1,2,6
Tyler Ulis,PHX,PHX @ UTA,03/15/2018,2017-18,L,16,8,3,8,37.5,2,2,100,0,0,-,0,2,2,3,0,0,0,1,-9
Davon Reed,PHX,PHX @ UTA,03/15/2018,2017-18,L,4,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-4
Royce O'Neale,UTA,UTA vs. PHX,03/15/2018,2017-18,W,21,7,1,6,16.7,1,2,50.0,4,4,100,2,3,5,1,1,2,1,3,6
Jonas Jerebko,UTA,UTA vs. PHX,03/15/2018,2017-18,W,10,6,2,5,40.0,1,4,25.0,1,2,50.0,0,5,5,0,0,0,0,0,-3
Donovan Mitchell,UTA,UTA vs. PHX,03/15/2018,2017-18,W,36,23,10,21,47.6,2,7,28.6,1,4,25.0,1,5,6,4,1,1,1,4,26
Alec Peters,PHX,PHX @ UTA,03/15/2018,2017-18,L,4,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-4
Jae Crowder,UTA,UTA vs. PHX,03/15/2018,2017-18,W,28,15,5,10,50.0,2,5,40.0,3,4,75.0,1,7,8,2,2,0,0,2,7
T.J. Warren,PHX,PHX @ UTA,03/15/2018,2017-18,L,36,19,8,18,44.4,0,0,-,3,3,100,2,4,6,0,1,1,3,3,-22
Elfrid Payton,PHX,PHX @ UTA,03/15/2018,2017-18,L,17,4,2,3,66.7,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-13
Alex Len,PHX,PHX @ UTA,03/15/2018,2017-18,L,23,3,1,3,33.3,0,0,-,1,2,50.0,2,7,9,0,1,2,3,2,-25
Dante Exum,UTA,UTA vs. PHX,03/15/2018,2017-18,W,14,10,3,7,42.9,0,1,0.0,4,6,66.7,0,3,3,2,0,0,1,1,3
Georges Niang,UTA,UTA vs. PHX,03/15/2018,2017-18,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Alec Burks,UTA,UTA vs. PHX,03/15/2018,2017-18,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,4
Dragan Bender,PHX,PHX @ UTA,03/15/2018,2017-18,L,29,7,2,5,40.0,1,4,25.0,2,2,100,1,5,6,2,1,0,2,5,-19
Marquese Chriss,PHX,PHX @ UTA,03/15/2018,2017-18,L,14,4,2,5,40.0,0,1,0.0,0,0,-,1,3,4,0,0,1,1,1,2
Ricky Rubio,UTA,UTA vs. PHX,03/15/2018,2017-18,W,31,12,5,15,33.3,2,6,33.3,0,2,0.0,1,4,5,11,4,0,1,3,31
Devin Booker,PHX,PHX @ UTA,03/15/2018,2017-18,L,34,12,3,18,16.7,1,4,25.0,5,5,100,0,5,5,2,0,0,4,3,-15
Shaquille Harrison,PHX,PHX @ UTA,03/15/2018,2017-18,L,18,6,2,6,33.3,0,1,0.0,2,6,33.3,2,5,7,3,0,0,2,4,-6
Derrick Favors,UTA,UTA vs. PHX,03/15/2018,2017-18,W,23,5,2,8,25.0,0,2,0.0,1,2,50.0,3,3,6,3,1,2,2,2,10
Troy Daniels,PHX,PHX @ UTA,03/15/2018,2017-18,L,12,2,1,1,100,0,0,-,0,0,-,0,1,1,1,0,0,1,2,-15
Jared Dudley,PHX,PHX @ UTA,03/15/2018,2017-18,L,10,6,2,2,100,2,2,100,0,0,-,0,0,0,1,1,0,3,3,0
Ekpe Udoh,UTA,UTA vs. PHX,03/15/2018,2017-18,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,0,0,6
Rudy Gobert,UTA,UTA vs. PHX,03/15/2018,2017-18,W,34,21,8,11,72.7,0,0,-,5,6,83.3,6,7,13,2,1,2,0,4,24
Josh Jackson,PHX,PHX @ UTA,03/15/2018,2017-18,L,24,17,6,11,54.5,1,1,100,4,6,66.7,1,8,9,1,0,0,2,1,-10
Joe Ingles,UTA,UTA vs. PHX,03/15/2018,2017-18,W,31,17,6,13,46.2,4,9,44.4,1,2,50.0,0,2,2,3,2,0,1,1,24
JR Smith,CLE,CLE @ POR,03/15/2018,2017-18,L,27,3,1,3,33.3,1,2,50.0,0,2,0.0,0,2,2,0,0,0,1,1,-10
Jeff Green,CLE,CLE @ POR,03/15/2018,2017-18,L,34,16,5,12,41.7,1,4,25.0,5,6,83.3,1,4,5,4,0,0,1,3,-9
Zach Collins,POR,POR vs. CLE,03/15/2018,2017-18,W,8,2,1,3,33.3,0,0,-,0,0,-,2,1,3,0,0,0,0,0,7
Kyle Korver,CLE,CLE @ POR,03/15/2018,2017-18,L,38,19,7,13,53.8,3,8,37.5,2,2,100,0,2,2,1,1,1,0,2,1
Shabazz Napier,POR,POR vs. CLE,03/15/2018,2017-18,W,16,7,3,7,42.9,1,2,50.0,0,0,-,0,1,1,1,0,0,0,0,7
LeBron James,CLE,CLE @ POR,03/15/2018,2017-18,L,41,35,15,25,60.0,1,4,25.0,4,9,44.4,0,14,14,6,2,3,6,4,-3
Damian Lillard,POR,POR vs. CLE,03/15/2018,2017-18,W,36,24,7,20,35.0,1,8,12.5,9,9,100,0,3,3,9,1,0,2,0,-1
CJ McCollum,POR,POR vs. CLE,03/15/2018,2017-18,W,38,29,12,24,50.0,3,10,30.0,2,2,100,0,1,1,3,1,0,1,1,7
Pat Connaughton,POR,POR vs. CLE,03/15/2018,2017-18,W,14,5,2,4,50.0,1,2,50.0,0,0,-,1,1,2,0,0,1,0,1,-3
Evan Turner,POR,POR vs. CLE,03/15/2018,2017-18,W,26,11,5,10,50.0,1,3,33.3,0,0,-,1,6,7,5,0,0,0,2,0
Jusuf Nurkic,POR,POR vs. CLE,03/15/2018,2017-18,W,19,7,3,9,33.3,0,0,-,1,4,25.0,1,9,10,2,0,1,2,4,2
