Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Avery Bradley,BOS,BOS @ PHI,02/05/2014,2013-14,W,26,14,6,15,40.0,0,2,0.0,2,2,100,0,2,2,1,3,0,0,2,10
Kris Humphries,BOS,BOS @ PHI,02/05/2014,2013-14,W,13,3,1,4,25.0,0,0,-,1,2,50.0,2,5,7,1,1,1,1,1,-4
Hollis Thompson,PHI,PHI vs. BOS,02/05/2014,2013-14,L,22,6,2,4,50.0,2,3,66.7,0,0,-,0,3,3,0,2,0,1,0,-6
James Anderson,PHI,PHI vs. BOS,02/05/2014,2013-14,L,18,11,4,5,80.0,1,2,50.0,2,3,66.7,1,3,4,3,1,1,0,1,8
Rajon Rondo,BOS,BOS @ PHI,02/05/2014,2013-14,W,32,8,4,8,50.0,0,2,0.0,0,0,-,0,9,9,11,2,0,3,1,16
Michael Carter-Williams,PHI,PHI vs. BOS,02/05/2014,2013-14,L,33,11,5,16,31.3,0,3,0.0,1,2,50.0,1,2,3,6,0,0,4,4,-1
Tony Wroten,PHI,PHI vs. BOS,02/05/2014,2013-14,L,28,18,5,13,38.5,1,2,50.0,7,8,87.5,1,1,2,4,1,0,3,2,-14
Spencer Hawes,PHI,PHI vs. BOS,02/05/2014,2013-14,L,34,13,5,13,38.5,0,2,0.0,3,3,100,2,12,14,4,1,3,3,1,-11
Elliot Williams,PHI,PHI vs. BOS,02/05/2014,2013-14,L,13,7,3,4,75.0,1,1,100,0,0,-,0,2,2,3,0,0,1,2,2
Chris Johnson,BOS,BOS @ PHI,02/05/2014,2013-14,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,2,0
Thaddeus Young,PHI,PHI vs. BOS,02/05/2014,2013-14,L,34,20,9,17,52.9,2,5,40.0,0,0,-,3,0,3,0,1,1,2,5,-5
Brandon Bass,BOS,BOS @ PHI,02/05/2014,2013-14,W,36,18,7,10,70.0,0,0,-,4,4,100,3,3,6,1,0,1,1,3,10
Gerald Wallace,BOS,BOS @ PHI,02/05/2014,2013-14,W,21,4,2,3,66.7,0,0,-,0,2,0.0,1,2,3,0,1,0,1,0,-9
Jared Sullinger,BOS,BOS @ PHI,02/05/2014,2013-14,W,35,19,6,11,54.5,2,3,66.7,5,7,71.4,3,7,10,5,1,4,2,3,10
Evan Turner,PHI,PHI vs. BOS,02/05/2014,2013-14,L,29,12,5,13,38.5,0,2,0.0,2,2,100,0,6,6,4,1,0,1,6,-7
Lavoy Allen,PHI,PHI vs. BOS,02/05/2014,2013-14,L,28,10,4,9,44.4,0,1,0.0,2,2,100,5,5,10,3,0,0,0,3,4
Kelly Olynyk,BOS,BOS @ PHI,02/05/2014,2013-14,W,12,1,0,2,0.0,0,1,0.0,1,2,50.0,1,1,2,1,0,0,2,3,-4
Jerryd Bayless,BOS,BOS @ PHI,02/05/2014,2013-14,W,27,11,4,12,33.3,1,3,33.3,2,2,100,0,1,1,5,1,0,0,3,-9
Ryan Kelly,LAL,LAL @ MIN,02/04/2014,2013-14,L,21,6,2,11,18.2,2,3,66.7,0,0,-,0,2,2,3,1,0,1,4,-11
Steve Nash,LAL,LAL @ MIN,02/04/2014,2013-14,L,25,7,3,6,50.0,1,2,50.0,0,0,-,0,1,1,9,1,0,2,0,-1
Wesley Johnson,LAL,LAL @ MIN,02/04/2014,2013-14,L,38,15,7,16,43.8,1,2,50.0,0,0,-,3,6,9,1,0,2,1,4,0
Dante Cunningham,MIN,MIN vs. LAL,02/04/2014,2013-14,W,24,5,2,7,28.6,0,0,-,1,2,50.0,1,8,9,1,0,1,1,1,9
Manny Harris,LAL,LAL @ MIN,02/04/2014,2013-14,L,21,19,8,11,72.7,2,3,66.7,1,2,50.0,2,6,8,1,1,0,1,1,-2
Kendall Marshall,LAL,LAL @ MIN,02/04/2014,2013-14,L,21,5,2,5,40.0,1,1,100,0,0,-,0,3,3,3,0,0,1,1,-7
Corey Brewer,MIN,MIN vs. LAL,02/04/2014,2013-14,W,31,11,5,10,50.0,1,3,33.3,0,2,0.0,1,0,1,1,3,0,2,3,4
Chase Budinger,MIN,MIN vs. LAL,02/04/2014,2013-14,W,7,5,2,2,100,1,1,100,0,0,-,0,3,3,0,0,0,1,2,4
Kevin Martin,MIN,MIN vs. LAL,02/04/2014,2013-14,W,41,32,13,26,50.0,4,6,66.7,2,3,66.7,0,3,3,4,1,0,1,2,5
Ronny Turiaf,MIN,MIN vs. LAL,02/04/2014,2013-14,W,22,2,1,1,100,0,0,-,0,2,0.0,1,4,5,0,0,2,1,2,-4
Kevin Love,MIN,MIN vs. LAL,02/04/2014,2013-14,W,41,31,8,19,42.1,2,5,40.0,13,18,72.2,3,14,17,3,1,1,3,2,5
J.J. Barea,MIN,MIN vs. LAL,02/04/2014,2013-14,W,17,11,3,8,37.5,0,2,0.0,5,5,100,0,3,3,4,0,0,1,1,5
Nick Young,LAL,LAL @ MIN,02/04/2014,2013-14,L,30,24,4,12,33.3,3,7,42.9,13,14,92.9,0,2,2,0,0,0,4,4,0
Gorgui Dieng,MIN,MIN vs. LAL,02/04/2014,2013-14,W,8,4,1,1,100,0,0,-,2,2,100,1,2,3,0,2,1,0,2,15
Chris Kaman,LAL,LAL @ MIN,02/04/2014,2013-14,L,17,9,2,6,33.3,0,0,-,5,6,83.3,0,3,3,1,1,1,4,5,-11
Robert Sacre,LAL,LAL @ MIN,02/04/2014,2013-14,L,31,14,5,8,62.5,0,0,-,4,4,100,2,2,4,1,1,1,0,4,1
Jodie Meeks,LAL,LAL @ MIN,02/04/2014,2013-14,L,1,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-6
Steve Blake,LAL,LAL @ MIN,02/04/2014,2013-14,L,32,0,0,2,0.0,0,1,0.0,0,0,-,0,5,5,6,3,0,2,2,-4
Luc Mbah a Moute,MIN,MIN vs. LAL,02/04/2014,2013-14,W,18,4,1,5,20.0,0,0,-,2,2,100,3,0,3,2,0,0,1,1,4
AJ Price,MIN,MIN vs. LAL,02/04/2014,2013-14,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Jordan Hill,LAL,LAL @ MIN,02/04/2014,2013-14,L,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-9
Ricky Rubio,MIN,MIN vs. LAL,02/04/2014,2013-14,W,31,4,1,4,25.0,0,0,-,2,2,100,1,5,6,13,1,0,2,3,5
Roy Hibbert,IND,IND @ ATL,02/04/2014,2013-14,W,30,8,4,10,40.0,0,0,-,0,0,-,2,4,6,1,0,0,1,4,5
DeMarre Carroll,ATL,ATL vs. IND,02/04/2014,2013-14,L,28,8,3,8,37.5,0,3,0.0,2,2,100,1,2,3,2,1,0,2,2,-12
Rasual Butler,IND,IND @ ATL,02/04/2014,2013-14,W,4,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,2
Jeff Teague,ATL,ATL vs. IND,02/04/2014,2013-14,L,25,9,4,8,50.0,1,2,50.0,0,0,-,0,1,1,7,0,1,2,1,-7
Paul Millsap,ATL,ATL vs. IND,02/04/2014,2013-14,L,32,7,2,11,18.2,0,4,0.0,3,4,75.0,4,8,12,2,4,0,2,2,1
Paul George,IND,IND @ ATL,02/04/2014,2013-14,W,36,18,6,16,37.5,2,8,25.0,4,4,100,0,7,7,2,2,0,5,2,3
Shelvin Mack,ATL,ATL vs. IND,02/04/2014,2013-14,L,19,4,1,5,20.0,0,1,0.0,2,2,100,0,1,1,3,2,0,1,2,1
C.J. Watson,IND,IND @ ATL,02/04/2014,2013-14,W,22,8,2,3,66.7,0,1,0.0,4,6,66.7,0,1,1,3,2,0,1,0,6
George Hill,IND,IND @ ATL,02/04/2014,2013-14,W,37,5,2,4,50.0,1,3,33.3,0,0,-,1,1,2,7,0,0,1,1,-2
Cartier Martin,ATL,ATL vs. IND,02/04/2014,2013-14,L,12,8,3,5,60.0,2,3,66.7,0,0,-,0,3,3,1,0,0,0,2,7
Lance Stephenson,IND,IND @ ATL,02/04/2014,2013-14,W,23,10,4,5,80.0,1,2,50.0,1,1,100,0,4,4,2,1,0,6,2,2
Danny Granger,IND,IND @ ATL,02/04/2014,2013-14,W,23,8,2,7,28.6,0,2,0.0,4,4,100,1,3,4,1,0,0,1,2,0
Lou Williams,ATL,ATL vs. IND,02/04/2014,2013-14,L,20,3,1,4,25.0,1,2,50.0,0,0,-,0,1,1,2,0,0,2,0,-7
Gustavo Ayon,ATL,ATL vs. IND,02/04/2014,2013-14,L,19,6,3,7,42.9,0,0,-,0,2,0.0,0,0,0,2,0,0,0,1,-3
Luis Scola,IND,IND @ ATL,02/04/2014,2013-14,W,16,8,3,6,50.0,0,0,-,2,4,50.0,1,1,2,2,0,0,1,2,2
Dennis Schroder,ATL,ATL vs. IND,02/04/2014,2013-14,L,10,4,2,3,66.7,0,0,-,0,0,-,0,1,1,2,0,0,2,1,8
Ian Mahinmi,IND,IND @ ATL,02/04/2014,2013-14,W,17,2,1,3,33.3,0,0,-,0,0,-,1,1,2,0,2,0,1,1,0
Elton Brand,ATL,ATL vs. IND,02/04/2014,2013-14,L,21,12,6,8,75.0,0,0,-,0,0,-,2,5,7,0,0,3,5,4,-11
Mike Scott,ATL,ATL vs. IND,02/04/2014,2013-14,L,24,15,4,8,50.0,2,5,40.0,5,5,100,0,5,5,2,0,0,2,1,5
Kyle Korver,ATL,ATL vs. IND,02/04/2014,2013-14,L,32,9,4,9,44.4,1,5,20.0,0,0,-,0,4,4,3,1,0,0,3,-2
David West,IND,IND @ ATL,02/04/2014,2013-14,W,32,22,10,19,52.6,1,2,50.0,1,1,100,1,9,10,2,2,1,2,2,2
Kirk Hinrich,CHI,CHI @ PHX,02/04/2014,2013-14,W,25,8,2,7,28.6,0,1,0.0,4,4,100,0,2,2,2,2,0,2,4,9
Miles Plumlee,PHX,PHX vs. CHI,02/04/2014,2013-14,L,31,8,3,5,60.0,0,0,-,2,2,100,5,5,10,0,3,0,2,2,-7
Leandro Barbosa,PHX,PHX vs. CHI,02/04/2014,2013-14,L,23,13,3,6,50.0,0,0,-,7,8,87.5,0,1,1,2,0,0,1,4,-4
Tony Snell,CHI,CHI @ PHX,02/04/2014,2013-14,W,9,5,2,2,100,1,1,100,0,0,-,0,0,0,0,0,0,0,1,4
D.J. Augustin,CHI,CHI @ PHX,02/04/2014,2013-14,W,28,18,5,10,50.0,3,6,50.0,5,5,100,0,3,3,2,1,0,3,4,2
Gerald Green,PHX,PHX vs. CHI,02/04/2014,2013-14,L,26,5,2,13,15.4,1,5,20.0,0,0,-,1,2,3,5,0,1,3,2,-8
Marcus Morris Sr.,PHX,PHX vs. CHI,02/04/2014,2013-14,L,20,5,1,3,33.3,1,1,100,2,3,66.7,0,4,4,0,0,0,1,1,-4
Joakim Noah,CHI,CHI @ PHX,02/04/2014,2013-14,W,37,14,7,10,70.0,0,0,-,0,0,-,2,12,14,2,1,1,3,1,5
P.J. Tucker,PHX,PHX vs. CHI,02/04/2014,2013-14,L,27,5,2,6,33.3,1,3,33.3,0,0,-,1,8,9,0,0,0,1,2,-3
Taj Gibson,CHI,CHI @ PHX,02/04/2014,2013-14,W,23,8,2,5,40.0,0,1,0.0,4,6,66.7,1,5,6,1,1,2,2,3,2
Markieff Morris,PHX,PHX vs. CHI,02/04/2014,2013-14,L,30,12,4,13,30.8,1,4,25.0,3,4,75.0,1,4,5,0,2,2,5,5,-5
Jimmy Butler,CHI,CHI @ PHX,02/04/2014,2013-14,W,44,18,5,14,35.7,1,4,25.0,7,8,87.5,1,3,4,4,3,0,2,3,9
Carlos Boozer,CHI,CHI @ PHX,02/04/2014,2013-14,W,32,19,9,21,42.9,0,0,-,1,2,50.0,4,8,12,1,1,1,1,2,5
Goran Dragic,PHX,PHX vs. CHI,02/04/2014,2013-14,L,35,24,9,15,60.0,2,4,50.0,4,8,50.0,2,5,7,1,1,0,5,4,-5
Nazr Mohammed,CHI,CHI @ PHX,02/04/2014,2013-14,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4
Channing Frye,PHX,PHX vs. CHI,02/04/2014,2013-14,L,35,18,6,16,37.5,2,11,18.2,4,4,100,1,7,8,1,1,2,2,2,-3
Ish Smith,PHX,PHX vs. CHI,02/04/2014,2013-14,L,14,2,1,3,33.3,0,0,-,0,0,-,0,0,0,3,1,0,1,1,-6
Mike Dunleavy,CHI,CHI @ PHX,02/04/2014,2013-14,W,38,11,3,9,33.3,1,5,20.0,4,6,66.7,0,2,2,1,0,2,5,5,5
Ramon Sessions,CHA,CHA @ GSW,02/04/2014,2013-14,W,29,6,2,7,28.6,0,1,0.0,2,3,66.7,0,2,2,2,0,0,2,2,13
Al Jefferson,CHA,CHA @ GSW,02/04/2014,2013-14,W,39,30,12,22,54.5,0,0,-,6,10,60.0,2,11,13,3,2,0,2,3,16
Bismack Biyombo,CHA,CHA @ GSW,02/04/2014,2013-14,W,9,2,1,2,50.0,0,0,-,0,0,-,2,4,6,0,0,1,1,4,0
Stephen Curry,GSW,GSW vs. CHA,02/04/2014,2013-14,L,38,17,8,18,44.4,1,7,14.3,0,0,-,1,2,3,11,0,0,2,2,-18
Kent Bazemore,GSW,GSW vs. CHA,02/04/2014,2013-14,L,2,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,2
Jordan Crawford,GSW,GSW vs. CHA,02/04/2014,2013-14,L,16,2,1,5,20.0,0,2,0.0,0,0,-,0,1,1,4,2,0,3,1,-3
Harrison Barnes,GSW,GSW vs. CHA,02/04/2014,2013-14,L,23,8,2,7,28.6,0,2,0.0,4,5,80.0,2,5,7,0,0,0,0,1,-8
Draymond Green,GSW,GSW vs. CHA,02/04/2014,2013-14,L,12,2,0,6,0.0,0,1,0.0,2,2,100,1,2,3,1,0,0,0,1,2
MarShon Brooks,GSW,GSW vs. CHA,02/04/2014,2013-14,L,2,2,1,1,100,0,0,-,0,0,-,0,1,1,0,1,0,0,0,2
Andrew Bogut,GSW,GSW vs. CHA,02/04/2014,2013-14,L,30,6,3,8,37.5,0,0,-,0,0,-,7,8,15,1,1,0,3,5,-16
Kemba Walker,CHA,CHA @ GSW,02/04/2014,2013-14,W,33,7,3,11,27.3,1,4,25.0,0,0,-,0,6,6,7,1,0,3,2,15
Klay Thompson,GSW,GSW vs. CHA,02/04/2014,2013-14,L,34,12,5,13,38.5,2,4,50.0,0,0,-,0,1,1,0,1,1,2,3,-6
Jermaine O'Neal,GSW,GSW vs. CHA,02/04/2014,2013-14,L,17,9,2,5,40.0,0,0,-,5,7,71.4,3,5,8,0,0,1,1,2,-4
Cody Zeller,CHA,CHA @ GSW,02/04/2014,2013-14,W,18,2,1,3,33.3,0,0,-,0,0,-,1,2,3,1,2,1,0,4,16
Marreese Speights,GSW,GSW vs. CHA,02/04/2014,2013-14,L,9,3,1,7,14.3,1,1,100,0,0,-,2,2,4,0,0,1,0,1,-1
David Lee,GSW,GSW vs. CHA,02/04/2014,2013-14,L,23,8,3,13,23.1,0,0,-,2,2,100,1,2,3,0,1,1,3,1,-16
Gerald Henderson,CHA,CHA @ GSW,02/04/2014,2013-14,W,37,17,8,17,47.1,0,1,0.0,1,2,50.0,0,8,8,6,1,0,3,4,7
Andre Iguodala,GSW,GSW vs. CHA,02/04/2014,2013-14,L,34,6,3,8,37.5,0,3,0.0,0,0,-,1,3,4,0,1,0,2,1,-14
Anthony Tolliver,CHA,CHA @ GSW,02/04/2014,2013-14,W,22,11,4,4,100,3,3,100,0,0,-,1,1,2,1,1,0,1,1,6
Michael Kidd-Gilchrist,CHA,CHA @ GSW,02/04/2014,2013-14,W,23,7,2,4,50.0,0,0,-,3,4,75.0,0,1,1,0,1,0,0,0,7
Josh McRoberts,CHA,CHA @ GSW,02/04/2014,2013-14,W,30,9,4,8,50.0,1,4,25.0,0,0,-,3,4,7,2,1,0,3,0,0
Darius Miller,NOP,NOP vs. SAS,02/03/2014,2013-14,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,2,-5
Eric Gordon,NOP,NOP vs. SAS,02/03/2014,2013-14,L,32,19,6,13,46.2,3,5,60.0,4,4,100,0,3,3,4,1,1,2,2,-22
Tim Duncan,SAS,SAS @ NOP,02/03/2014,2013-14,W,29,21,10,20,50.0,0,0,-,1,3,33.3,2,5,7,2,1,6,4,2,-10
Anthony Morrow,NOP,NOP vs. SAS,02/03/2014,2013-14,L,22,20,7,9,77.8,2,2,100,4,4,100,0,1,1,0,1,0,1,3,8
Austin Rivers,NOP,NOP vs. SAS,02/03/2014,2013-14,L,20,10,3,8,37.5,0,1,0.0,4,4,100,0,1,1,5,0,0,1,2,12
Tiago Splitter,SAS,SAS @ NOP,02/03/2014,2013-14,W,21,6,2,3,66.7,0,0,-,2,2,100,1,6,7,1,1,0,0,1,10
Alexis Ajinca,NOP,NOP vs. SAS,02/03/2014,2013-14,L,27,8,4,6,66.7,0,0,-,0,0,-,3,7,10,1,1,2,2,2,-6
Anthony Davis,NOP,NOP vs. SAS,02/03/2014,2013-14,L,44,17,6,21,28.6,0,0,-,5,8,62.5,1,15,16,1,0,4,5,3,-12
Greg Stiemsma,NOP,NOP vs. SAS,02/03/2014,2013-14,L,21,2,1,1,100,0,0,-,0,0,-,1,4,5,2,0,0,0,3,-1
Matt Bonner,SAS,SAS @ NOP,02/03/2014,2013-14,W,14,3,1,1,100,1,1,100,0,0,-,0,0,0,0,3,2,0,1,13
Shannon Brown,SAS,SAS @ NOP,02/03/2014,2013-14,W,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,2
Nando De Colo,SAS,SAS @ NOP,02/03/2014,2013-14,W,11,5,2,2,100,0,0,-,1,2,50.0,0,0,0,1,0,0,0,1,1
Tony Parker,SAS,SAS @ NOP,02/03/2014,2013-14,W,36,32,12,24,50.0,0,3,0.0,8,9,88.9,0,2,2,9,0,2,2,2,11
Tyreke Evans,NOP,NOP vs. SAS,02/03/2014,2013-14,L,5,4,2,3,66.7,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,2
Patty Mills,SAS,SAS @ NOP,02/03/2014,2013-14,W,21,5,2,6,33.3,1,4,25.0,0,0,-,0,3,3,2,1,0,0,2,10
Danny Green,SAS,SAS @ NOP,02/03/2014,2013-14,W,30,7,1,7,14.3,1,5,20.0,4,4,100,1,6,7,2,1,1,0,1,9
Brian Roberts,NOP,NOP vs. SAS,02/03/2014,2013-14,L,30,9,4,11,36.4,1,3,33.3,0,0,-,1,0,1,2,0,0,3,5,-13
Boris Diaw,SAS,SAS @ NOP,02/03/2014,2013-14,W,32,5,2,8,25.0,1,2,50.0,0,0,-,1,1,2,2,2,0,1,3,2
Al-Farouq Aminu,NOP,NOP vs. SAS,02/03/2014,2013-14,L,34,6,3,7,42.9,0,2,0.0,0,0,-,1,5,6,0,0,0,1,1,2
Marco Belinelli,SAS,SAS @ NOP,02/03/2014,2013-14,W,20,13,4,7,57.1,0,2,0.0,5,5,100,0,3,3,0,0,0,0,0,-4
Cory Joseph,SAS,SAS @ NOP,02/03/2014,2013-14,W,24,5,2,3,66.7,1,1,100,0,0,-,0,2,2,1,0,1,0,3,-9
Jeremy Lamb,OKC,OKC vs. MEM,02/03/2014,2013-14,W,12,4,2,6,33.3,0,1,0.0,0,1,0.0,0,1,1,1,1,0,0,3,-6
Courtney Lee,MEM,MEM @ OKC,02/03/2014,2013-14,L,37,11,3,10,30.0,1,6,16.7,4,5,80.0,0,4,4,1,1,1,2,4,-6
Jamaal Franklin,MEM,MEM @ OKC,02/03/2014,2013-14,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,2,2,2
Kendrick Perkins,OKC,OKC vs. MEM,02/03/2014,2013-14,W,25,1,0,1,0.0,0,0,-,1,2,50.0,0,8,8,0,1,2,3,4,9
Mike Miller,MEM,MEM @ OKC,02/03/2014,2013-14,L,24,11,4,9,44.4,1,2,50.0,2,2,100,1,0,1,1,0,0,1,0,-4
Marc Gasol,MEM,MEM @ OKC,02/03/2014,2013-14,L,38,13,5,11,45.5,0,0,-,3,4,75.0,0,3,3,1,0,0,1,2,-9
Derek Fisher,OKC,OKC vs. MEM,02/03/2014,2013-14,W,14,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,0,0,0,1,1,2
Andre Roberson,OKC,OKC vs. MEM,02/03/2014,2013-14,W,0,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0
Perry Jones III,OKC,OKC vs. MEM,02/03/2014,2013-14,W,13,2,0,4,0.0,0,2,0.0,2,2,100,0,1,1,0,1,0,1,0,-2
Zach Randolph,MEM,MEM @ OKC,02/03/2014,2013-14,L,38,13,6,15,40.0,0,0,-,1,2,50.0,4,9,13,1,2,0,2,2,-13
Kevin Durant,OKC,OKC vs. MEM,02/03/2014,2013-14,W,40,31,11,21,52.4,2,7,28.6,7,10,70.0,2,6,8,8,1,1,5,2,12
James Johnson,MEM,MEM @ OKC,02/03/2014,2013-14,L,24,8,4,8,50.0,0,2,0.0,0,0,-,2,4,6,4,0,2,3,4,-11
Nick Calathes,MEM,MEM @ OKC,02/03/2014,2013-14,L,29,8,4,11,36.4,0,4,0.0,0,0,-,1,2,3,3,4,0,0,3,-4
Thabo Sefolosha,OKC,OKC vs. MEM,02/03/2014,2013-14,W,30,7,2,5,40.0,1,3,33.3,2,3,66.7,0,2,2,2,1,0,1,0,14
Reggie Jackson,OKC,OKC vs. MEM,02/03/2014,2013-14,W,34,12,6,15,40.0,0,2,0.0,0,0,-,0,2,2,2,1,0,3,1,7
Serge Ibaka,OKC,OKC vs. MEM,02/03/2014,2013-14,W,37,21,10,17,58.8,0,1,0.0,1,1,100,3,9,12,1,0,1,1,3,7
Tayshaun Prince,MEM,MEM @ OKC,02/03/2014,2013-14,L,29,4,2,10,20.0,0,2,0.0,0,0,-,0,0,0,5,0,0,0,1,-5
Nick Collison,OKC,OKC vs. MEM,02/03/2014,2013-14,W,11,2,1,2,50.0,0,0,-,0,0,-,2,1,3,2,0,1,0,1,2
Steven Adams,OKC,OKC vs. MEM,02/03/2014,2013-14,W,23,3,1,2,50.0,0,0,-,1,4,25.0,3,2,5,1,1,4,1,5,0
Kosta Koufos,MEM,MEM @ OKC,02/03/2014,2013-14,L,14,7,3,6,50.0,0,0,-,1,2,50.0,3,1,4,0,1,1,0,3,4
Ed Davis,MEM,MEM @ OKC,02/03/2014,2013-14,L,6,2,1,1,100,0,0,-,0,0,-,0,1,1,2,0,0,0,0,1
John Wall,WAS,WAS vs. POR,02/03/2014,2013-14,W,36,22,7,15,46.7,2,4,50.0,6,6,100,0,5,5,5,3,2,2,4,10
Bradley Beal,WAS,WAS vs. POR,02/03/2014,2013-14,W,35,13,5,16,31.3,1,3,33.3,2,3,66.7,1,2,3,6,0,0,0,0,-5
Garrett Temple,WAS,WAS vs. POR,02/03/2014,2013-14,W,12,2,1,1,100,0,0,-,0,0,-,0,1,1,0,3,0,3,1,2
Jan Vesely,WAS,WAS vs. POR,02/03/2014,2013-14,W,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,1,1,0,0,0,-10
Nicolas Batum,POR,POR @ WAS,02/03/2014,2013-14,L,36,18,6,12,50.0,2,5,40.0,4,4,100,1,3,4,3,1,0,5,1,-9
CJ McCollum,POR,POR @ WAS,02/03/2014,2013-14,L,11,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,2,1,-8
Kevin Seraphin,WAS,WAS vs. POR,02/03/2014,2013-14,W,23,19,7,10,70.0,0,0,-,5,6,83.3,0,5,5,0,0,0,0,4,-7
Mo Williams,POR,POR @ WAS,02/03/2014,2013-14,L,25,4,2,8,25.0,0,0,-,0,1,0.0,0,3,3,2,1,0,2,3,1
LaMarcus Aldridge,POR,POR @ WAS,02/03/2014,2013-14,L,42,20,10,18,55.6,0,0,-,0,0,-,0,10,10,6,0,1,1,2,-10
Marcin Gortat,WAS,WAS vs. POR,02/03/2014,2013-14,W,35,6,3,7,42.9,0,0,-,0,0,-,4,7,11,5,1,0,0,3,23
Nene,WAS,WAS vs. POR,02/03/2014,2013-14,W,31,13,5,15,33.3,0,0,-,3,4,75.0,0,7,7,1,2,1,1,2,12
Martell Webster,WAS,WAS vs. POR,02/03/2014,2013-14,W,23,5,2,6,33.3,0,3,0.0,1,1,100,0,1,1,0,0,0,0,2,2
Joel Freeland,POR,POR @ WAS,02/03/2014,2013-14,L,12,2,1,3,33.3,0,0,-,0,0,-,1,4,5,0,0,1,0,1,-8
Thomas Robinson,POR,POR @ WAS,02/03/2014,2013-14,L,6,0,0,1,0.0,0,0,-,0,0,-,1,1,2,1,0,1,0,0,0
Damian Lillard,POR,POR @ WAS,02/03/2014,2013-14,L,37,25,8,19,42.1,2,7,28.6,7,7,100,1,5,6,8,0,0,3,3,-2
Trevor Ariza,WAS,WAS vs. POR,02/03/2014,2013-14,W,39,20,7,12,58.3,4,7,57.1,2,2,100,0,5,5,4,0,0,0,0,23
Robin Lopez,POR,POR @ WAS,02/03/2014,2013-14,L,35,12,6,8,75.0,0,0,-,0,0,-,3,6,9,0,1,4,0,4,0
Wesley Matthews,POR,POR @ WAS,02/03/2014,2013-14,L,37,9,4,10,40.0,1,6,16.7,0,0,-,0,4,4,3,0,0,3,2,-14
Timofey Mozgov,DEN,DEN vs. LAC,02/03/2014,2013-14,W,16,4,1,6,16.7,0,0,-,2,2,100,2,2,4,0,0,0,3,2,-15
DeAndre Jordan,LAC,LAC @ DEN,02/03/2014,2013-14,L,41,19,7,10,70.0,0,0,-,5,6,83.3,2,10,12,1,1,3,3,4,-8
Darrell Arthur,DEN,DEN vs. LAC,02/03/2014,2013-14,W,14,2,1,7,14.3,0,0,-,0,0,-,2,2,4,0,1,0,0,3,-7
Hedo Turkoglu,LAC,LAC @ DEN,02/03/2014,2013-14,L,12,4,1,3,33.3,0,1,0.0,2,3,66.7,0,3,3,1,2,0,1,1,1
Matt Barnes,LAC,LAC @ DEN,02/03/2014,2013-14,L,32,10,4,10,40.0,2,6,33.3,0,0,-,0,4,4,5,0,0,2,4,-13
Willie Green,LAC,LAC @ DEN,02/03/2014,2013-14,L,12,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,1,1,1,0,3,12
JJ Hickson,DEN,DEN vs. LAC,02/03/2014,2013-14,W,35,17,7,12,58.3,0,0,-,3,6,50.0,4,8,12,5,1,1,3,5,8
Kenneth Faried,DEN,DEN vs. LAC,02/03/2014,2013-14,W,31,28,11,13,84.6,0,0,-,6,9,66.7,3,8,11,3,1,2,1,3,16
Wilson Chandler,DEN,DEN vs. LAC,02/03/2014,2013-14,W,33,14,3,8,37.5,1,5,20.0,7,8,87.5,1,1,2,1,0,0,0,4,3
Ryan Hollins,LAC,LAC @ DEN,02/03/2014,2013-14,L,5,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,1,0,2,2
Ty Lawson,DEN,DEN vs. LAC,02/03/2014,2013-14,W,45,27,10,19,52.6,1,4,25.0,6,8,75.0,2,4,6,4,3,0,5,1,10
Evan Fournier,DEN,DEN vs. LAC,02/03/2014,2013-14,W,9,1,0,1,0.0,0,0,-,1,2,50.0,1,1,2,1,0,0,0,2,-15
Blake Griffin,LAC,LAC @ DEN,02/03/2014,2013-14,L,38,36,13,21,61.9,0,0,-,10,16,62.5,6,5,11,5,1,0,0,4,0
Randy Foye,DEN,DEN vs. LAC,02/03/2014,2013-14,W,40,14,4,11,36.4,2,7,28.6,4,5,80.0,0,7,7,4,1,2,4,3,9
