Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jrue Holiday,NOP,NOP @ GSW,03/14/2016,2015-16,L,28,13,5,16,31.3,1,5,20.0,2,2,100,0,4,4,4,2,0,1,1,-28
Dante Cunningham,NOP,NOP @ GSW,03/14/2016,2015-16,L,21,2,1,6,16.7,0,3,0.0,0,0,-,2,1,3,0,0,1,0,4,-9
Brandon Rush,GSW,GSW vs. NOP,03/14/2016,2015-16,W,18,8,3,6,50.0,2,4,50.0,0,0,-,0,1,1,2,0,0,0,0,-11
Ryan Anderson,NOP,NOP @ GSW,03/14/2016,2015-16,L,31,19,6,13,46.2,0,2,0.0,7,9,77.8,2,2,4,2,0,0,0,3,-3
Luke Babbitt,NOP,NOP @ GSW,03/14/2016,2015-16,L,35,12,5,11,45.5,1,2,50.0,1,2,50.0,1,4,5,1,2,0,0,2,-8
Draymond Green,GSW,GSW vs. NOP,03/14/2016,2015-16,W,31,14,5,10,50.0,1,3,33.3,3,3,100,1,11,12,4,0,3,4,1,27
Toney Douglas,NOP,NOP @ GSW,03/14/2016,2015-16,L,38,22,6,14,42.9,4,10,40.0,6,6,100,1,4,5,8,3,0,4,3,-3
Leandro Barbosa,GSW,GSW vs. NOP,03/14/2016,2015-16,W,22,9,4,6,66.7,1,1,100,0,0,-,0,3,3,1,0,0,1,2,2
Anthony Davis,NOP,NOP @ GSW,03/14/2016,2015-16,L,29,22,6,20,30.0,0,0,-,10,11,90.9,5,7,12,1,1,2,2,3,-30
Shaun Livingston,GSW,GSW vs. NOP,03/14/2016,2015-16,W,16,4,1,2,50.0,0,0,-,2,3,66.7,0,1,1,4,0,0,1,4,6
James Michael McAdoo,GSW,GSW vs. NOP,03/14/2016,2015-16,W,13,11,5,6,83.3,0,0,-,1,1,100,3,2,5,1,0,0,2,2,0
Anderson Varejao,GSW,GSW vs. NOP,03/14/2016,2015-16,W,7,7,2,2,100,0,0,-,3,3,100,0,3,3,0,0,0,0,2,-4
Klay Thompson,GSW,GSW vs. NOP,03/14/2016,2015-16,W,26,18,7,11,63.6,2,4,50.0,2,2,100,0,2,2,0,0,1,4,0,16
Orlando Johnson,NOP,NOP @ GSW,03/14/2016,2015-16,L,22,5,2,5,40.0,1,2,50.0,0,0,-,1,0,1,1,1,0,0,1,-7
Marreese Speights,GSW,GSW vs. NOP,03/14/2016,2015-16,W,18,14,5,11,45.5,1,2,50.0,3,4,75.0,3,4,7,3,1,0,3,4,2
Kendrick Perkins,NOP,NOP @ GSW,03/14/2016,2015-16,L,6,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,1,0,0,0,6
Harrison Barnes,GSW,GSW vs. NOP,03/14/2016,2015-16,W,32,6,2,5,40.0,0,0,-,2,2,100,0,3,3,4,2,1,0,2,20
Ian Clark,GSW,GSW vs. NOP,03/14/2016,2015-16,W,9,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,3,1,0,0,0,-7
Stephen Curry,GSW,GSW vs. NOP,03/14/2016,2015-16,W,31,27,10,16,62.5,4,9,44.4,3,4,75.0,1,4,5,5,2,0,1,1,27
Chris Johnson,UTA,UTA @ SAC,03/13/2016,2015-16,W,11,6,2,3,66.7,2,2,100,0,0,-,1,0,1,1,0,0,1,0,2
Gordon Hayward,UTA,UTA @ SAC,03/13/2016,2015-16,W,39,27,9,19,47.4,4,9,44.4,5,5,100,1,3,4,3,1,0,1,4,2
Shelvin Mack,UTA,UTA @ SAC,03/13/2016,2015-16,W,30,14,5,11,45.5,4,6,66.7,0,0,-,1,4,5,8,2,0,5,3,11
Rudy Gay,SAC,SAC vs. UTA,03/13/2016,2015-16,L,31,6,3,9,33.3,0,1,0.0,0,0,-,2,2,4,2,0,0,1,1,-9
Omri Casspi,SAC,SAC vs. UTA,03/13/2016,2015-16,L,26,20,8,12,66.7,4,4,100,0,0,-,1,2,3,0,1,0,1,2,5
Seth Curry,SAC,SAC vs. UTA,03/13/2016,2015-16,L,17,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,2,1,0,0,1,2
Darren Collison,SAC,SAC vs. UTA,03/13/2016,2015-16,L,32,14,5,9,55.6,0,4,0.0,4,4,100,0,2,2,5,2,0,2,3,-1
Trey Burke,UTA,UTA @ SAC,03/13/2016,2015-16,W,10,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,1,0,0,2,1,-10
Derrick Favors,UTA,UTA @ SAC,03/13/2016,2015-16,W,38,28,10,16,62.5,0,0,-,8,10,80.0,5,9,14,4,3,1,1,2,7
Trey Lyles,UTA,UTA @ SAC,03/13/2016,2015-16,W,11,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,0,0,0,1,3,-10
Trevor Booker,UTA,UTA @ SAC,03/13/2016,2015-16,W,25,10,3,10,30.0,0,4,0.0,4,4,100,2,6,8,1,1,2,0,1,-4
Joe Ingles,UTA,UTA @ SAC,03/13/2016,2015-16,W,11,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,3,1,0,1,1,1
Raul Neto,UTA,UTA @ SAC,03/13/2016,2015-16,W,8,3,1,2,50.0,0,1,0.0,1,1,100,0,0,0,2,0,0,0,0,8
Rodney Hood,UTA,UTA @ SAC,03/13/2016,2015-16,W,35,12,6,10,60.0,0,1,0.0,0,0,-,1,2,3,1,0,0,2,1,15
Marco Belinelli,SAC,SAC vs. UTA,03/13/2016,2015-16,L,11,0,0,1,0.0,0,0,-,0,0,-,0,0,0,2,1,0,0,0,-7
DeMarcus Cousins,SAC,SAC vs. UTA,03/13/2016,2015-16,L,35,31,10,23,43.5,3,6,50.0,8,11,72.7,2,8,10,5,2,2,1,5,-9
Quincy Acy,SAC,SAC vs. UTA,03/13/2016,2015-16,L,11,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-17
Willie Cauley-Stein,SAC,SAC vs. UTA,03/13/2016,2015-16,L,29,10,4,6,66.7,0,0,-,2,6,33.3,2,5,7,0,1,1,0,1,4
Rajon Rondo,SAC,SAC vs. UTA,03/13/2016,2015-16,L,36,7,3,9,33.3,1,4,25.0,0,0,-,1,3,4,9,0,0,5,3,-14
Kosta Koufos,SAC,SAC vs. UTA,03/13/2016,2015-16,L,13,4,2,6,33.3,0,0,-,0,0,-,0,4,4,0,0,2,0,2,1
Rudy Gobert,UTA,UTA @ SAC,03/13/2016,2015-16,W,22,0,0,3,0.0,0,0,-,0,2,0.0,0,8,8,2,0,0,2,6,23
Myles Turner,IND,IND @ ATL,03/13/2016,2015-16,L,28,19,9,17,52.9,0,1,0.0,1,2,50.0,0,5,5,0,2,1,1,2,-12
George Hill,IND,IND @ ATL,03/13/2016,2015-16,L,23,5,2,8,25.0,0,4,0.0,1,1,100,2,2,4,2,1,0,1,0,-23
Paul George,IND,IND @ ATL,03/13/2016,2015-16,L,25,7,3,15,20.0,1,5,20.0,0,0,-,0,2,2,6,2,0,1,1,-31
Solomon Hill,IND,IND @ ATL,03/13/2016,2015-16,L,19,2,1,4,25.0,0,1,0.0,0,0,-,0,2,2,4,1,0,1,2,7
Paul Millsap,ATL,ATL vs. IND,03/13/2016,2015-16,W,30,18,7,14,50.0,2,4,50.0,2,2,100,2,7,9,4,3,3,0,1,29
Dennis Schroder,ATL,ATL vs. IND,03/13/2016,2015-16,W,19,8,4,8,50.0,0,1,0.0,0,0,-,0,2,2,5,1,0,2,1,16
Mike Scott,ATL,ATL vs. IND,03/13/2016,2015-16,W,17,2,0,5,0.0,0,2,0.0,2,2,100,1,2,3,0,0,0,2,0,-2
Mike Muscala,ATL,ATL vs. IND,03/13/2016,2015-16,W,12,6,3,5,60.0,0,0,-,0,0,-,3,2,5,0,0,0,0,0,-4
Jeff Teague,ATL,ATL vs. IND,03/13/2016,2015-16,W,22,6,2,5,40.0,1,2,50.0,1,2,50.0,0,2,2,9,1,0,2,2,13
Jordan Hill,IND,IND @ ATL,03/13/2016,2015-16,L,15,4,2,6,33.3,0,0,-,0,0,-,1,3,4,1,0,0,2,0,-11
Lavoy Allen,IND,IND @ ATL,03/13/2016,2015-16,L,23,1,0,1,0.0,0,0,-,1,2,50.0,2,2,4,1,0,1,3,1,-17
Kent Bazemore,ATL,ATL vs. IND,03/13/2016,2015-16,W,18,8,3,5,60.0,2,2,100,0,0,-,0,3,3,0,2,0,3,3,17
Monta Ellis,IND,IND @ ATL,03/13/2016,2015-16,L,25,10,4,9,44.4,1,2,50.0,1,2,50.0,1,2,3,4,1,0,2,2,-28
CJ Miles,IND,IND @ ATL,03/13/2016,2015-16,L,24,8,3,9,33.3,2,7,28.6,0,0,-,0,1,1,1,0,0,1,3,3
Tim Hardaway Jr.,ATL,ATL vs. IND,03/13/2016,2015-16,W,23,5,1,5,20.0,1,2,50.0,2,2,100,0,2,2,2,2,0,1,1,0
Thabo Sefolosha,ATL,ATL vs. IND,03/13/2016,2015-16,W,16,12,4,5,80.0,2,2,100,2,2,100,2,3,5,2,1,1,0,1,25
Kirk Hinrich,ATL,ATL vs. IND,03/13/2016,2015-16,W,12,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,2,0,0,2,1,-4
Rodney Stuckey,IND,IND @ ATL,03/13/2016,2015-16,L,10,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,0,1,0,2,0,-14
Ian Mahinmi,IND,IND @ ATL,03/13/2016,2015-16,L,21,8,4,5,80.0,0,0,-,0,0,-,1,6,7,0,0,1,1,0,-22
Joe Young,IND,IND @ ATL,03/13/2016,2015-16,L,16,2,1,6,16.7,0,1,0.0,0,0,-,0,3,3,4,1,0,1,3,-1
Kris Humphries,ATL,ATL vs. IND,03/13/2016,2015-16,W,22,7,3,6,50.0,1,1,100,0,0,-,0,7,7,2,1,1,1,1,11
Al Horford,ATL,ATL vs. IND,03/13/2016,2015-16,W,25,18,8,12,66.7,2,4,50.0,0,0,-,1,3,4,1,0,0,0,0,24
Kyle Korver,ATL,ATL vs. IND,03/13/2016,2015-16,W,24,14,5,13,38.5,4,9,44.4,0,0,-,0,5,5,0,0,1,2,2,20
Glenn Robinson III,IND,IND @ ATL,03/13/2016,2015-16,L,12,7,3,4,75.0,1,2,50.0,0,0,-,0,3,3,1,0,2,0,0,4
James Jones,CLE,CLE @ LAC,03/13/2016,2015-16,W,3,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,1
Iman Shumpert,CLE,CLE @ LAC,03/13/2016,2015-16,W,27,4,2,4,50.0,0,2,0.0,0,0,-,1,6,7,1,0,0,0,1,17
Austin Rivers,LAC,LAC vs. CLE,03/13/2016,2015-16,L,24,11,4,7,57.1,1,2,50.0,2,2,100,0,0,0,1,0,0,0,1,-24
Richard Jefferson,CLE,CLE @ LAC,03/13/2016,2015-16,W,11,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,1,0,1,5
Wesley Johnson,LAC,LAC vs. CLE,03/13/2016,2015-16,L,28,11,4,13,30.8,2,6,33.3,1,1,100,0,5,5,0,0,0,1,3,-26
Timofey Mozgov,CLE,CLE @ LAC,03/13/2016,2015-16,W,14,2,1,4,25.0,0,0,-,0,0,-,0,3,3,1,1,0,1,1,-12
Cole Aldrich,LAC,LAC vs. CLE,03/13/2016,2015-16,L,12,4,2,4,50.0,0,0,-,0,0,-,2,3,5,1,0,2,1,3,-11
Luc Mbah a Moute,LAC,LAC vs. CLE,03/13/2016,2015-16,L,22,2,1,5,20.0,0,1,0.0,0,0,-,0,1,1,0,2,1,0,1,-10
Jamal Crawford,LAC,LAC vs. CLE,03/13/2016,2015-16,L,25,8,3,11,27.3,2,6,33.3,0,0,-,0,1,1,1,0,0,2,2,-27
JJ Redick,LAC,LAC vs. CLE,03/13/2016,2015-16,L,24,19,7,11,63.6,2,5,40.0,3,3,100,0,3,3,1,1,0,1,3,-1
JR Smith,CLE,CLE @ LAC,03/13/2016,2015-16,W,23,17,6,9,66.7,5,8,62.5,0,0,-,0,1,1,1,0,0,0,3,11
Channing Frye,CLE,CLE @ LAC,03/13/2016,2015-16,W,20,15,5,8,62.5,5,7,71.4,0,0,-,0,5,5,2,0,0,1,3,22
Jordan McRae,CLE,CLE @ LAC,03/13/2016,2015-16,W,3,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,1,0,1,1
Kevin Love,CLE,CLE @ LAC,03/13/2016,2015-16,W,25,12,5,11,45.5,0,4,0.0,2,4,50.0,0,9,9,1,0,0,0,0,1
DeAndre Jordan,LAC,LAC vs. CLE,03/13/2016,2015-16,L,32,11,4,4,100,0,0,-,3,4,75.0,2,9,11,1,0,1,1,3,-14
LeBron James,CLE,CLE @ LAC,03/13/2016,2015-16,W,31,27,9,15,60.0,3,4,75.0,6,7,85.7,1,5,6,5,1,0,2,2,16
Kyrie Irving,CLE,CLE @ LAC,03/13/2016,2015-16,W,31,17,7,17,41.2,2,7,28.6,1,1,100,0,2,2,5,1,0,2,3,11
Jeff Green,LAC,LAC vs. CLE,03/13/2016,2015-16,L,27,7,2,10,20.0,0,4,0.0,3,5,60.0,1,2,3,5,0,0,0,4,11
Tristan Thompson,CLE,CLE @ LAC,03/13/2016,2015-16,W,26,10,3,6,50.0,0,0,-,4,6,66.7,6,5,11,2,0,2,0,1,23
Sasha Kaun,CLE,CLE @ LAC,03/13/2016,2015-16,W,2,0,0,1,0.0,0,0,-,0,0,-,1,1,2,0,0,0,1,0,-1
Matthew Dellavedova,CLE,CLE @ LAC,03/13/2016,2015-16,W,23,7,2,5,40.0,2,2,100,1,2,50.0,0,2,2,4,0,0,1,3,25
Chris Paul,LAC,LAC vs. CLE,03/13/2016,2015-16,L,30,17,5,11,45.5,3,6,50.0,4,4,100,0,5,5,10,2,0,4,2,-8
Pablo Prigioni,LAC,LAC vs. CLE,03/13/2016,2015-16,L,16,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,3,0,0,0,1,-10
Jerryd Bayless,MIL,MIL @ BKN,03/13/2016,2015-16,W,38,9,3,8,37.5,3,7,42.9,0,0,-,1,2,3,2,3,0,2,1,10
Giannis Antetokounmpo,MIL,MIL @ BKN,03/13/2016,2015-16,W,41,28,12,16,75.0,0,0,-,4,11,36.4,3,8,11,14,4,2,3,1,19
Johnny O'Bryant III,MIL,MIL @ BKN,03/13/2016,2015-16,W,14,2,1,6,16.7,0,0,-,0,0,-,1,2,3,0,0,0,0,2,-8
Tyler Ennis,MIL,MIL @ BKN,03/13/2016,2015-16,W,15,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,-2
Rashad Vaughn,MIL,MIL @ BKN,03/13/2016,2015-16,W,9,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-6
Miles Plumlee,MIL,MIL @ BKN,03/13/2016,2015-16,W,21,12,4,10,40.0,0,0,-,4,5,80.0,5,2,7,0,0,1,1,0,-5
Sergey Karasev,BKN,BKN vs. MIL,03/13/2016,2015-16,L,20,8,2,3,66.7,2,3,66.7,2,2,100,0,1,1,1,1,1,1,1,14
Khris Middleton,MIL,MIL @ BKN,03/13/2016,2015-16,W,39,19,7,15,46.7,3,5,60.0,2,2,100,0,5,5,7,5,0,2,2,15
Markel Brown,BKN,BKN vs. MIL,03/13/2016,2015-16,L,21,5,2,7,28.6,1,5,20.0,0,0,-,0,0,0,2,0,0,0,1,-10
Jabari Parker,MIL,MIL @ BKN,03/13/2016,2015-16,W,37,23,11,17,64.7,0,1,0.0,1,1,100,3,2,5,0,1,0,0,2,10
Damien Inglis,MIL,MIL @ BKN,03/13/2016,2015-16,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Shane Larkin,BKN,BKN vs. MIL,03/13/2016,2015-16,L,20,4,2,2,100,0,0,-,0,0,-,0,2,2,5,0,0,3,1,5
Thomas Robinson,BKN,BKN vs. MIL,03/13/2016,2015-16,L,10,3,1,2,50.0,0,0,-,1,1,100,0,4,4,0,0,1,2,2,-2
Willie Reed,BKN,BKN vs. MIL,03/13/2016,2015-16,L,4,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,0,5
Bojan Bogdanovic,BKN,BKN vs. MIL,03/13/2016,2015-16,L,33,13,4,9,44.4,3,7,42.9,2,4,50.0,0,5,5,7,0,0,7,4,-14
Chris McCullough,BKN,BKN vs. MIL,03/13/2016,2015-16,L,11,4,1,1,100,1,1,100,1,2,50.0,0,0,0,0,0,2,0,2,3
Thaddeus Young,BKN,BKN vs. MIL,03/13/2016,2015-16,L,37,17,8,15,53.3,1,2,50.0,0,0,-,2,8,10,4,1,0,1,3,-12
Brook Lopez,BKN,BKN vs. MIL,03/13/2016,2015-16,L,35,20,8,12,66.7,0,0,-,4,4,100,1,2,3,2,0,2,3,2,-12
Donald Sloan,BKN,BKN vs. MIL,03/13/2016,2015-16,L,28,7,3,6,50.0,1,3,33.3,0,0,-,0,3,3,3,1,0,2,0,-14
Sean Kilpatrick,BKN,BKN vs. MIL,03/13/2016,2015-16,L,22,19,8,13,61.5,3,6,50.0,0,0,-,0,1,1,1,0,0,1,2,-8
Greg Monroe,MIL,MIL @ BKN,03/13/2016,2015-16,W,27,14,6,13,46.2,0,0,-,2,2,100,2,3,5,3,0,0,1,2,14
D'Angelo Russell,LAL,LAL vs. NYK,03/13/2016,2015-16,L,22,4,1,7,14.3,1,2,50.0,1,2,50.0,0,2,2,2,1,0,1,2,-9
Marcelo Huertas,LAL,LAL vs. NYK,03/13/2016,2015-16,L,26,9,3,7,42.9,0,1,0.0,3,4,75.0,1,3,4,2,0,0,2,1,5
Metta World Peace,LAL,LAL vs. NYK,03/13/2016,2015-16,L,16,4,1,5,20.0,0,2,0.0,2,2,100,1,6,7,1,0,0,0,0,6
Langston Galloway,NYK,NYK @ LAL,03/13/2016,2015-16,W,29,9,3,5,60.0,1,3,33.3,2,4,50.0,0,3,3,2,1,1,2,0,-10
Ryan Kelly,LAL,LAL vs. NYK,03/13/2016,2015-16,L,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,9
Sasha Vujacic,NYK,NYK @ LAL,03/13/2016,2015-16,W,18,5,1,8,12.5,1,7,14.3,2,2,100,0,2,2,1,1,0,0,2,8
Jose Calderon,NYK,NYK @ LAL,03/13/2016,2015-16,W,35,9,4,7,57.1,1,3,33.3,0,0,-,0,3,3,6,1,0,2,3,6
Brandon Bass,LAL,LAL vs. NYK,03/13/2016,2015-16,L,26,11,4,6,66.7,0,0,-,3,3,100,1,4,5,1,0,1,0,2,6
Arron Afflalo,NYK,NYK @ LAL,03/13/2016,2015-16,W,27,9,3,9,33.3,0,2,0.0,3,4,75.0,0,3,3,2,0,0,1,1,-3
Jordan Clarkson,LAL,LAL vs. NYK,03/13/2016,2015-16,L,22,12,6,16,37.5,0,3,0.0,0,0,-,2,1,3,2,3,0,1,3,-8
Larry Nance Jr.,LAL,LAL vs. NYK,03/13/2016,2015-16,L,26,4,2,5,40.0,0,0,-,0,1,0.0,2,5,7,0,0,1,0,1,4
Roy Hibbert,LAL,LAL vs. NYK,03/13/2016,2015-16,L,22,7,3,4,75.0,0,0,-,1,1,100,2,4,6,0,0,0,0,4,-9
Carmelo Anthony,NYK,NYK @ LAL,03/13/2016,2015-16,W,38,26,10,20,50.0,2,4,50.0,4,4,100,3,9,12,4,0,1,1,5,5
Derrick Williams,NYK,NYK @ LAL,03/13/2016,2015-16,W,32,8,3,10,30.0,0,1,0.0,2,6,33.3,0,9,9,1,2,1,0,2,9
Jerian Grant,NYK,NYK @ LAL,03/13/2016,2015-16,W,13,6,2,6,33.3,0,1,0.0,2,2,100,1,1,2,1,0,0,0,0,-3
Kobe Bryant,LAL,LAL vs. NYK,03/13/2016,2015-16,L,27,14,5,15,33.3,1,4,25.0,3,4,75.0,0,2,2,0,1,0,1,2,-18
Lou Williams,LAL,LAL vs. NYK,03/13/2016,2015-16,L,26,15,7,12,58.3,1,3,33.3,0,0,-,0,1,1,5,1,0,1,1,6
Julius Randle,LAL,LAL vs. NYK,03/13/2016,2015-16,L,22,7,2,7,28.6,0,0,-,3,4,75.0,1,7,8,1,0,0,3,3,-7
Robin Lopez,NYK,NYK @ LAL,03/13/2016,2015-16,W,36,16,6,7,85.7,0,0,-,4,5,80.0,1,7,8,2,0,2,3,1,9
Kyle O'Quinn,NYK,NYK @ LAL,03/13/2016,2015-16,W,12,2,1,3,33.3,0,0,-,0,0,-,0,3,3,0,0,1,1,2,-6
Luol Deng,MIA,MIA @ TOR,03/12/2016,2015-16,L,37,20,7,18,38.9,2,8,25.0,4,5,80.0,2,3,5,1,2,1,3,4,-5
Gerald Green,MIA,MIA @ TOR,03/12/2016,2015-16,L,22,7,1,9,11.1,1,4,25.0,4,4,100,2,5,7,2,0,0,0,0,0
Justise Winslow,MIA,MIA @ TOR,03/12/2016,2015-16,L,43,11,4,9,44.4,0,1,0.0,3,4,75.0,0,5,5,2,3,1,1,3,-7
Bismack Biyombo,TOR,TOR vs. MIA,03/12/2016,2015-16,W,21,2,0,0,-,0,0,-,2,4,50.0,0,4,4,0,1,2,1,2,3
Hassan Whiteside,MIA,MIA @ TOR,03/12/2016,2015-16,L,33,13,5,12,41.7,0,0,-,3,4,75.0,6,5,11,0,1,3,1,5,-9
Joe Johnson,MIA,MIA @ TOR,03/12/2016,2015-16,L,43,28,11,21,52.4,4,7,57.1,2,2,100,1,3,4,5,0,0,4,5,-6
Amar'e Stoudemire,MIA,MIA @ TOR,03/12/2016,2015-16,L,20,4,1,4,25.0,0,0,-,2,2,100,3,2,5,0,1,0,1,4,-1
Goran Dragic,MIA,MIA @ TOR,03/12/2016,2015-16,L,41,13,5,18,27.8,1,3,33.3,2,2,100,0,7,7,9,0,0,3,4,-9
Terrence Ross,TOR,TOR vs. MIA,03/12/2016,2015-16,W,20,7,2,5,40.0,1,2,50.0,2,2,100,0,0,0,0,0,0,0,4,5
Cory Joseph,TOR,TOR vs. MIA,03/12/2016,2015-16,W,30,6,1,7,14.3,0,1,0.0,4,4,100,0,2,2,2,2,3,2,3,6
James Johnson,TOR,TOR vs. MIA,03/12/2016,2015-16,W,21,10,5,7,71.4,0,1,0.0,0,1,0.0,0,3,3,2,2,0,1,2,-1
Josh Richardson,MIA,MIA @ TOR,03/12/2016,2015-16,L,26,8,3,7,42.9,1,2,50.0,1,3,33.3,2,1,3,0,2,0,0,5,-3
Jonas Valanciunas,TOR,TOR vs. MIA,03/12/2016,2015-16,W,32,20,7,11,63.6,0,0,-,6,6,100,2,8,10,1,0,1,1,3,5
Patrick Patterson,TOR,TOR vs. MIA,03/12/2016,2015-16,W,37,9,3,8,37.5,3,4,75.0,0,0,-,4,2,6,1,0,0,0,2,14
Luis Scola,TOR,TOR vs. MIA,03/12/2016,2015-16,W,16,4,2,4,50.0,0,0,-,0,0,-,0,0,0,2,1,0,1,1,-5
DeMar DeRozan,TOR,TOR vs. MIA,03/12/2016,2015-16,W,43,38,13,26,50.0,0,2,0.0,12,15,80.0,0,10,10,7,2,1,3,1,4
Kyle Lowry,TOR,TOR vs. MIA,03/12/2016,2015-16,W,45,16,4,16,25.0,2,8,25.0,6,6,100,1,6,7,2,2,0,4,5,9
Frank Kaminsky,CHA,CHA vs. HOU,03/12/2016,2015-16,W,21,5,2,6,33.3,1,5,20.0,0,0,-,1,1,2,1,0,0,3,4,1
Aaron Harrison,CHA,CHA vs. HOU,03/12/2016,2015-16,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-4
Jason Terry,HOU,HOU @ CHA,03/12/2016,2015-16,L,20,11,4,9,44.4,2,3,66.7,1,1,100,2,0,2,2,2,0,0,4,-4
Jeremy Lamb,CHA,CHA vs. HOU,03/12/2016,2015-16,W,8,2,1,1,100,0,0,-,0,0,-,0,1,1,0,1,2,1,1,-5
Jorge Gutierrez,CHA,CHA vs. HOU,03/12/2016,2015-16,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-4
Corey Brewer,HOU,HOU @ CHA,03/12/2016,2015-16,L,27,21,9,15,60.0,1,4,25.0,2,4,50.0,0,3,3,0,1,1,0,1,7
Troy Daniels,CHA,CHA vs. HOU,03/12/2016,2015-16,W,13,6,2,4,50.0,2,3,66.7,0,0,-,1,1,2,1,1,0,0,1,10
Cody Zeller,CHA,CHA vs. HOU,03/12/2016,2015-16,W,15,7,3,4,75.0,0,0,-,1,2,50.0,2,2,4,3,0,0,2,3,2
Kemba Walker,CHA,CHA vs. HOU,03/12/2016,2015-16,W,33,26,11,16,68.8,4,7,57.1,0,0,-,0,5,5,6,0,0,2,2,32
Courtney Lee,CHA,CHA vs. HOU,03/12/2016,2015-16,W,26,12,5,9,55.6,2,4,50.0,0,0,-,0,2,2,1,0,0,0,0,9
Tyler Hansbrough,CHA,CHA vs. HOU,03/12/2016,2015-16,W,3,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-4
Marvin Williams,CHA,CHA vs. HOU,03/12/2016,2015-16,W,27,25,9,16,56.3,3,5,60.0,4,4,100,3,1,4,0,2,0,1,2,15
Al Jefferson,CHA,CHA vs. HOU,03/12/2016,2015-16,W,30,10,5,11,45.5,0,0,-,0,0,-,2,8,10,3,0,2,1,5,18
Clint Capela,HOU,HOU @ CHA,03/12/2016,2015-16,L,14,9,4,7,57.1,0,0,-,1,5,20.0,3,1,4,1,0,1,0,0,-2
KJ McDaniels,HOU,HOU @ CHA,03/12/2016,2015-16,L,14,5,1,3,33.3,1,2,50.0,2,2,100,1,2,3,1,0,0,0,2,1
Donatas Motiejunas,HOU,HOU @ CHA,03/12/2016,2015-16,L,5,4,2,3,66.7,0,1,0.0,0,0,-,1,1,2,0,0,0,0,0,-3
Michael Beasley,HOU,HOU @ CHA,03/12/2016,2015-16,L,15,15,6,9,66.7,0,1,0.0,3,3,100,1,1,2,0,0,1,2,0,-28
Trevor Ariza,HOU,HOU @ CHA,03/12/2016,2015-16,L,31,9,4,13,30.8,1,6,16.7,0,0,-,1,4,5,1,2,0,1,2,-22
Dwight Howard,HOU,HOU @ CHA,03/12/2016,2015-16,L,34,16,8,10,80.0,0,0,-,0,2,0.0,4,9,13,4,0,0,4,2,-14
Jeremy Lin,CHA,CHA vs. HOU,03/12/2016,2015-16,W,26,16,4,9,44.4,1,2,50.0,7,8,87.5,1,3,4,4,1,0,0,5,9
Nicolas Batum,CHA,CHA vs. HOU,03/12/2016,2015-16,W,34,14,5,10,50.0,2,4,50.0,2,2,100,0,8,8,8,1,1,1,1,1
Montrezl Harrell,HOU,HOU @ CHA,03/12/2016,2015-16,L,12,5,2,3,66.7,0,0,-,1,2,50.0,0,1,1,1,0,0,0,1,15
Andrew Goudelock,HOU,HOU @ CHA,03/12/2016,2015-16,L,5,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,1,0,0,0,6
Patrick Beverley,HOU,HOU @ CHA,03/12/2016,2015-16,L,29,0,0,5,0.0,0,3,0.0,0,0,-,0,2,2,1,0,2,1,5,-13
James Harden,HOU,HOU @ CHA,03/12/2016,2015-16,L,34,12,2,14,14.3,0,5,0.0,8,9,88.9,1,2,3,10,2,0,1,3,-23
JaKarr Sampson,DEN,DEN vs. WAS,03/12/2016,2015-16,W,14,4,1,2,50.0,1,2,50.0,1,2,50.0,0,2,2,1,0,1,1,3,-9
Joffrey Lauvergne,DEN,DEN vs. WAS,03/12/2016,2015-16,W,9,2,1,3,33.3,0,0,-,0,0,-,1,4,5,0,1,0,1,2,-3
Nikola Jokic,DEN,DEN vs. WAS,03/12/2016,2015-16,W,17,0,0,0,-,0,0,-,0,0,-,0,5,5,3,0,0,2,4,-4
