Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Marreese Speights,MEM,MEM vs. UTA,02/12/2012,2011-12,L,28,7,3,11,27.3,0,0,-,1,2,50.0,8,3,11,1,0,0,1,5,-14
O.J. Mayo,MEM,MEM vs. UTA,02/12/2012,2011-12,L,23,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,2,0,2,2,0,-8
Marc Gasol,MEM,MEM vs. UTA,02/12/2012,2011-12,L,40,17,8,15,53.3,0,2,0.0,1,3,33.3,2,7,9,2,1,2,1,1,-7
Raja Bell,UTA,UTA @ MEM,02/12/2012,2011-12,W,26,10,4,9,44.4,2,5,40.0,0,1,0.0,0,1,1,1,0,0,1,2,6
Enes Kanter,UTA,UTA @ MEM,02/12/2012,2011-12,W,12,4,2,5,40.0,0,0,-,0,1,0.0,2,3,5,0,1,0,2,0,-1
Hamed Haddadi,MEM,MEM vs. UTA,02/12/2012,2011-12,L,5,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,2,1,1,-1
Earl Watson,UTA,UTA @ MEM,02/12/2012,2011-12,W,20,0,0,3,0.0,0,1,0.0,0,0,-,0,1,1,5,1,1,0,4,5
Mike Conley,MEM,MEM vs. UTA,02/12/2012,2011-12,L,36,17,6,11,54.5,0,2,0.0,5,5,100,1,1,2,6,2,0,2,0,-6
Paul Millsap,UTA,UTA @ MEM,02/12/2012,2011-12,W,35,16,7,11,63.6,0,0,-,2,3,66.7,4,4,8,4,1,3,2,2,12
Alec Burks,UTA,UTA @ MEM,02/12/2012,2011-12,W,5,1,0,1,0.0,0,0,-,1,2,50.0,0,1,1,0,0,0,0,1,1
Derrick Favors,UTA,UTA @ MEM,02/12/2012,2011-12,W,16,6,3,6,50.0,0,0,-,0,0,-,1,3,4,1,0,0,2,2,1
Jeremy Pargo,MEM,MEM vs. UTA,02/12/2012,2011-12,L,10,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,3,0,0,2,1,-2
Rudy Gay,MEM,MEM vs. UTA,02/12/2012,2011-12,L,38,22,10,19,52.6,2,3,66.7,0,0,-,1,5,6,2,1,1,5,4,-11
Devin Harris,UTA,UTA @ MEM,02/12/2012,2011-12,W,28,9,4,7,57.1,1,2,50.0,0,0,-,0,0,0,3,3,0,2,3,5
Anthony Carter,TOR,TOR vs. LAL,02/12/2012,2011-12,L,11,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,1,0,1
Ed Davis,TOR,TOR vs. LAL,02/12/2012,2011-12,L,29,9,4,6,66.7,0,0,-,1,2,50.0,2,6,8,1,1,0,0,0,3
DeMar DeRozan,TOR,TOR vs. LAL,02/12/2012,2011-12,L,37,8,2,13,15.4,0,1,0.0,4,5,80.0,0,2,2,7,2,0,4,3,-4
Rasual Butler,TOR,TOR vs. LAL,02/12/2012,2011-12,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-1
Pau Gasol,LAL,LAL @ TOR,02/12/2012,2011-12,W,37,16,6,15,40.0,0,0,-,4,4,100,5,12,17,6,0,0,3,1,8
Amir Johnson,TOR,TOR vs. LAL,02/12/2012,2011-12,L,16,0,0,0,-,0,0,-,0,0,-,0,2,2,0,1,0,0,2,-11
Matt Barnes,LAL,LAL @ TOR,02/12/2012,2011-12,W,19,4,1,5,20.0,1,2,50.0,1,2,50.0,1,4,5,2,1,1,1,2,-5
Jason Kapono,LAL,LAL @ TOR,02/12/2012,2011-12,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Linas Kleiza,TOR,TOR vs. LAL,02/12/2012,2011-12,L,27,15,6,11,54.5,1,5,20.0,2,2,100,0,4,4,3,1,0,2,2,15
Jamaal Magloire,TOR,TOR vs. LAL,02/12/2012,2011-12,L,15,4,2,4,50.0,0,0,-,0,2,0.0,1,6,7,0,0,1,1,3,12
Metta World Peace,LAL,LAL @ TOR,02/12/2012,2011-12,W,27,9,3,4,75.0,2,3,66.7,1,2,50.0,0,2,2,2,2,0,1,1,7
Steve Blake,LAL,LAL @ TOR,02/12/2012,2011-12,W,29,7,2,6,33.3,1,4,25.0,2,2,100,1,1,2,4,0,0,3,0,-2
Kobe Bryant,LAL,LAL @ TOR,02/12/2012,2011-12,W,34,27,9,23,39.1,3,7,42.9,6,8,75.0,0,2,2,1,2,0,4,1,7
James Johnson,TOR,TOR vs. LAL,02/12/2012,2011-12,L,25,7,3,8,37.5,0,0,-,1,2,50.0,2,4,6,2,1,1,0,3,-14
Troy Murphy,LAL,LAL @ TOR,02/12/2012,2011-12,W,20,6,2,4,50.0,2,3,66.7,0,0,-,1,1,2,0,0,0,0,4,-2
Andrew Bynum,LAL,LAL @ TOR,02/12/2012,2011-12,W,39,14,7,13,53.8,0,0,-,0,2,0.0,3,6,9,1,1,2,3,1,-3
Derek Fisher,LAL,LAL @ TOR,02/12/2012,2011-12,W,19,4,2,4,50.0,0,1,0.0,0,0,-,0,1,1,2,0,0,0,4,4
Aaron Gray,TOR,TOR vs. LAL,02/12/2012,2011-12,L,26,4,2,5,40.0,0,0,-,0,0,-,2,5,7,0,3,1,2,4,-11
Jose Calderon,TOR,TOR vs. LAL,02/12/2012,2011-12,L,37,30,13,18,72.2,4,4,100,0,0,-,0,2,2,6,0,0,2,0,-3
Andrew Goudelock,LAL,LAL @ TOR,02/12/2012,2011-12,W,16,7,3,7,42.9,1,3,33.3,0,0,-,1,0,1,1,0,0,0,0,-5
Leandro Barbosa,TOR,TOR vs. LAL,02/12/2012,2011-12,L,16,12,4,11,36.4,0,0,-,4,4,100,0,0,0,0,2,0,1,1,3
LeBron James,MIA,MIA @ ATL,02/12/2012,2011-12,W,30,23,6,15,40.0,1,3,33.3,10,12,83.3,3,10,13,6,1,0,2,1,26
Udonis Haslem,MIA,MIA @ ATL,02/12/2012,2011-12,W,21,4,2,5,40.0,0,0,-,0,0,-,1,6,7,0,0,1,0,2,10
Jeff Teague,ATL,ATL vs. MIA,02/12/2012,2011-12,L,20,6,2,7,28.6,2,4,50.0,0,0,-,0,1,1,2,0,1,1,2,-19
Jannero Pargo,ATL,ATL vs. MIA,02/12/2012,2011-12,L,13,3,1,4,25.0,1,2,50.0,0,0,-,0,2,2,5,1,0,3,0,8
Chris Bosh,MIA,MIA @ ATL,02/12/2012,2011-12,W,32,14,4,14,28.6,0,1,0.0,6,9,66.7,6,10,16,1,0,2,1,1,22
Joe Johnson,ATL,ATL vs. MIA,02/12/2012,2011-12,L,30,12,5,13,38.5,0,4,0.0,2,2,100,0,0,0,5,0,0,1,1,-27
Willie Green,ATL,ATL vs. MIA,02/12/2012,2011-12,L,26,17,7,12,58.3,3,3,100,0,0,-,1,2,3,3,0,0,1,3,7
Marvin Williams,ATL,ATL vs. MIA,02/12/2012,2011-12,L,18,6,2,9,22.2,2,5,40.0,0,0,-,0,3,3,0,0,0,2,1,-19
Mike Miller,MIA,MIA @ ATL,02/12/2012,2011-12,W,21,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,1,0,0,1,0,8
Ivan Johnson,ATL,ATL vs. MIA,02/12/2012,2011-12,L,10,6,2,6,33.3,0,0,-,2,2,100,1,1,2,0,2,0,1,1,-10
Mario Chalmers,MIA,MIA @ ATL,02/12/2012,2011-12,W,27,15,6,7,85.7,2,2,100,1,1,100,0,1,1,2,1,0,1,2,20
Eddy Curry,MIA,MIA @ ATL,02/12/2012,2011-12,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Shane Battier,MIA,MIA @ ATL,02/12/2012,2011-12,W,24,7,3,4,75.0,1,2,50.0,0,0,-,0,1,1,1,0,1,1,2,-4
Zaza Pachulia,ATL,ATL vs. MIA,02/12/2012,2011-12,L,30,8,4,4,100,0,0,-,0,0,-,4,5,9,2,1,1,1,3,-24
Vladimir Radmanovic,ATL,ATL vs. MIA,02/12/2012,2011-12,L,15,6,2,3,66.7,2,3,66.7,0,0,-,0,3,3,0,0,0,1,1,10
James Jones,MIA,MIA @ ATL,02/12/2012,2011-12,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,1,0,1,-8
Tracy McGrady,ATL,ATL vs. MIA,02/12/2012,2011-12,L,10,2,1,4,25.0,0,0,-,0,0,-,0,1,1,1,0,0,1,1,-6
Josh Smith,ATL,ATL vs. MIA,02/12/2012,2011-12,L,34,8,4,12,33.3,0,1,0.0,0,0,-,2,5,7,7,0,2,0,5,-27
Erick Dampier,ATL,ATL vs. MIA,02/12/2012,2011-12,L,6,0,0,1,0.0,0,0,-,0,0,-,2,2,4,0,0,0,0,0,8
Dexter Pittman,MIA,MIA @ ATL,02/12/2012,2011-12,W,6,2,1,4,25.0,0,0,-,0,0,-,0,1,1,0,0,0,1,1,1
Jerry Stackhouse,ATL,ATL vs. MIA,02/12/2012,2011-12,L,9,7,3,8,37.5,1,1,100,0,0,-,2,0,2,0,0,0,0,0,5
Norris Cole,MIA,MIA @ ATL,02/12/2012,2011-12,W,21,10,4,11,36.4,0,1,0.0,2,2,100,0,0,0,2,2,0,2,3,0
Dwyane Wade,MIA,MIA @ ATL,02/12/2012,2011-12,W,24,21,7,14,50.0,0,0,-,7,7,100,2,3,5,3,2,1,0,0,24
Juwan Howard,MIA,MIA @ ATL,02/12/2012,2011-12,W,6,4,2,2,100,0,0,-,0,0,-,0,1,1,2,0,0,0,0,-8
Kirk Hinrich,ATL,ATL vs. MIA,02/12/2012,2011-12,L,19,6,2,7,28.6,0,4,0.0,2,3,66.7,0,1,1,1,0,0,1,1,-6
Joel Anthony,MIA,MIA @ ATL,02/12/2012,2011-12,W,18,4,2,2,100,0,0,-,0,0,-,1,3,4,0,0,0,0,1,13
Austin Daye,DET,DET vs. WAS,02/12/2012,2011-12,L,14,4,2,9,22.2,0,1,0.0,0,0,-,1,4,5,0,1,1,0,1,-9
Jonas Jerebko,DET,DET vs. WAS,02/12/2012,2011-12,L,25,6,3,8,37.5,0,2,0.0,0,0,-,0,2,2,0,2,0,3,2,-28
Jason Maxiell,DET,DET vs. WAS,02/12/2012,2011-12,L,20,6,3,5,60.0,0,0,-,0,0,-,0,4,4,1,0,0,0,2,3
Chris Singleton,WAS,WAS @ DET,02/12/2012,2011-12,W,28,6,1,6,16.7,0,0,-,4,4,100,0,5,5,0,1,0,0,3,1
Vernon Macklin,DET,DET vs. WAS,02/12/2012,2011-12,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4
Brandon Knight,DET,DET vs. WAS,02/12/2012,2011-12,L,31,2,1,9,11.1,0,3,0.0,0,0,-,1,0,1,2,1,0,3,2,-17
Kevin Seraphin,WAS,WAS @ DET,02/12/2012,2011-12,W,3,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-4
Damien Wilkins,DET,DET vs. WAS,02/12/2012,2011-12,L,3,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4
Will Bynum,DET,DET vs. WAS,02/12/2012,2011-12,L,9,0,0,2,0.0,0,0,-,0,0,-,0,1,1,2,0,0,1,0,-2
Walker Russell,DET,DET vs. WAS,02/12/2012,2011-12,L,11,2,1,7,14.3,0,0,-,0,0,-,0,2,2,4,1,0,1,1,2
Nick Young,WAS,WAS @ DET,02/12/2012,2011-12,W,31,22,8,13,61.5,3,6,50.0,3,3,100,1,2,3,1,2,0,2,2,20
Ben Wallace,DET,DET vs. WAS,02/12/2012,2011-12,L,12,0,0,1,0.0,0,0,-,0,0,-,4,3,7,0,0,0,0,0,-10
Jordan Crawford,WAS,WAS @ DET,02/12/2012,2011-12,W,21,4,2,12,16.7,0,3,0.0,0,0,-,0,1,1,4,0,0,0,2,5
Rodney Stuckey,DET,DET vs. WAS,02/12/2012,2011-12,L,31,11,2,9,22.2,0,0,-,7,8,87.5,2,1,3,3,3,0,2,4,-10
Tayshaun Prince,DET,DET vs. WAS,02/12/2012,2011-12,L,32,10,5,10,50.0,0,1,0.0,0,0,-,3,3,6,2,0,0,0,2,-8
Jan Vesely,WAS,WAS @ DET,02/12/2012,2011-12,W,28,10,4,5,80.0,0,0,-,2,2,100,2,6,8,2,2,3,4,2,24
Greg Monroe,DET,DET vs. WAS,02/12/2012,2011-12,L,33,27,9,19,47.4,0,0,-,9,9,100,4,2,6,3,1,1,6,2,-15
John Wall,WAS,WAS @ DET,02/12/2012,2011-12,W,39,9,3,10,30.0,0,1,0.0,3,3,100,1,4,5,15,2,2,7,0,28
Rashard Lewis,WAS,WAS @ DET,02/12/2012,2011-12,W,12,10,3,5,60.0,2,4,50.0,2,2,100,0,3,3,0,0,0,0,0,22
Maurice Evans,WAS,WAS @ DET,02/12/2012,2011-12,W,5,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,2,-6
Shelvin Mack,WAS,WAS @ DET,02/12/2012,2011-12,W,9,6,2,4,50.0,1,1,100,1,2,50.0,0,1,1,0,0,0,1,0,-7
Trevor Booker,WAS,WAS @ DET,02/12/2012,2011-12,W,30,9,4,9,44.4,0,0,-,1,2,50.0,3,4,7,1,1,2,2,3,12
Ben Gordon,DET,DET vs. WAS,02/12/2012,2011-12,L,17,7,2,9,22.2,1,4,25.0,2,2,100,0,3,3,0,1,0,1,2,-19
JaVale McGee,WAS,WAS @ DET,02/12/2012,2011-12,W,35,22,10,13,76.9,0,0,-,2,3,66.7,1,10,11,0,0,2,4,4,10
John Lucas III,CHI,CHI @ BOS,02/12/2012,2011-12,L,12,8,3,9,33.3,2,4,50.0,0,0,-,0,1,1,1,1,0,1,1,-4
Rajon Rondo,BOS,BOS vs. CHI,02/12/2012,2011-12,W,40,32,11,22,50.0,0,2,0.0,10,13,76.9,2,8,10,15,2,0,5,3,8
Luol Deng,CHI,CHI @ BOS,02/12/2012,2011-12,L,43,10,3,12,25.0,0,2,0.0,4,6,66.7,1,4,5,4,1,1,2,2,-4
JaJuan Johnson,BOS,BOS vs. CHI,02/12/2012,2011-12,W,33,12,6,13,46.2,0,0,-,0,0,-,3,1,4,1,2,1,3,4,-1
Ray Allen,BOS,BOS vs. CHI,02/12/2012,2011-12,W,35,11,3,9,33.3,1,5,20.0,4,4,100,0,0,0,2,1,0,1,1,3
Kyle Korver,CHI,CHI @ BOS,02/12/2012,2011-12,L,19,3,1,5,20.0,1,5,20.0,0,0,-,2,3,5,1,1,0,1,1,2
Avery Bradley,BOS,BOS vs. CHI,02/12/2012,2011-12,W,8,4,2,4,50.0,0,0,-,0,0,-,0,2,2,0,0,1,0,1,-4
Omer Asik,CHI,CHI @ BOS,02/12/2012,2011-12,L,10,2,1,3,33.3,0,0,-,0,0,-,3,2,5,1,0,1,0,1,-2
Paul Pierce,BOS,BOS vs. CHI,02/12/2012,2011-12,W,37,9,4,10,40.0,1,3,33.3,0,0,-,0,1,1,2,4,0,4,4,9
C.J. Watson,CHI,CHI @ BOS,02/12/2012,2011-12,L,42,22,8,23,34.8,3,7,42.9,3,6,50.0,1,1,2,6,0,0,3,4,-1
Joakim Noah,CHI,CHI @ BOS,02/12/2012,2011-12,L,36,16,6,10,60.0,0,0,-,4,4,100,4,5,9,1,1,0,1,4,-8
Ronnie Brewer,CHI,CHI @ BOS,02/12/2012,2011-12,L,31,5,2,4,50.0,0,2,0.0,1,2,50.0,1,2,3,6,4,0,1,0,1
Chris Wilcox,BOS,BOS vs. CHI,02/12/2012,2011-12,W,26,11,5,6,83.3,0,0,-,1,3,33.3,2,7,9,1,0,1,2,5,4
Taj Gibson,CHI,CHI @ BOS,02/12/2012,2011-12,L,13,3,1,6,16.7,0,0,-,1,2,50.0,3,2,5,0,0,0,0,0,-5
Carlos Boozer,CHI,CHI @ BOS,02/12/2012,2011-12,L,35,22,9,16,56.3,0,0,-,4,4,100,0,7,7,0,1,0,4,5,1
Mickael Pietrus,BOS,BOS vs. CHI,02/12/2012,2011-12,W,19,3,1,1,100,1,1,100,0,2,0.0,0,3,3,0,0,1,0,2,-4
Keyon Dooling,BOS,BOS vs. CHI,02/12/2012,2011-12,W,9,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,0,0,0,0,0,-6
Kevin Garnett,BOS,BOS vs. CHI,02/12/2012,2011-12,W,29,13,5,8,62.5,0,0,-,3,4,75.0,0,12,12,3,0,4,3,2,16
Greg Stiemsma,BOS,BOS vs. CHI,02/12/2012,2011-12,W,5,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,1,0,1,-5
Chris Wright,GSW,GSW vs. HOU,02/12/2012,2011-12,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Andris Biedrins,GSW,GSW vs. HOU,02/12/2012,2011-12,W,11,0,0,0,-,0,0,-,0,0,-,1,1,2,0,1,0,0,4,-10
Patrick Patterson,HOU,HOU @ GSW,02/12/2012,2011-12,L,23,9,4,9,44.4,0,0,-,1,2,50.0,3,4,7,0,1,0,2,1,-15
David Lee,GSW,GSW vs. HOU,02/12/2012,2011-12,W,43,15,7,12,58.3,0,0,-,1,1,100,3,10,13,6,0,1,6,1,14
Dorell Wright,GSW,GSW vs. HOU,02/12/2012,2011-12,W,18,8,3,4,75.0,2,2,100,0,0,-,0,1,1,0,0,0,0,1,-7
Chandler Parsons,HOU,HOU @ GSW,02/12/2012,2011-12,L,22,11,4,9,44.4,2,4,50.0,1,2,50.0,1,0,1,1,0,0,1,4,8
Brandon Rush,GSW,GSW vs. HOU,02/12/2012,2011-12,W,22,10,3,5,60.0,2,3,66.7,2,2,100,1,1,2,0,0,0,1,0,9
Stephen Curry,GSW,GSW vs. HOU,02/12/2012,2011-12,W,34,14,5,14,35.7,3,6,50.0,1,1,100,0,0,0,5,2,0,2,4,4
Kyle Lowry,HOU,HOU @ GSW,02/12/2012,2011-12,L,35,10,3,10,30.0,1,6,16.7,3,5,60.0,1,2,3,9,4,0,3,0,-3
Kevin Martin,HOU,HOU @ GSW,02/12/2012,2011-12,L,35,28,7,16,43.8,5,11,45.5,9,10,90.0,1,5,6,2,1,1,4,3,3
Luis Scola,HOU,HOU @ GSW,02/12/2012,2011-12,L,32,14,3,6,50.0,0,0,-,8,8,100,2,11,13,3,0,0,3,3,7
Monta Ellis,GSW,GSW vs. HOU,02/12/2012,2011-12,W,41,33,13,23,56.5,1,3,33.3,6,9,66.7,1,4,5,7,2,1,2,2,10
Samuel Dalembert,HOU,HOU @ GSW,02/12/2012,2011-12,L,21,5,2,4,50.0,0,0,-,1,2,50.0,4,3,7,2,1,3,1,0,3
Klay Thompson,GSW,GSW vs. HOU,02/12/2012,2011-12,W,22,14,5,10,50.0,4,6,66.7,0,0,-,0,4,4,3,0,1,0,2,6
Chase Budinger,HOU,HOU @ GSW,02/12/2012,2011-12,L,21,7,3,8,37.5,1,2,50.0,0,0,-,1,3,4,0,0,0,1,2,-17
Ekpe Udoh,GSW,GSW vs. HOU,02/12/2012,2011-12,W,32,7,2,5,40.0,0,0,-,3,5,60.0,0,6,6,0,1,1,2,3,17
Courtney Lee,HOU,HOU @ GSW,02/12/2012,2011-12,L,29,11,4,10,40.0,2,5,40.0,1,2,50.0,0,4,4,3,2,0,2,2,-16
Jordan Hill,HOU,HOU @ GSW,02/12/2012,2011-12,L,8,2,1,1,100,0,0,-,0,2,0.0,0,2,2,0,0,0,1,2,-9
Nate Robinson,GSW,GSW vs. HOU,02/12/2012,2011-12,W,14,3,1,5,20.0,1,4,25.0,0,0,-,0,0,0,3,2,0,1,2,3
Goran Dragic,HOU,HOU @ GSW,02/12/2012,2011-12,L,13,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,2,0,0,1,0,-6
Jeremy Tyler,GSW,GSW vs. HOU,02/12/2012,2011-12,W,4,2,1,1,100,0,0,-,0,0,-,0,2,2,0,0,0,1,0,-1
DeSagana Diop,CHA,CHA vs. LAC,02/11/2012,2011-12,L,9,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,0,0,3,-3
Matt Carroll,CHA,CHA vs. LAC,02/11/2012,2011-12,L,15,2,1,3,33.3,0,0,-,0,0,-,0,0,0,1,0,2,0,0,-5
Randy Foye,LAC,LAC @ CHA,02/11/2012,2011-12,W,28,12,5,7,71.4,2,4,50.0,0,0,-,0,2,2,2,0,0,1,1,25
Bismack Biyombo,CHA,CHA vs. LAC,02/11/2012,2011-12,L,19,3,1,2,50.0,0,0,-,1,2,50.0,2,4,6,0,0,1,0,4,-22
Brian Cook,LAC,LAC @ CHA,02/11/2012,2011-12,W,6,5,2,4,50.0,1,3,33.3,0,0,-,0,1,1,2,0,0,0,4,-3
Kemba Walker,CHA,CHA vs. LAC,02/11/2012,2011-12,L,34,19,4,13,30.8,0,2,0.0,11,12,91.7,0,1,1,4,1,0,0,1,-25
Boris Diaw,CHA,CHA vs. LAC,02/11/2012,2011-12,L,24,7,3,10,30.0,1,6,16.7,0,0,-,0,1,1,2,0,2,0,2,-22
Eric Bledsoe,LAC,LAC @ CHA,02/11/2012,2011-12,W,12,2,1,2,50.0,0,0,-,0,0,-,0,0,0,2,0,0,0,5,-6
Reggie Evans,LAC,LAC @ CHA,02/11/2012,2011-12,W,13,0,0,2,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,2,-2
Derrick Brown,CHA,CHA vs. LAC,02/11/2012,2011-12,L,23,10,1,3,33.3,0,0,-,8,10,80.0,1,2,3,0,0,0,0,1,-6
Mo Williams,LAC,LAC @ CHA,02/11/2012,2011-12,W,23,9,4,10,40.0,0,1,0.0,1,1,100,1,1,2,3,0,0,1,3,3
DeAndre Jordan,LAC,LAC @ CHA,02/11/2012,2011-12,W,24,11,5,6,83.3,0,0,-,1,2,50.0,5,7,12,1,0,2,1,2,24
Tyrus Thomas,CHA,CHA vs. LAC,02/11/2012,2011-12,L,18,11,5,6,83.3,0,0,-,1,2,50.0,1,4,5,2,0,0,0,3,0
DJ White,CHA,CHA vs. LAC,02/11/2012,2011-12,L,6,2,1,2,50.0,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-3
Blake Griffin,LAC,LAC @ CHA,02/11/2012,2011-12,W,31,21,7,14,50.0,0,0,-,7,8,87.5,2,8,10,3,0,1,2,0,30
Cory Higgins,CHA,CHA vs. LAC,02/11/2012,2011-12,L,19,8,2,8,25.0,0,0,-,4,6,66.7,1,1,2,2,0,0,1,2,-3
Trey Thompkins,LAC,LAC @ CHA,02/11/2012,2011-12,W,6,8,3,4,75.0,1,1,100,1,1,100,0,1,1,0,0,0,0,2,-3
Travis Leslie,LAC,LAC @ CHA,02/11/2012,2011-12,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-1
Kenyon Martin,LAC,LAC @ CHA,02/11/2012,2011-12,W,16,7,2,5,40.0,0,1,0.0,3,4,75.0,0,3,3,0,0,0,1,2,4
Corey Maggette,CHA,CHA vs. LAC,02/11/2012,2011-12,L,25,12,3,8,37.5,0,2,0.0,6,7,85.7,0,6,6,2,0,0,3,1,-19
Reggie Williams,CHA,CHA vs. LAC,02/11/2012,2011-12,L,28,2,1,12,8.3,0,4,0.0,0,0,-,0,1,1,2,1,0,0,0,-17
Byron Mullens,CHA,CHA vs. LAC,02/11/2012,2011-12,L,20,10,4,7,57.1,0,0,-,2,4,50.0,2,2,4,2,0,1,0,3,0
Chris Paul,LAC,LAC @ CHA,02/11/2012,2011-12,W,30,18,6,11,54.5,0,1,0.0,6,6,100,2,3,5,14,2,0,1,2,28
Ryan Gomes,LAC,LAC @ CHA,02/11/2012,2011-12,W,22,2,1,5,20.0,0,2,0.0,0,0,-,1,3,4,1,1,0,0,3,2
Caron Butler,LAC,LAC @ CHA,02/11/2012,2011-12,W,26,16,5,8,62.5,4,7,57.1,2,2,100,0,6,6,0,1,1,1,2,24
Henry Walker,NYK,NYK @ MIN,02/11/2012,2011-12,W,24,3,0,5,0.0,0,2,0.0,3,4,75.0,0,2,2,2,1,0,1,1,-4
Mike Bibby,NYK,NYK @ MIN,02/11/2012,2011-12,W,16,3,1,4,25.0,1,3,33.3,0,0,-,0,4,4,0,0,0,1,0,-4
Kevin Love,MIN,MIN vs. NYK,02/11/2012,2011-12,L,43,32,10,21,47.6,2,6,33.3,10,10,100,3,18,21,0,1,1,3,3,-2
Luke Ridnour,MIN,MIN vs. NYK,02/11/2012,2011-12,L,27,5,2,7,28.6,1,4,25.0,0,0,-,0,0,0,1,1,0,2,6,-4
Jared Jeffries,NYK,NYK @ MIN,02/11/2012,2011-12,W,30,8,3,5,60.0,0,0,-,2,4,50.0,1,7,8,1,3,0,1,4,-2
Martell Webster,MIN,MIN vs. NYK,02/11/2012,2011-12,L,10,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,1
Tyson Chandler,NYK,NYK @ MIN,02/11/2012,2011-12,W,37,12,6,10,60.0,0,0,-,0,2,0.0,2,5,7,3,2,1,1,5,-2
Iman Shumpert,NYK,NYK @ MIN,02/11/2012,2011-12,W,29,20,9,16,56.3,2,4,50.0,0,0,-,1,0,1,2,4,0,3,6,4
Nikola Pekovic,MIN,MIN vs. NYK,02/11/2012,2011-12,L,30,21,9,10,90.0,0,0,-,3,3,100,6,7,13,2,1,1,4,4,-1
Steve Novak,NYK,NYK @ MIN,02/11/2012,2011-12,W,29,15,5,10,50.0,4,6,66.7,1,1,100,0,6,6,0,0,0,1,1,5
Landry Fields,NYK,NYK @ MIN,02/11/2012,2011-12,W,35,19,8,10,80.0,0,1,0.0,3,4,75.0,1,3,4,4,0,0,5,2,8
Wesley Johnson,MIN,MIN vs. NYK,02/11/2012,2011-12,L,17,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,1,2
Derrick Williams,MIN,MIN vs. NYK,02/11/2012,2011-12,L,14,6,3,6,50.0,0,0,-,0,0,-,0,3,3,1,1,0,3,2,3
Ricky Rubio,MIN,MIN vs. NYK,02/11/2012,2011-12,L,35,12,5,15,33.3,0,2,0.0,2,2,100,0,2,2,8,3,1,2,2,-3
Michael Beasley,MIN,MIN vs. NYK,02/11/2012,2011-12,L,31,8,3,9,33.3,1,2,50.0,1,2,50.0,0,2,2,0,0,1,1,1,1
J.J. Barea,MIN,MIN vs. NYK,02/11/2012,2011-12,L,21,11,4,10,40.0,1,4,25.0,2,2,100,1,2,3,5,2,0,5,1,-4
Wayne Ellington,MIN,MIN vs. NYK,02/11/2012,2011-12,L,11,0,0,3,0.0,0,0,-,0,0,-,0,0,0,1,0,0,1,1,-3
Jeremy Lin,NYK,NYK @ MIN,02/11/2012,2011-12,W,39,20,8,24,33.3,0,3,0.0,4,7,57.1,2,4,6,8,3,0,6,3,5
Michael Redd,PHX,PHX @ SAC,02/11/2012,2011-12,W,18,9,3,11,27.3,1,4,25.0,2,2,100,0,1,1,1,1,0,1,0,4
Marcus Thornton,SAC,SAC vs. PHX,02/11/2012,2011-12,L,39,21,8,13,61.5,4,6,66.7,1,1,100,0,2,2,2,2,0,3,5,-13
JJ Hickson,SAC,SAC vs. PHX,02/11/2012,2011-12,L,15,2,0,4,0.0,0,0,-,2,2,100,4,3,7,2,1,0,0,1,1
Josh Childress,PHX,PHX @ SAC,02/11/2012,2011-12,W,7,2,1,1,100,0,0,-,0,0,-,0,1,1,1,0,0,0,1,1
Jared Dudley,PHX,PHX @ SAC,02/11/2012,2011-12,W,37,20,8,13,61.5,3,6,50.0,1,1,100,2,8,10,1,2,2,5,1,12
Donte Greene,SAC,SAC vs. PHX,02/11/2012,2011-12,L,16,8,2,4,50.0,1,2,50.0,3,4,75.0,0,2,2,1,0,0,0,1,1
