Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Al Horford,ATL,ATL @ DET,02/25/2013,2012-13,W,40,23,10,13,76.9,1,1,100,2,3,66.7,7,15,22,3,2,2,5,3,13
Kyle Singler,DET,DET vs. ATL,02/25/2013,2012-13,L,29,13,5,11,45.5,1,3,33.3,2,2,100,0,4,4,1,1,0,2,4,-9
Josh Smith,ATL,ATL @ DET,02/25/2013,2012-13,W,36,23,9,17,52.9,1,4,25.0,4,6,66.7,1,6,7,4,1,1,3,4,18
Johan Petro,ATL,ATL @ DET,02/25/2013,2012-13,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-5
Devin Harris,ATL,ATL @ DET,02/25/2013,2012-13,W,13,11,3,6,50.0,3,5,60.0,2,3,66.7,0,1,1,3,1,0,1,2,7
Viacheslav Kravtsov,DET,DET vs. ATL,02/25/2013,2012-13,L,17,2,1,2,50.0,0,0,-,0,0,-,0,2,2,1,1,0,1,1,0
Kim English,DET,DET vs. ATL,02/25/2013,2012-13,L,23,10,2,5,40.0,0,0,-,6,6,100,0,1,1,2,1,0,2,0,-2
John Jenkins,ATL,ATL @ DET,02/25/2013,2012-13,W,17,6,1,5,20.0,0,4,0.0,4,4,100,0,2,2,2,0,0,2,0,-5
Khris Middleton,DET,DET vs. ATL,02/25/2013,2012-13,L,23,4,2,6,33.3,0,1,0.0,0,0,-,0,2,2,2,0,0,2,1,6
Rodney Stuckey,DET,DET vs. ATL,02/25/2013,2012-13,L,36,22,10,17,58.8,0,0,-,2,2,100,1,4,5,2,1,0,2,4,-18
Greg Monroe,DET,DET vs. ATL,02/25/2013,2012-13,L,31,15,5,9,55.6,0,0,-,5,8,62.5,3,5,8,5,2,1,2,0,-11
Ivan Johnson,ATL,ATL @ DET,02/25/2013,2012-13,W,6,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,0,0,1,9
Jason Maxiell,DET,DET vs. ATL,02/25/2013,2012-13,L,17,7,3,7,42.9,0,0,-,1,2,50.0,1,5,6,0,1,0,0,2,-6
Jonas Jerebko,DET,DET vs. ATL,02/25/2013,2012-13,L,24,21,9,12,75.0,1,3,33.3,2,2,100,3,3,6,3,1,0,1,2,4
Mike Scott,ATL,ATL @ DET,02/25/2013,2012-13,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-5
DeShawn Stevenson,ATL,ATL @ DET,02/25/2013,2012-13,W,27,7,2,4,50.0,1,3,33.3,2,2,100,0,1,1,2,1,0,0,1,15
Charlie Villanueva,DET,DET vs. ATL,02/25/2013,2012-13,L,7,2,1,4,25.0,0,2,0.0,0,0,-,2,0,2,0,0,0,1,2,-9
Anthony Tolliver,ATL,ATL @ DET,02/25/2013,2012-13,W,13,5,2,5,40.0,1,3,33.3,0,0,-,0,0,0,1,0,0,0,0,-13
Jeff Teague,ATL,ATL @ DET,02/25/2013,2012-13,W,33,20,6,13,46.2,2,4,50.0,6,6,100,0,2,2,12,2,0,1,2,9
Kyle Korver,ATL,ATL @ DET,02/25/2013,2012-13,W,32,15,5,11,45.5,5,7,71.4,0,0,-,0,1,1,1,2,0,0,1,14
Nick Collison,OKC,OKC vs. CHI,02/24/2013,2012-13,W,14,4,2,3,66.7,0,0,-,0,0,-,1,1,2,2,2,0,3,1,9
Serge Ibaka,OKC,OKC vs. CHI,02/24/2013,2012-13,W,30,17,7,12,58.3,1,2,50.0,2,2,100,5,5,10,0,1,3,1,2,23
Hasheem Thabeet,OKC,OKC vs. CHI,02/24/2013,2012-13,W,11,1,0,0,-,0,0,-,1,2,50.0,1,1,2,0,0,1,2,2,6
Kendrick Perkins,OKC,OKC vs. CHI,02/24/2013,2012-13,W,25,0,0,2,0.0,0,0,-,0,0,-,1,7,8,1,0,2,1,3,21
Russell Westbrook,OKC,OKC vs. CHI,02/24/2013,2012-13,W,32,23,10,17,58.8,1,2,50.0,2,2,100,0,1,1,3,1,0,3,2,27
Marco Belinelli,CHI,CHI @ OKC,02/24/2013,2012-13,L,23,9,4,8,50.0,1,3,33.3,0,0,-,0,1,1,1,0,0,1,3,-12
Nazr Mohammed,CHI,CHI @ OKC,02/24/2013,2012-13,L,12,6,3,5,60.0,0,0,-,0,0,-,1,5,6,1,1,0,1,2,-4
Carlos Boozer,CHI,CHI @ OKC,02/24/2013,2012-13,L,24,2,1,5,20.0,0,0,-,0,0,-,2,5,7,1,2,0,3,2,-14
Reggie Jackson,OKC,OKC vs. CHI,02/24/2013,2012-13,W,16,7,3,6,50.0,0,2,0.0,1,1,100,0,2,2,0,0,0,1,1,3
Daniel Orton,OKC,OKC vs. CHI,02/24/2013,2012-13,W,9,4,1,3,33.3,0,0,-,2,4,50.0,2,2,4,1,0,1,0,1,2
Vladimir Radmanovic,CHI,CHI @ OKC,02/24/2013,2012-13,L,9,3,1,3,33.3,1,1,100,0,0,-,1,2,3,0,0,1,1,2,-2
Perry Jones III,OKC,OKC vs. CHI,02/24/2013,2012-13,W,9,2,1,4,25.0,0,0,-,0,0,-,0,1,1,0,1,0,0,0,2
DeAndre Liggins,OKC,OKC vs. CHI,02/24/2013,2012-13,W,6,0,0,0,-,0,0,-,0,0,-,0,0,0,1,1,0,0,0,-1
Thabo Sefolosha,OKC,OKC vs. CHI,02/24/2013,2012-13,W,23,11,3,5,60.0,1,2,50.0,4,4,100,1,0,1,1,1,0,1,3,19
Jeremy Lamb,OKC,OKC vs. CHI,02/24/2013,2012-13,W,12,9,2,3,66.7,1,1,100,4,4,100,1,1,2,0,1,0,0,1,4
Jimmy Butler,CHI,CHI @ OKC,02/24/2013,2012-13,L,18,2,1,3,33.3,0,1,0.0,0,0,-,0,2,2,1,1,0,2,3,-11
Taj Gibson,CHI,CHI @ OKC,02/24/2013,2012-13,L,18,8,2,11,18.2,0,0,-,4,4,100,3,2,5,0,0,1,1,1,-18
Kevin Martin,OKC,OKC vs. CHI,02/24/2013,2012-13,W,20,5,1,5,20.0,1,4,25.0,2,2,100,0,3,3,2,1,0,1,3,13
Kevin Durant,OKC,OKC vs. CHI,02/24/2013,2012-13,W,32,19,6,19,31.6,1,4,25.0,6,6,100,2,14,16,6,0,2,4,0,22
Joakim Noah,CHI,CHI @ OKC,02/24/2013,2012-13,L,33,8,2,9,22.2,0,0,-,4,8,50.0,4,5,9,2,1,1,1,1,-22
Luol Deng,CHI,CHI @ OKC,02/24/2013,2012-13,L,30,13,6,14,42.9,1,2,50.0,0,0,-,4,0,4,1,1,1,1,1,-22
Nate Robinson,CHI,CHI @ OKC,02/24/2013,2012-13,L,30,13,2,14,14.3,1,8,12.5,8,9,88.9,0,3,3,5,3,0,1,0,-23
Marquis Teague,CHI,CHI @ OKC,02/24/2013,2012-13,L,18,3,1,6,16.7,0,2,0.0,1,2,50.0,0,0,0,2,1,1,3,1,-7
Daequan Cook,CHI,CHI @ OKC,02/24/2013,2012-13,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,0
Richard Hamilton,CHI,CHI @ OKC,02/24/2013,2012-13,L,18,5,2,7,28.6,0,0,-,1,1,100,1,3,4,0,0,0,2,1,-15
Roger Mason Jr.,NOH,NOH vs. SAC,02/24/2013,2012-13,W,17,13,4,7,57.1,3,4,75.0,2,2,100,0,2,2,0,0,1,1,0,16
Marcus Thornton,SAC,SAC @ NOH,02/24/2013,2012-13,L,31,12,4,7,57.1,2,3,66.7,2,2,100,2,2,4,3,0,0,2,1,-2
DeMarcus Cousins,SAC,SAC @ NOH,02/24/2013,2012-13,L,37,16,5,13,38.5,0,0,-,6,6,100,1,9,10,2,2,0,2,2,-7
Ryan Anderson,NOH,NOH vs. SAC,02/24/2013,2012-13,W,24,17,7,12,58.3,2,3,66.7,1,1,100,5,4,9,3,0,1,1,1,15
Anthony Davis,NOH,NOH vs. SAC,02/24/2013,2012-13,W,28,20,9,14,64.3,0,0,-,2,2,100,3,5,8,1,0,0,0,1,13
Tyreke Evans,SAC,SAC @ NOH,02/24/2013,2012-13,L,34,12,4,16,25.0,2,3,66.7,2,2,100,1,2,3,4,1,0,0,2,-23
Brian Roberts,NOH,NOH vs. SAC,02/24/2013,2012-13,W,7,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,-5
Lance Thomas,NOH,NOH vs. SAC,02/24/2013,2012-13,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Al-Farouq Aminu,NOH,NOH vs. SAC,02/24/2013,2012-13,W,31,4,2,6,33.3,0,1,0.0,0,0,-,1,7,8,2,3,3,1,2,4
Jason Thompson,SAC,SAC @ NOH,02/24/2013,2012-13,L,28,16,8,11,72.7,0,0,-,0,0,-,4,5,9,0,0,1,3,2,-3
Darius Miller,NOH,NOH vs. SAC,02/24/2013,2012-13,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Jimmer Fredette,SAC,SAC @ NOH,02/24/2013,2012-13,L,9,3,1,4,25.0,1,2,50.0,0,0,-,0,2,2,2,0,0,1,1,3
Isaiah Thomas,SAC,SAC @ NOH,02/24/2013,2012-13,L,34,16,6,14,42.9,1,3,33.3,3,3,100,1,2,3,5,2,0,1,2,-15
John Salmons,SAC,SAC @ NOH,02/24/2013,2012-13,L,37,18,6,14,42.9,6,7,85.7,0,0,-,1,2,3,3,0,1,2,0,-8
Greivis Vasquez,NOH,NOH vs. SAC,02/24/2013,2012-13,W,38,12,5,12,41.7,0,2,0.0,2,2,100,1,4,5,13,0,0,1,2,15
Eric Gordon,NOH,NOH vs. SAC,02/24/2013,2012-13,W,29,17,6,13,46.2,0,3,0.0,5,5,100,0,1,1,8,1,0,5,2,11
James Johnson,SAC,SAC @ NOH,02/24/2013,2012-13,L,15,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,0,2,1,4,-15
Chuck Hayes,SAC,SAC @ NOH,02/24/2013,2012-13,L,13,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,0,0,1,-7
Robin Lopez,NOH,NOH vs. SAC,02/24/2013,2012-13,W,27,12,6,11,54.5,0,0,-,0,0,-,3,4,7,1,0,2,0,1,1
Xavier Henry,NOH,NOH vs. SAC,02/24/2013,2012-13,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Austin Rivers,NOH,NOH vs. SAC,02/24/2013,2012-13,W,22,5,2,5,40.0,1,2,50.0,0,1,0.0,0,1,1,0,0,0,0,1,9
Jason Smith,NOH,NOH vs. SAC,02/24/2013,2012-13,W,15,8,3,6,50.0,0,0,-,2,2,100,2,2,4,2,1,2,0,2,11
Patrick Patterson,SAC,SAC @ NOH,02/24/2013,2012-13,L,2,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,1,1,2
J.J. Barea,MIN,MIN vs. GSW,02/24/2013,2012-13,L,16,4,2,7,28.6,0,2,0.0,0,0,-,1,2,3,2,0,0,3,0,-9
Richard Jefferson,GSW,GSW @ MIN,02/24/2013,2012-13,W,9,0,0,0,-,0,0,-,0,0,-,0,3,3,0,1,0,2,2,-1
Festus Ezeli,GSW,GSW @ MIN,02/24/2013,2012-13,W,7,0,0,2,0.0,0,0,-,0,0,-,1,0,1,1,0,1,1,1,-4
Carl Landry,GSW,GSW @ MIN,02/24/2013,2012-13,W,33,19,8,9,88.9,0,0,-,3,4,75.0,2,7,9,0,1,0,3,2,14
Draymond Green,GSW,GSW @ MIN,02/24/2013,2012-13,W,11,0,0,3,0.0,0,1,0.0,0,0,-,2,4,6,0,0,0,1,1,-3
Andris Biedrins,GSW,GSW @ MIN,02/24/2013,2012-13,W,12,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,2,0,3,-12
Nikola Pekovic,MIN,MIN vs. GSW,02/24/2013,2012-13,L,33,21,10,18,55.6,0,0,-,1,3,33.3,5,3,8,1,2,1,3,5,8
Stephen Curry,GSW,GSW @ MIN,02/24/2013,2012-13,W,34,18,6,15,40.0,1,5,20.0,5,5,100,1,4,5,5,5,0,6,5,1
Klay Thompson,GSW,GSW @ MIN,02/24/2013,2012-13,W,34,10,4,13,30.8,1,3,33.3,1,2,50.0,1,2,3,0,2,0,2,6,-1
Derrick Williams,MIN,MIN vs. GSW,02/24/2013,2012-13,L,38,23,9,15,60.0,0,1,0.0,5,5,100,4,8,12,0,0,1,1,3,12
Kent Bazemore,GSW,GSW @ MIN,02/24/2013,2012-13,W,2,1,0,0,-,0,0,-,1,2,50.0,0,0,0,0,0,0,0,1,-2
Greg Stiemsma,MIN,MIN vs. GSW,02/24/2013,2012-13,L,4,1,0,0,-,0,0,-,1,2,50.0,0,0,0,0,0,0,0,3,-6
Ricky Rubio,MIN,MIN vs. GSW,02/24/2013,2012-13,L,39,16,3,10,30.0,0,2,0.0,10,11,90.9,1,7,8,11,6,0,6,1,9
David Lee,GSW,GSW @ MIN,02/24/2013,2012-13,W,41,22,8,15,53.3,0,0,-,6,6,100,5,8,13,3,1,1,5,3,9
Harrison Barnes,GSW,GSW @ MIN,02/24/2013,2012-13,W,22,7,3,5,60.0,0,1,0.0,1,2,50.0,1,1,2,0,0,0,0,2,-11
Andrei Kirilenko,MIN,MIN vs. GSW,02/24/2013,2012-13,L,41,14,5,10,50.0,0,2,0.0,4,5,80.0,1,4,5,3,3,0,1,2,2
Jarrett Jack,GSW,GSW @ MIN,02/24/2013,2012-13,W,36,23,8,19,42.1,5,7,71.4,2,2,100,1,4,5,8,1,0,2,2,15
Alexey Shved,MIN,MIN vs. GSW,02/24/2013,2012-13,L,16,4,2,7,28.6,0,1,0.0,0,0,-,0,0,0,1,0,0,2,1,-9
Dante Cunningham,MIN,MIN vs. GSW,02/24/2013,2012-13,L,21,2,0,4,0.0,0,0,-,2,4,50.0,2,1,3,0,0,0,0,1,-16
Luke Ridnour,MIN,MIN vs. GSW,02/24/2013,2012-13,L,32,14,6,14,42.9,1,3,33.3,1,1,100,0,2,2,5,1,0,1,5,4
Jae Crowder,DAL,DAL vs. LAL,02/24/2013,2012-13,L,19,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,1,0,0,1,0,4
O.J. Mayo,DAL,DAL vs. LAL,02/24/2013,2012-13,L,35,8,2,9,22.2,1,3,33.3,3,6,50.0,0,3,3,2,2,0,3,5,-17
Earl Clark,LAL,LAL @ DAL,02/24/2013,2012-13,W,29,6,3,5,60.0,0,0,-,0,0,-,2,4,6,2,1,0,3,1,-11
Anthony Morrow,DAL,DAL vs. LAL,02/24/2013,2012-13,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Bernard James,DAL,DAL vs. LAL,02/24/2013,2012-13,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-4
Antawn Jamison,LAL,LAL @ DAL,02/24/2013,2012-13,W,27,13,5,10,50.0,2,5,40.0,1,2,50.0,3,2,5,0,0,0,1,2,-7
Mike James,DAL,DAL vs. LAL,02/24/2013,2012-13,L,19,6,3,9,33.3,0,1,0.0,0,0,-,1,2,3,4,0,0,0,2,0
Steve Blake,LAL,LAL @ DAL,02/24/2013,2012-13,W,16,5,2,5,40.0,1,3,33.3,0,0,-,0,2,2,2,0,0,0,1,-2
Kobe Bryant,LAL,LAL @ DAL,02/24/2013,2012-13,W,38,38,13,21,61.9,4,5,80.0,8,10,80.0,1,11,12,7,0,1,5,2,7
Brandan Wright,DAL,DAL vs. LAL,02/24/2013,2012-13,L,7,6,3,4,75.0,0,0,-,0,0,-,1,0,1,0,0,0,0,0,6
Darren Collison,DAL,DAL vs. LAL,02/24/2013,2012-13,L,29,7,3,11,27.3,1,2,50.0,0,0,-,1,0,1,4,3,0,1,1,-4
Elton Brand,DAL,DAL vs. LAL,02/24/2013,2012-13,L,29,14,6,13,46.2,0,0,-,2,4,50.0,5,3,8,2,0,0,1,5,-12
Dwight Howard,LAL,LAL @ DAL,02/24/2013,2012-13,W,33,9,2,7,28.6,0,0,-,5,10,50.0,1,12,13,1,2,1,4,5,15
Shawn Marion,DAL,DAL vs. LAL,02/24/2013,2012-13,L,25,6,3,4,75.0,0,1,0.0,0,0,-,3,5,8,2,1,0,0,1,-7
Metta World Peace,LAL,LAL @ DAL,02/24/2013,2012-13,W,37,1,0,6,0.0,0,1,0.0,1,2,50.0,0,2,2,1,1,0,0,4,3
Jodie Meeks,LAL,LAL @ DAL,02/24/2013,2012-13,W,27,11,2,6,33.3,2,6,33.3,5,5,100,0,3,3,0,2,0,0,1,13
Chris Kaman,DAL,DAL vs. LAL,02/24/2013,2012-13,L,8,4,1,2,50.0,0,0,-,2,2,100,1,3,4,0,0,0,1,3,8
Steve Nash,LAL,LAL @ DAL,02/24/2013,2012-13,W,34,20,7,12,58.3,4,5,80.0,2,2,100,0,2,2,4,1,0,3,0,2
Vince Carter,DAL,DAL vs. LAL,02/24/2013,2012-13,L,28,15,6,13,46.2,1,5,20.0,2,2,100,0,1,1,3,2,1,2,3,1
Dirk Nowitzki,DAL,DAL vs. LAL,02/24/2013,2012-13,L,39,30,11,19,57.9,4,4,100,4,5,80.0,0,13,13,1,3,0,2,1,5
Jeff Green,BOS,BOS @ POR,02/24/2013,2012-13,L,31,11,4,12,33.3,0,2,0.0,3,4,75.0,1,3,4,0,1,0,3,2,-17
Avery Bradley,BOS,BOS @ POR,02/24/2013,2012-13,L,35,8,4,9,44.4,0,2,0.0,0,0,-,0,2,2,3,1,0,0,1,4
Brandon Bass,BOS,BOS @ POR,02/24/2013,2012-13,L,30,11,5,10,50.0,0,0,-,1,2,50.0,2,3,5,0,1,0,0,3,-2
Paul Pierce,BOS,BOS @ POR,02/24/2013,2012-13,L,32,23,9,16,56.3,1,3,33.3,4,5,80.0,0,7,7,8,0,1,1,3,4
Meyers Leonard,POR,POR vs. BOS,02/24/2013,2012-13,W,16,3,1,3,33.3,0,0,-,1,1,100,2,4,6,0,0,1,1,2,-1
Victor Claver,POR,POR vs. BOS,02/24/2013,2012-13,W,20,4,2,4,50.0,0,0,-,0,0,-,1,9,10,0,2,1,1,2,14
Nicolas Batum,POR,POR vs. BOS,02/24/2013,2012-13,W,40,18,6,14,42.9,2,6,33.3,4,5,80.0,2,4,6,3,0,0,3,2,5
Terrence Williams,BOS,BOS @ POR,02/24/2013,2012-13,L,7,2,1,4,25.0,0,0,-,0,0,-,0,2,2,0,0,0,1,2,1
Jordan Crawford,BOS,BOS @ POR,02/24/2013,2012-13,L,12,0,0,4,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,-1
Chris Wilcox,BOS,BOS @ POR,02/24/2013,2012-13,L,15,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,2,0,0,3,-7
JJ Hickson,POR,POR vs. BOS,02/24/2013,2012-13,W,30,11,4,8,50.0,0,0,-,3,4,75.0,4,7,11,3,1,0,3,1,3
Wesley Matthews,POR,POR vs. BOS,02/24/2013,2012-13,W,38,24,8,11,72.7,5,8,62.5,3,5,60.0,0,1,1,3,1,0,2,2,6
Jason Terry,BOS,BOS @ POR,02/24/2013,2012-13,L,19,4,1,4,25.0,0,2,0.0,2,2,100,0,2,2,0,1,0,1,0,-13
Kevin Garnett,BOS,BOS @ POR,02/24/2013,2012-13,L,33,20,9,19,47.4,0,1,0.0,2,2,100,2,7,9,3,2,1,2,2,1
Damian Lillard,POR,POR vs. BOS,02/24/2013,2012-13,W,39,12,5,16,31.3,0,5,0.0,2,2,100,1,5,6,6,0,0,2,0,4
Will Barton,POR,POR vs. BOS,02/24/2013,2012-13,W,7,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-1
Joel Freeland,POR,POR vs. BOS,02/24/2013,2012-13,W,4,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-6
Eric Maynor,POR,POR vs. BOS,02/24/2013,2012-13,W,15,2,1,5,20.0,0,2,0.0,0,0,-,0,1,1,3,0,0,1,1,4
LaMarcus Aldridge,POR,POR vs. BOS,02/24/2013,2012-13,W,31,16,7,15,46.7,0,0,-,2,2,100,1,3,4,3,0,0,2,3,2
Courtney Lee,BOS,BOS @ POR,02/24/2013,2012-13,L,26,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,2,1,0,1,2,0
Alonzo Gee,CLE,CLE @ MIA,02/24/2013,2012-13,L,40,9,3,7,42.9,0,2,0.0,3,4,75.0,3,3,6,3,0,0,0,2,-6
CJ Miles,CLE,CLE @ MIA,02/24/2013,2012-13,L,21,19,6,11,54.5,5,9,55.6,2,2,100,0,2,2,1,1,0,0,3,8
Ray Allen,MIA,MIA vs. CLE,02/24/2013,2012-13,W,21,11,4,6,66.7,3,3,100,0,0,-,0,1,1,0,1,0,3,0,4
Wayne Ellington,CLE,CLE @ MIA,02/24/2013,2012-13,L,15,5,1,4,25.0,0,1,0.0,3,4,75.0,0,0,0,1,2,0,1,1,15
Udonis Haslem,MIA,MIA vs. CLE,02/24/2013,2012-13,W,18,7,2,2,100,0,0,-,3,4,75.0,0,10,10,0,1,1,0,4,12
Chris Bosh,MIA,MIA vs. CLE,02/24/2013,2012-13,W,32,7,3,7,42.9,1,1,100,0,0,-,2,3,5,3,0,4,1,1,10
Tristan Thompson,CLE,CLE @ MIA,02/24/2013,2012-13,L,30,11,5,12,41.7,0,0,-,1,1,100,2,10,12,0,2,1,0,0,0
Mario Chalmers,MIA,MIA vs. CLE,02/24/2013,2012-13,W,35,16,4,6,66.7,4,5,80.0,4,4,100,0,3,3,4,2,0,3,3,8
Dwyane Wade,MIA,MIA vs. CLE,02/24/2013,2012-13,W,38,24,11,22,50.0,0,0,-,2,3,66.7,0,5,5,6,1,2,1,3,-6
Rashard Lewis,MIA,MIA vs. CLE,02/24/2013,2012-13,W,5,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-6
Dion Waiters,CLE,CLE @ MIA,02/24/2013,2012-13,L,31,26,11,17,64.7,1,2,50.0,3,5,60.0,1,1,2,3,0,0,2,0,-5
Shane Battier,MIA,MIA vs. CLE,02/24/2013,2012-13,W,24,14,4,7,57.1,4,7,57.1,2,2,100,0,1,1,0,2,1,0,3,5
Luke Walton,CLE,CLE @ MIA,02/24/2013,2012-13,L,18,0,0,0,-,0,0,-,0,0,-,0,1,1,1,1,1,3,4,-10
Norris Cole,MIA,MIA vs. CLE,02/24/2013,2012-13,W,13,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,2,0,1,0,1,-4
Marreese Speights,CLE,CLE @ MIA,02/24/2013,2012-13,L,18,11,5,7,71.4,0,0,-,1,2,50.0,1,2,3,0,0,0,2,2,-12
Kyrie Irving,CLE,CLE @ MIA,02/24/2013,2012-13,L,36,17,6,16,37.5,2,6,33.3,3,3,100,1,1,2,5,1,1,0,3,-12
LeBron James,MIA,MIA vs. CLE,02/24/2013,2012-13,W,39,28,10,19,52.6,0,1,0.0,8,11,72.7,2,1,3,8,1,0,2,0,6
Tyler Zeller,CLE,CLE @ MIA,02/24/2013,2012-13,L,15,7,2,4,50.0,0,0,-,3,3,100,1,1,2,0,0,1,1,4,8
Chris Andersen,MIA,MIA vs. CLE,02/24/2013,2012-13,W,15,0,0,1,0.0,0,0,-,0,0,-,2,2,4,0,0,0,1,1,-9
Shaun Livingston,CLE,CLE @ MIA,02/24/2013,2012-13,L,15,0,0,0,-,0,0,-,0,0,-,0,5,5,4,0,0,2,0,-6
Mirza Teletovic,BKN,BKN vs. MEM,02/24/2013,2012-13,L,14,5,2,4,50.0,1,3,33.3,0,0,-,0,2,2,1,1,0,0,1,0
Darrell Arthur,MEM,MEM @ BKN,02/24/2013,2012-13,W,12,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,1,1,3,-2
C.J. Watson,BKN,BKN vs. MEM,02/24/2013,2012-13,L,29,11,4,8,50.0,3,3,100,0,0,-,0,1,1,4,0,0,3,0,-10
Jerryd Bayless,MEM,MEM @ BKN,02/24/2013,2012-13,W,15,0,0,6,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,2,-9
Marc Gasol,MEM,MEM @ BKN,02/24/2013,2012-13,W,37,14,6,11,54.5,0,1,0.0,2,2,100,1,6,7,5,0,4,1,2,7
Quincy Pondexter,MEM,MEM @ BKN,02/24/2013,2012-13,W,18,6,2,3,66.7,0,0,-,2,2,100,1,1,2,1,0,0,0,1,-5
Kris Humphries,BKN,BKN vs. MEM,02/24/2013,2012-13,L,8,0,0,1,0.0,0,0,-,0,2,0.0,0,0,0,0,0,0,0,1,-2
Gerald Wallace,BKN,BKN vs. MEM,02/24/2013,2012-13,L,16,0,0,6,0.0,0,1,0.0,0,0,-,0,1,1,2,0,0,1,1,0
Mike Conley,MEM,MEM @ BKN,02/24/2013,2012-13,W,37,10,4,10,40.0,0,1,0.0,2,2,100,0,2,2,7,3,0,0,3,6
Reggie Evans,BKN,BKN vs. MEM,02/24/2013,2012-13,L,27,2,1,3,33.3,0,0,-,0,2,0.0,6,8,14,1,2,0,2,2,-2
Deron Williams,BKN,BKN vs. MEM,02/24/2013,2012-13,L,42,24,9,15,60.0,4,6,66.7,2,3,66.7,0,4,4,4,3,0,4,3,0
Tayshaun Prince,MEM,MEM @ BKN,02/24/2013,2012-13,W,30,11,5,9,55.6,1,1,100,0,1,0.0,1,0,1,1,3,0,3,2,11
Brook Lopez,BKN,BKN vs. MEM,02/24/2013,2012-13,L,26,9,3,10,30.0,0,0,-,3,4,75.0,2,2,4,1,0,1,2,1,-8
Jon Leuer,MEM,MEM @ BKN,02/24/2013,2012-13,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Ed Davis,MEM,MEM @ BKN,02/24/2013,2012-13,W,6,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,2,1,2,-10
Zach Randolph,MEM,MEM @ BKN,02/24/2013,2012-13,W,41,16,7,16,43.8,0,0,-,2,3,66.7,3,11,14,0,0,1,4,2,13
Andray Blatche,BKN,BKN vs. MEM,02/24/2013,2012-13,L,22,10,5,12,41.7,0,1,0.0,0,0,-,5,2,7,1,1,1,1,3,4
Tyshawn Taylor,BKN,BKN vs. MEM,02/24/2013,2012-13,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-2
Keith Bogans,BKN,BKN vs. MEM,02/24/2013,2012-13,L,22,3,1,4,25.0,1,4,25.0,0,0,-,0,3,3,1,0,1,0,0,4
Austin Daye,MEM,MEM @ BKN,02/24/2013,2012-13,W,11,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,0,0,1,1,0,2
Tony Allen,MEM,MEM @ BKN,02/24/2013,2012-13,W,30,12,5,8,62.5,0,0,-,2,2,100,1,5,6,0,0,2,0,2,12
MarShon Brooks,BKN,BKN vs. MEM,02/24/2013,2012-13,L,32,8,4,13,30.8,0,2,0.0,0,2,0.0,4,3,7,3,0,1,1,2,-4
Tony Wroten,MEM,MEM @ BKN,02/24/2013,2012-13,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-5
Boris Diaw,SAS,SAS @ PHX,02/24/2013,2012-13,W,21,12,5,5,100,0,0,-,2,2,100,0,4,4,3,0,1,0,4,8
Michael Beasley,PHX,PHX vs. SAS,02/24/2013,2012-13,L,3,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-7
Aron Baynes,SAS,SAS @ PHX,02/24/2013,2012-13,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-4
Diante Garrett,PHX,PHX vs. SAS,02/24/2013,2012-13,L,9,1,0,3,0.0,0,1,0.0,1,2,50.0,0,0,0,3,1,0,0,0,1
