Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Terry Rozier,BOS,BOS vs. HOU,01/25/2017,2016-17,W,19,5,2,7,28.6,1,3,33.3,0,0,-,1,2,3,1,2,0,0,1,9
Sam Dekker,HOU,HOU @ BOS,01/25/2017,2016-17,L,29,15,7,14,50.0,1,5,20.0,0,0,-,0,4,4,0,1,1,0,2,8
Gerald Green,BOS,BOS vs. HOU,01/25/2017,2016-17,W,16,7,3,5,60.0,1,3,33.3,0,0,-,0,4,4,0,0,0,1,3,-3
Jaylen Brown,BOS,BOS vs. HOU,01/25/2017,2016-17,W,13,2,1,4,25.0,0,2,0.0,0,0,-,0,3,3,0,0,0,3,4,-4
Amir Johnson,BOS,BOS vs. HOU,01/25/2017,2016-17,W,10,6,2,2,100,0,0,-,2,2,100,0,5,5,1,0,0,2,3,-7
Montrezl Harrell,HOU,HOU @ BOS,01/25/2017,2016-17,L,25,11,5,6,83.3,0,0,-,1,2,50.0,0,2,2,3,1,0,0,0,8
Marcus Smart,BOS,BOS vs. HOU,01/25/2017,2016-17,W,31,7,2,5,40.0,1,1,100,2,2,100,2,2,4,6,3,0,3,2,12
Clint Capela,HOU,HOU @ BOS,01/25/2017,2016-17,L,20,12,5,10,50.0,0,0,-,2,7,28.6,2,5,7,1,0,2,1,2,-19
Jonas Jerebko,BOS,BOS vs. HOU,01/25/2017,2016-17,W,23,7,3,3,100,1,1,100,0,0,-,3,4,7,1,0,1,1,5,13
Brook Lopez,BKN,BKN vs. MIA,01/25/2017,2016-17,L,33,33,11,23,47.8,7,14,50.0,4,4,100,0,4,4,3,0,0,2,4,11
Goran Dragic,MIA,MIA @ BKN,01/25/2017,2016-17,W,39,17,6,16,37.5,1,3,33.3,4,5,80.0,3,6,9,9,2,0,3,1,6
Hassan Whiteside,MIA,MIA @ BKN,01/25/2017,2016-17,W,21,7,3,10,30.0,0,0,-,1,2,50.0,0,1,1,1,0,1,1,2,-30
Bojan Bogdanovic,BKN,BKN vs. MIA,01/25/2017,2016-17,L,26,17,5,11,45.5,1,3,33.3,6,6,100,0,5,5,2,2,0,3,2,10
Willie Reed,MIA,MIA @ BKN,01/25/2017,2016-17,W,24,14,4,5,80.0,0,0,-,6,8,75.0,1,3,4,1,1,1,0,3,34
Luke Babbitt,MIA,MIA @ BKN,01/25/2017,2016-17,W,14,0,0,3,0.0,0,2,0.0,0,0,-,0,3,3,1,0,0,0,3,-4
James Johnson,MIA,MIA @ BKN,01/25/2017,2016-17,W,19,8,3,6,50.0,1,3,33.3,1,2,50.0,0,2,2,0,3,0,3,6,-2
Trevor Booker,BKN,BKN vs. MIA,01/25/2017,2016-17,L,24,7,2,4,50.0,0,0,-,3,4,75.0,2,4,6,1,0,1,1,1,-4
Randy Foye,BKN,BKN vs. MIA,01/25/2017,2016-17,L,28,2,1,5,20.0,0,3,0.0,0,0,-,1,1,2,4,1,0,1,3,-7
Wayne Ellington,MIA,MIA @ BKN,01/25/2017,2016-17,W,36,22,8,15,53.3,4,7,57.1,2,2,100,1,3,4,1,0,0,0,1,15
Derrick Williams,MIA,MIA @ BKN,01/25/2017,2016-17,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Rodney McGruder,MIA,MIA @ BKN,01/25/2017,2016-17,W,23,7,3,6,50.0,1,2,50.0,0,0,-,1,4,5,1,0,0,0,2,-15
Dion Waiters,MIA,MIA @ BKN,01/25/2017,2016-17,W,36,24,10,18,55.6,2,3,66.7,2,4,50.0,0,5,5,8,0,0,2,3,-1
Okaro White,MIA,MIA @ BKN,01/25/2017,2016-17,W,27,10,3,4,75.0,2,3,66.7,2,2,100,0,7,7,1,1,4,1,4,12
Justin Hamilton,BKN,BKN vs. MIA,01/25/2017,2016-17,L,9,0,0,2,0.0,0,2,0.0,0,0,-,1,0,1,1,0,0,2,5,-12
Caris LeVert,BKN,BKN vs. MIA,01/25/2017,2016-17,L,26,12,4,8,50.0,1,5,20.0,3,4,75.0,0,1,1,4,0,0,1,1,-11
Rondae Hollis-Jefferson,BKN,BKN vs. MIA,01/25/2017,2016-17,L,24,8,3,5,60.0,0,1,0.0,2,2,100,0,5,5,1,0,2,1,2,1
Sean Kilpatrick,BKN,BKN vs. MIA,01/25/2017,2016-17,L,15,8,3,6,50.0,2,3,66.7,0,0,-,0,1,1,0,0,0,0,0,2
Isaiah Whitehead,BKN,BKN vs. MIA,01/25/2017,2016-17,L,15,2,0,5,0.0,0,0,-,2,2,100,0,3,3,0,0,1,2,3,-8
Spencer Dinwiddie,BKN,BKN vs. MIA,01/25/2017,2016-17,L,33,10,4,8,50.0,1,3,33.3,1,2,50.0,0,5,5,4,0,0,1,3,5
Quincy Acy,BKN,BKN vs. MIA,01/25/2017,2016-17,L,6,7,2,3,66.7,1,1,100,2,2,100,0,0,0,0,0,0,1,1,-2
Paul Zipser,CHI,CHI vs. ATL,01/25/2017,2016-17,L,23,2,0,4,0.0,0,3,0.0,2,2,100,0,3,3,0,0,2,0,1,-7
Kris Humphries,ATL,ATL @ CHI,01/25/2017,2016-17,W,14,2,1,4,25.0,0,2,0.0,0,0,-,0,5,5,0,1,0,0,2,-3
Dwyane Wade,CHI,CHI vs. ATL,01/25/2017,2016-17,L,31,33,14,24,58.3,0,1,0.0,5,8,62.5,2,2,4,2,2,1,1,2,1
Kent Bazemore,ATL,ATL @ CHI,01/25/2017,2016-17,W,33,16,7,14,50.0,2,4,50.0,0,0,-,1,5,6,7,1,3,1,3,6
Cristiano Felicio,CHI,CHI vs. ATL,01/25/2017,2016-17,L,20,4,2,2,100,0,0,-,0,0,-,2,4,6,2,1,0,0,1,-4
Nikola Mirotic,CHI,CHI vs. ATL,01/25/2017,2016-17,L,18,9,3,11,27.3,1,5,20.0,2,2,100,0,3,3,1,0,0,2,4,3
Robin Lopez,CHI,CHI vs. ATL,01/25/2017,2016-17,L,28,2,1,5,20.0,0,0,-,0,0,-,1,5,6,2,0,1,1,2,-1
Dennis Schroder,ATL,ATL @ CHI,01/25/2017,2016-17,W,33,24,7,15,46.7,4,6,66.7,6,6,100,0,2,2,9,1,0,3,4,9
Rajon Rondo,CHI,CHI vs. ATL,01/25/2017,2016-17,L,10,3,1,1,100,0,0,-,1,2,50.0,0,1,1,3,0,0,0,0,-5
Mike Dunleavy,ATL,ATL @ CHI,01/25/2017,2016-17,W,7,3,1,3,33.3,1,2,50.0,0,0,-,1,0,1,0,0,0,1,1,-10
Taj Gibson,CHI,CHI vs. ATL,01/25/2017,2016-17,L,28,6,3,10,30.0,0,1,0.0,0,2,0.0,5,5,10,1,0,1,0,3,-5
Tim Hardaway Jr.,ATL,ATL @ CHI,01/25/2017,2016-17,W,33,17,6,11,54.5,4,6,66.7,1,1,100,0,2,2,5,0,0,2,3,17
Paul Millsap,ATL,ATL @ CHI,01/25/2017,2016-17,W,36,21,8,14,57.1,3,5,60.0,2,3,66.7,0,6,6,2,0,1,4,5,3
Jimmy Butler,CHI,CHI vs. ATL,01/25/2017,2016-17,L,40,40,13,22,59.1,4,8,50.0,10,10,100,2,2,4,3,3,0,1,0,-3
Jerian Grant,CHI,CHI vs. ATL,01/25/2017,2016-17,L,19,5,2,6,33.3,1,4,25.0,0,0,-,0,2,2,3,0,0,0,2,-5
Malcolm Delaney,ATL,ATL @ CHI,01/25/2017,2016-17,W,18,2,1,4,25.0,0,1,0.0,0,0,-,1,1,2,4,0,0,0,2,2
Thabo Sefolosha,ATL,ATL @ CHI,01/25/2017,2016-17,W,33,18,6,8,75.0,3,4,75.0,3,4,75.0,1,2,3,0,1,0,1,0,-9
Dwight Howard,ATL,ATL @ CHI,01/25/2017,2016-17,W,34,16,6,10,60.0,0,0,-,4,5,80.0,2,10,12,2,1,1,1,0,10
Doug McDermott,CHI,CHI vs. ATL,01/25/2017,2016-17,L,23,10,4,9,44.4,2,5,40.0,0,0,-,0,2,2,1,0,0,1,1,1
DeMarre Carroll,TOR,TOR vs. SAS,01/24/2017,2016-17,L,15,2,0,6,0.0,0,3,0.0,2,2,100,2,2,4,0,1,0,0,1,-7
Jonas Valanciunas,TOR,TOR vs. SAS,01/24/2017,2016-17,L,29,9,2,7,28.6,0,0,-,5,6,83.3,3,10,13,2,1,2,4,5,-2
Terrence Ross,TOR,TOR vs. SAS,01/24/2017,2016-17,L,30,21,6,10,60.0,3,7,42.9,6,8,75.0,0,0,0,0,0,2,3,3,4
Lucas Nogueira,TOR,TOR vs. SAS,01/24/2017,2016-17,L,26,6,3,6,50.0,0,0,-,0,0,-,4,7,11,1,1,2,0,3,2
Kyle Anderson,SAS,SAS @ TOR,01/24/2017,2016-17,W,32,8,2,6,33.3,0,0,-,4,4,100,2,5,7,4,0,1,1,1,-2
Norman Powell,TOR,TOR vs. SAS,01/24/2017,2016-17,L,39,16,8,16,50.0,0,4,0.0,0,0,-,0,4,4,2,3,1,0,3,1
LaMarcus Aldridge,SAS,SAS @ TOR,01/24/2017,2016-17,W,32,21,6,14,42.9,0,0,-,9,11,81.8,0,7,7,2,1,0,1,4,0
Patrick Patterson,TOR,TOR vs. SAS,01/24/2017,2016-17,L,21,12,5,6,83.3,2,3,66.7,0,0,-,0,5,5,1,0,0,0,1,1
David Lee,SAS,SAS @ TOR,01/24/2017,2016-17,W,21,11,4,7,57.1,0,0,-,3,4,75.0,1,5,6,2,0,0,2,2,5
Jared Sullinger,TOR,TOR vs. SAS,01/24/2017,2016-17,L,12,0,0,4,0.0,0,1,0.0,0,0,-,1,1,2,0,1,0,0,3,-6
Fred VanVleet,TOR,TOR vs. SAS,01/24/2017,2016-17,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Dewayne Dedmon,SAS,SAS @ TOR,01/24/2017,2016-17,W,19,7,2,3,66.7,0,0,-,3,4,75.0,2,3,5,2,0,0,1,2,0
Bryn Forbes,SAS,SAS @ TOR,01/24/2017,2016-17,W,12,8,3,4,75.0,2,3,66.7,0,0,-,0,1,1,0,0,0,0,2,3
Manu Ginobili,SAS,SAS @ TOR,01/24/2017,2016-17,W,22,8,3,11,27.3,1,4,25.0,1,3,33.3,0,0,0,1,1,0,2,0,-6
Davis Bertans,SAS,SAS @ TOR,01/24/2017,2016-17,W,15,12,4,6,66.7,2,4,50.0,2,2,100,0,0,0,2,1,0,0,0,2
Dejounte Murray,SAS,SAS @ TOR,01/24/2017,2016-17,W,23,11,4,7,57.1,0,0,-,3,4,75.0,0,3,3,2,0,1,3,4,6
Danny Green,SAS,SAS @ TOR,01/24/2017,2016-17,W,35,4,2,12,16.7,0,8,0.0,0,0,-,1,6,7,2,1,4,1,1,6
Kyle Lowry,TOR,TOR vs. SAS,01/24/2017,2016-17,L,42,30,9,23,39.1,1,7,14.3,11,12,91.7,0,3,3,2,0,1,5,4,-8
Cory Joseph,TOR,TOR vs. SAS,01/24/2017,2016-17,L,26,10,5,6,83.3,0,0,-,0,0,-,0,3,3,2,2,0,1,2,5
Patty Mills,SAS,SAS @ TOR,01/24/2017,2016-17,W,30,18,8,15,53.3,2,5,40.0,0,1,0.0,0,0,0,3,3,0,1,2,-4
Jordan Mickey,BOS,BOS @ WAS,01/24/2017,2016-17,L,6,0,0,1,0.0,0,0,-,0,0,-,1,1,2,0,0,0,1,0,1
Kelly Olynyk,BOS,BOS @ WAS,01/24/2017,2016-17,L,22,6,3,8,37.5,0,4,0.0,0,0,-,1,2,3,0,0,1,1,2,-4
Marcus Smart,BOS,BOS @ WAS,01/24/2017,2016-17,L,33,13,4,13,30.8,2,6,33.3,3,4,75.0,1,4,5,1,4,0,2,3,-3
Bradley Beal,WAS,WAS vs. BOS,01/24/2017,2016-17,W,35,31,12,18,66.7,2,5,40.0,5,5,100,0,2,2,5,2,0,5,3,8
Al Horford,BOS,BOS @ WAS,01/24/2017,2016-17,L,33,22,9,12,75.0,2,3,66.7,2,2,100,0,2,2,4,0,1,1,3,-14
Otto Porter Jr.,WAS,WAS vs. BOS,01/24/2017,2016-17,W,31,6,2,4,50.0,2,2,100,0,0,-,0,4,4,0,0,0,0,1,16
James Young,BOS,BOS @ WAS,01/24/2017,2016-17,L,13,5,1,4,25.0,1,3,33.3,2,2,100,1,1,2,0,0,0,1,1,-8
Amir Johnson,BOS,BOS @ WAS,01/24/2017,2016-17,L,4,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-5
Jae Crowder,BOS,BOS @ WAS,01/24/2017,2016-17,L,34,17,6,8,75.0,3,5,60.0,2,2,100,1,4,5,3,1,0,2,3,-13
Isaiah Thomas,BOS,BOS @ WAS,01/24/2017,2016-17,L,35,25,7,19,36.8,1,6,16.7,10,11,90.9,0,1,1,13,2,0,3,3,-8
Tomas Satoransky,WAS,WAS vs. BOS,01/24/2017,2016-17,W,13,2,1,1,100,0,0,-,0,0,-,0,1,1,1,0,0,0,0,7
Jason Smith,WAS,WAS vs. BOS,01/24/2017,2016-17,W,14,3,1,2,50.0,0,0,-,1,2,50.0,1,2,3,1,0,0,0,4,2
Terry Rozier,BOS,BOS @ WAS,01/24/2017,2016-17,L,18,4,1,6,16.7,0,2,0.0,2,2,100,1,0,1,2,3,0,0,0,-9
Jonas Jerebko,BOS,BOS @ WAS,01/24/2017,2016-17,L,18,8,4,5,80.0,0,1,0.0,0,0,-,2,4,6,0,0,1,0,2,-1
Daniel Ochefu,WAS,WAS vs. BOS,01/24/2017,2016-17,W,1,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,0,0,0,0
Trey Burke,WAS,WAS vs. BOS,01/24/2017,2016-17,W,10,6,3,5,60.0,0,1,0.0,0,0,-,1,1,2,3,0,0,1,0,-2
Jaylen Brown,BOS,BOS @ WAS,01/24/2017,2016-17,L,24,8,3,6,50.0,1,2,50.0,1,1,100,0,5,5,1,0,0,2,2,-11
Sheldon Mac,WAS,WAS vs. BOS,01/24/2017,2016-17,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Markieff Morris,WAS,WAS vs. BOS,01/24/2017,2016-17,W,34,19,6,14,42.9,1,4,25.0,6,7,85.7,2,9,11,4,0,2,2,2,4
Marcin Gortat,WAS,WAS vs. BOS,01/24/2017,2016-17,W,33,16,7,9,77.8,0,0,-,2,2,100,3,6,9,0,1,0,2,1,13
John Wall,WAS,WAS vs. BOS,01/24/2017,2016-17,W,38,27,11,20,55.0,1,2,50.0,4,5,80.0,0,7,7,7,3,1,4,2,17
Kelly Oubre Jr.,WAS,WAS vs. BOS,01/24/2017,2016-17,W,30,11,4,10,40.0,3,6,50.0,0,0,-,0,3,3,0,1,1,1,5,10
Shelvin Mack,UTA,UTA @ DEN,01/24/2017,2016-17,L,12,0,0,3,0.0,0,0,-,0,0,-,0,2,2,1,0,0,0,1,-3
Joe Johnson,UTA,UTA @ DEN,01/24/2017,2016-17,L,18,0,0,5,0.0,0,2,0.0,0,0,-,0,4,4,3,1,0,0,2,-1
Joe Ingles,UTA,UTA @ DEN,01/24/2017,2016-17,L,20,3,1,4,25.0,1,3,33.3,0,0,-,0,3,3,1,1,0,0,3,-13
Will Barton,DEN,DEN vs. UTA,01/24/2017,2016-17,W,22,5,1,7,14.3,1,4,25.0,2,3,66.7,1,3,4,2,0,1,1,2,4
Nikola Jokic,DEN,DEN vs. UTA,01/24/2017,2016-17,W,35,23,9,15,60.0,0,4,0.0,5,5,100,0,11,11,6,2,3,4,3,3
Rudy Gobert,UTA,UTA @ DEN,01/24/2017,2016-17,L,25,11,4,8,50.0,0,0,-,3,5,60.0,3,6,9,1,0,1,4,4,-3
Boris Diaw,UTA,UTA @ DEN,01/24/2017,2016-17,L,24,16,7,12,58.3,2,5,40.0,0,0,-,0,1,1,3,0,0,0,2,-8
Darrell Arthur,DEN,DEN vs. UTA,01/24/2017,2016-17,W,22,16,5,7,71.4,3,3,100,3,3,100,2,6,8,1,1,0,0,2,5
George Hill,UTA,UTA @ DEN,01/24/2017,2016-17,L,35,17,6,18,33.3,1,6,16.7,4,4,100,0,3,3,5,1,0,1,2,-11
Jamal Murray,DEN,DEN vs. UTA,01/24/2017,2016-17,W,17,5,1,3,33.3,0,1,0.0,3,4,75.0,0,2,2,5,1,0,2,2,0
Gary Harris,DEN,DEN vs. UTA,01/24/2017,2016-17,W,27,10,4,11,36.4,1,6,16.7,1,2,50.0,0,2,2,2,0,0,1,1,8
Jameer Nelson,DEN,DEN vs. UTA,01/24/2017,2016-17,W,31,17,6,8,75.0,3,4,75.0,2,2,100,0,1,1,7,0,0,0,2,10
Kenneth Faried,DEN,DEN vs. UTA,01/24/2017,2016-17,W,28,11,4,8,50.0,0,0,-,3,6,50.0,2,5,7,1,0,0,0,1,3
Derrick Favors,UTA,UTA @ DEN,01/24/2017,2016-17,L,25,18,8,11,72.7,0,0,-,2,2,100,3,2,5,1,1,1,0,2,-5
Raul Neto,UTA,UTA @ DEN,01/24/2017,2016-17,L,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Alec Burks,UTA,UTA @ DEN,01/24/2017,2016-17,L,22,13,5,9,55.6,0,1,0.0,3,4,75.0,0,2,2,0,2,1,1,2,-1
Wilson Chandler,DEN,DEN vs. UTA,01/24/2017,2016-17,W,20,3,1,4,25.0,1,3,33.3,0,0,-,1,2,3,2,1,0,2,0,2
Trey Lyles,UTA,UTA @ DEN,01/24/2017,2016-17,L,21,6,2,4,50.0,1,2,50.0,1,3,33.3,1,4,5,1,0,0,2,2,-3
Jusuf Nurkic,DEN,DEN vs. UTA,01/24/2017,2016-17,W,8,2,1,3,33.3,0,0,-,0,2,0.0,1,1,2,0,1,1,2,1,8
Gordon Hayward,UTA,UTA @ DEN,01/24/2017,2016-17,L,35,9,2,10,20.0,2,3,66.7,3,3,100,1,5,6,3,0,0,3,1,-6
Danilo Gallinari,DEN,DEN vs. UTA,01/24/2017,2016-17,W,31,11,3,10,30.0,1,1,100,4,4,100,0,3,3,2,1,1,2,1,7
Elfrid Payton,ORL,ORL vs. CHI,01/24/2017,2016-17,L,38,10,5,16,31.3,0,3,0.0,0,2,0.0,3,4,7,5,0,0,8,2,-8
Doug McDermott,CHI,CHI @ ORL,01/24/2017,2016-17,W,17,12,4,7,57.1,4,6,66.7,0,0,-,0,1,1,1,0,1,0,1,15
C.J. Watson,ORL,ORL vs. CHI,01/24/2017,2016-17,L,23,7,3,6,50.0,0,1,0.0,1,2,50.0,1,2,3,6,0,0,1,2,-13
Serge Ibaka,ORL,ORL vs. CHI,01/24/2017,2016-17,L,35,16,6,13,46.2,3,5,60.0,1,1,100,1,7,8,0,3,2,1,3,-4
Mario Hezonja,ORL,ORL vs. CHI,01/24/2017,2016-17,L,13,3,1,3,33.3,1,2,50.0,0,0,-,0,4,4,2,1,0,1,1,8
Nikola Mirotic,CHI,CHI @ ORL,01/24/2017,2016-17,W,19,4,1,5,20.0,0,3,0.0,2,2,100,0,3,3,0,1,1,2,2,18
Jerian Grant,CHI,CHI @ ORL,01/24/2017,2016-17,W,20,7,1,4,25.0,1,4,25.0,4,5,80.0,0,3,3,0,0,0,3,2,-11
Rajon Rondo,CHI,CHI @ ORL,01/24/2017,2016-17,W,15,4,2,3,66.7,0,1,0.0,0,0,-,0,1,1,3,1,0,1,2,5
Jeff Green,ORL,ORL vs. CHI,01/24/2017,2016-17,L,34,13,3,11,27.3,0,3,0.0,7,7,100,1,6,7,1,1,0,2,3,-9
Cristiano Felicio,CHI,CHI @ ORL,01/24/2017,2016-17,W,21,12,4,6,66.7,0,0,-,4,6,66.7,1,9,10,0,0,0,0,1,10
Nikola Vucevic,ORL,ORL vs. CHI,01/24/2017,2016-17,L,33,20,8,16,50.0,0,1,0.0,4,5,80.0,2,6,8,2,2,0,3,1,6
Bismack Biyombo,ORL,ORL vs. CHI,01/24/2017,2016-17,L,16,2,1,3,33.3,0,0,-,0,0,-,0,4,4,0,0,0,1,1,-14
Dwyane Wade,CHI,CHI @ ORL,01/24/2017,2016-17,W,34,21,9,23,39.1,1,1,100,2,2,100,2,5,7,3,7,1,3,3,6
Aaron Gordon,ORL,ORL vs. CHI,01/24/2017,2016-17,L,36,13,5,12,41.7,1,3,33.3,2,3,66.7,4,2,6,2,0,0,1,3,-2
Robin Lopez,CHI,CHI @ ORL,01/24/2017,2016-17,W,27,8,4,5,80.0,0,0,-,0,0,-,1,3,4,0,0,1,1,3,-2
Damjan Rudez,ORL,ORL vs. CHI,01/24/2017,2016-17,L,13,8,3,5,60.0,2,4,50.0,0,0,-,0,1,1,0,0,0,1,2,-4
Paul Zipser,CHI,CHI @ ORL,01/24/2017,2016-17,W,20,5,1,4,25.0,1,3,33.3,2,2,100,0,1,1,0,0,1,2,2,6
Taj Gibson,CHI,CHI @ ORL,01/24/2017,2016-17,W,29,7,2,6,33.3,0,1,0.0,3,6,50.0,0,6,6,1,0,1,1,3,-10
Jimmy Butler,CHI,CHI @ ORL,01/24/2017,2016-17,W,39,20,7,14,50.0,0,3,0.0,6,7,85.7,2,6,8,4,4,0,0,0,3
Cole Aldrich,MIN,MIN @ PHX,01/24/2017,2016-17,W,8,4,2,2,100,0,0,-,0,0,-,1,3,4,0,0,0,0,2,-1
P.J. Tucker,PHX,PHX vs. MIN,01/24/2017,2016-17,L,34,8,1,3,33.3,0,0,-,6,8,75.0,0,6,6,6,4,1,0,0,5
T.J. Warren,PHX,PHX vs. MIN,01/24/2017,2016-17,L,30,8,4,11,36.4,0,2,0.0,0,1,0.0,1,1,2,1,1,0,2,4,6
Eric Bledsoe,PHX,PHX vs. MIN,01/24/2017,2016-17,L,29,18,5,18,27.8,1,5,20.0,7,7,100,0,1,1,7,1,0,5,4,-8
Tyson Chandler,PHX,PHX vs. MIN,01/24/2017,2016-17,L,35,22,9,9,100,0,0,-,4,5,80.0,7,10,17,0,0,2,0,3,-9
Nemanja Bjelica,MIN,MIN @ PHX,01/24/2017,2016-17,W,13,0,0,4,0.0,0,2,0.0,0,0,-,1,1,2,0,0,0,0,2,-6
Karl-Anthony Towns,MIN,MIN @ PHX,01/24/2017,2016-17,W,39,18,7,12,58.3,0,0,-,4,5,80.0,0,10,10,2,2,1,3,5,2
Shabazz Muhammad,MIN,MIN @ PHX,01/24/2017,2016-17,W,27,16,6,9,66.7,2,3,66.7,2,3,66.7,0,3,3,1,0,0,0,0,-7
Gorgui Dieng,MIN,MIN @ PHX,01/24/2017,2016-17,W,34,16,8,11,72.7,0,0,-,0,0,-,4,5,9,2,1,3,2,4,12
Alex Len,PHX,PHX vs. MIN,01/24/2017,2016-17,L,24,11,4,5,80.0,0,0,-,3,3,100,5,5,10,0,0,0,3,1,6
Leandro Barbosa,PHX,PHX vs. MIN,01/24/2017,2016-17,L,4,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,4
Zach LaVine,MIN,MIN @ PHX,01/24/2017,2016-17,W,34,11,5,9,55.6,1,4,25.0,0,2,0.0,0,1,1,4,2,0,2,2,4
Andrew Wiggins,MIN,MIN @ PHX,01/24/2017,2016-17,W,39,31,11,22,50.0,2,4,50.0,7,8,87.5,2,4,6,3,2,0,2,1,0
Brandon Knight,PHX,PHX vs. MIN,01/24/2017,2016-17,L,22,10,3,7,42.9,0,1,0.0,4,4,100,0,2,2,1,1,0,0,2,11
Tyler Ulis,PHX,PHX vs. MIN,01/24/2017,2016-17,L,6,3,1,3,33.3,1,1,100,0,0,-,0,1,1,0,0,0,1,1,-5
Marquese Chriss,PHX,PHX vs. MIN,01/24/2017,2016-17,L,12,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,0,0,1,0,4,-13
Ricky Rubio,MIN,MIN @ PHX,01/24/2017,2016-17,W,34,14,4,8,50.0,1,1,100,5,6,83.3,2,2,4,10,1,0,1,3,-3
Devin Booker,PHX,PHX vs. MIN,01/24/2017,2016-17,L,43,26,9,23,39.1,4,7,57.1,4,4,100,0,2,2,4,0,0,4,3,-2
Kris Dunn,MIN,MIN @ PHX,01/24/2017,2016-17,W,14,2,1,7,14.3,0,3,0.0,0,0,-,0,3,3,2,0,0,5,2,4
JJ Redick,LAC,LAC @ PHI,01/24/2017,2016-17,L,35,22,6,15,40.0,5,10,50.0,5,6,83.3,0,1,1,1,0,0,2,3,-5
Robert Covington,PHI,PHI vs. LAC,01/24/2017,2016-17,W,37,14,6,15,40.0,2,8,25.0,0,0,-,4,4,8,2,3,2,1,5,13
Richaun Holmes,PHI,PHI vs. LAC,01/24/2017,2016-17,W,19,18,8,11,72.7,1,1,100,1,1,100,0,3,3,0,0,1,0,3,13
Nerlens Noel,PHI,PHI vs. LAC,01/24/2017,2016-17,W,29,19,8,10,80.0,0,0,-,3,3,100,1,7,8,5,2,3,1,4,-2
Wesley Johnson,LAC,LAC @ PHI,01/24/2017,2016-17,L,12,2,1,1,100,0,0,-,0,0,-,1,4,5,0,0,0,0,3,-3
Jamal Crawford,LAC,LAC @ PHI,01/24/2017,2016-17,L,33,27,9,14,64.3,6,9,66.7,3,3,100,0,1,1,2,1,0,3,0,-12
Marreese Speights,LAC,LAC @ PHI,01/24/2017,2016-17,L,13,9,3,6,50.0,3,5,60.0,0,0,-,0,1,1,0,0,0,2,2,-4
DeAndre Jordan,LAC,LAC @ PHI,01/24/2017,2016-17,L,31,10,3,4,75.0,0,0,-,4,12,33.3,6,14,20,3,0,0,2,3,-9
Austin Rivers,LAC,LAC @ PHI,01/24/2017,2016-17,L,39,20,7,15,46.7,4,7,57.1,2,4,50.0,1,1,2,3,1,0,2,5,-9
Dario Saric,PHI,PHI vs. LAC,01/24/2017,2016-17,W,26,16,4,10,40.0,0,2,0.0,8,9,88.9,1,7,8,2,1,1,0,2,15
Luc Mbah a Moute,LAC,LAC @ PHI,01/24/2017,2016-17,L,18,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,0,0,1,0,1,-4
Nik Stauskas,PHI,PHI vs. LAC,01/24/2017,2016-17,W,23,8,3,5,60.0,2,3,66.7,0,0,-,0,1,1,2,1,0,1,2,-2
Ersan Ilyasova,PHI,PHI vs. LAC,01/24/2017,2016-17,W,22,10,3,9,33.3,2,5,40.0,2,2,100,0,5,5,3,1,0,0,5,-4
Sergio Rodriguez,PHI,PHI vs. LAC,01/24/2017,2016-17,W,20,9,4,12,33.3,1,5,20.0,0,0,-,0,3,3,7,0,0,1,0,22
Brandon Bass,LAC,LAC @ PHI,01/24/2017,2016-17,L,12,6,0,1,0.0,0,0,-,6,6,100,1,1,2,0,0,0,0,0,0
Gerald Henderson,PHI,PHI vs. LAC,01/24/2017,2016-17,W,22,11,3,7,42.9,1,3,33.3,4,4,100,0,1,1,2,0,0,0,5,12
T.J. McConnell,PHI,PHI vs. LAC,01/24/2017,2016-17,W,28,9,4,9,44.4,0,1,0.0,1,1,100,0,0,0,10,0,0,1,0,-11
Blake Griffin,LAC,LAC @ PHI,01/24/2017,2016-17,L,29,12,3,11,27.3,0,0,-,6,10,60.0,2,9,11,5,1,0,6,2,3
Timothe Luwawu-Cabarrot,PHI,PHI vs. LAC,01/24/2017,2016-17,W,13,7,2,2,100,1,1,100,2,2,100,0,1,1,2,0,0,0,1,-1
Raymond Felton,LAC,LAC @ PHI,01/24/2017,2016-17,L,17,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,3,1,0,0,3,-12
Langston Galloway,NOP,NOP vs. CLE,01/23/2017,2016-17,W,29,12,3,9,33.3,3,8,37.5,3,3,100,1,4,5,2,1,0,0,3,16
Kevin Love,CLE,CLE @ NOP,01/23/2017,2016-17,L,38,22,7,15,46.7,1,5,20.0,7,8,87.5,6,10,16,6,0,0,3,1,7
