Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Joel Freeland,POR,POR vs. PHX,03/30/2015,2014-15,W,11,4,2,5,40.0,0,0,-,0,0,-,1,2,3,0,0,0,1,0,-6
Steve Blake,POR,POR vs. PHX,03/30/2015,2014-15,W,14,3,1,3,33.3,1,3,33.3,0,0,-,0,2,2,5,1,0,1,0,10
Allen Crabbe,POR,POR vs. PHX,03/30/2015,2014-15,W,10,2,1,3,33.3,0,1,0.0,0,0,-,0,3,3,0,0,0,0,1,-3
Arron Afflalo,POR,POR vs. PHX,03/30/2015,2014-15,W,26,16,6,11,54.5,2,3,66.7,2,2,100,1,1,2,0,0,1,1,1,20
AJ Price,PHX,PHX @ POR,03/30/2015,2014-15,L,13,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,4,0,0,1,1,0
T.J. Warren,PHX,PHX @ POR,03/30/2015,2014-15,L,22,13,6,9,66.7,0,0,-,1,1,100,1,0,1,1,1,2,2,2,1
Markieff Morris,PHX,PHX @ POR,03/30/2015,2014-15,L,29,11,5,9,55.6,1,2,50.0,0,0,-,0,6,6,2,0,0,0,2,-23
Brandan Wright,PHX,PHX @ POR,03/30/2015,2014-15,L,18,4,1,4,25.0,0,0,-,2,4,50.0,3,3,6,2,0,0,0,0,-6
Marcus Morris Sr.,PHX,PHX @ POR,03/30/2015,2014-15,L,22,11,5,8,62.5,1,3,33.3,0,0,-,0,1,1,0,1,0,1,0,-15
CJ McCollum,POR,POR vs. PHX,03/30/2015,2014-15,W,23,4,2,7,28.6,0,3,0.0,0,0,-,2,2,4,3,3,1,4,2,5
Damian Lillard,POR,POR vs. PHX,03/30/2015,2014-15,W,29,19,7,14,50.0,2,6,33.3,3,4,75.0,0,4,4,7,1,0,1,2,16
Reggie Bullock,PHX,PHX @ POR,03/30/2015,2014-15,L,12,0,0,5,0.0,0,3,0.0,0,0,-,0,3,3,0,0,0,0,0,4
Hollis Thompson,PHI,PHI vs. LAL,03/30/2015,2014-15,L,18,1,0,4,0.0,0,1,0.0,1,2,50.0,1,2,3,5,1,0,0,4,11
Henry Sims,PHI,PHI vs. LAL,03/30/2015,2014-15,L,25,8,4,9,44.4,0,1,0.0,0,0,-,2,5,7,2,1,0,2,0,6
Wayne Ellington,LAL,LAL @ PHI,03/30/2015,2014-15,W,43,20,7,15,46.7,4,6,66.7,2,2,100,0,3,3,3,0,0,3,2,-1
Thomas Robinson,PHI,PHI vs. LAL,03/30/2015,2014-15,L,24,13,4,7,57.1,0,0,-,5,7,71.4,3,2,5,2,1,0,1,4,3
Isaiah Canaan,PHI,PHI vs. LAL,03/30/2015,2014-15,L,27,18,4,9,44.4,3,7,42.9,7,7,100,0,0,0,3,3,0,3,1,-4
Tarik Black,LAL,LAL @ PHI,03/30/2015,2014-15,W,14,6,2,3,66.7,0,0,-,2,2,100,2,3,5,2,0,1,0,6,6
Robert Sacre,LAL,LAL @ PHI,03/30/2015,2014-15,W,22,6,3,6,50.0,0,0,-,0,0,-,2,1,3,0,0,2,1,1,-10
Wesley Johnson,LAL,LAL @ PHI,03/30/2015,2014-15,W,44,12,5,16,31.3,0,3,0.0,2,4,50.0,1,10,11,2,2,3,5,3,-10
JaKarr Sampson,PHI,PHI vs. LAL,03/30/2015,2014-15,L,25,7,2,4,50.0,2,4,50.0,1,2,50.0,0,1,1,2,2,0,0,1,-9
Robert Covington,PHI,PHI vs. LAL,03/30/2015,2014-15,L,32,12,4,13,30.8,3,10,30.0,1,2,50.0,2,3,5,4,0,0,5,3,-10
Ish Smith,PHI,PHI vs. LAL,03/30/2015,2014-15,L,32,17,8,20,40.0,1,3,33.3,0,0,-,1,4,5,3,1,0,0,2,0
Jordan Clarkson,LAL,LAL @ PHI,03/30/2015,2014-15,W,44,26,9,15,60.0,0,2,0.0,8,10,80.0,3,3,6,11,3,0,3,3,10
Ryan Kelly,LAL,LAL @ PHI,03/30/2015,2014-15,W,43,16,5,9,55.6,3,6,50.0,3,3,100,0,7,7,4,0,4,1,3,13
Glenn Robinson III,PHI,PHI vs. LAL,03/30/2015,2014-15,L,25,8,3,8,37.5,1,4,25.0,1,4,25.0,3,3,6,1,1,0,0,1,5
Furkan Aldemir,PHI,PHI vs. LAL,03/30/2015,2014-15,L,20,8,3,4,75.0,0,0,-,2,4,50.0,1,4,5,1,0,0,1,6,-4
Nerlens Noel,PHI,PHI vs. LAL,03/30/2015,2014-15,L,36,19,7,18,38.9,0,0,-,5,10,50.0,7,7,14,4,1,1,3,2,-8
Jordan Hill,LAL,LAL @ PHI,03/30/2015,2014-15,W,22,5,2,8,25.0,0,0,-,1,4,25.0,4,6,10,2,1,0,3,6,-7
Jabari Brown,LAL,LAL @ PHI,03/30/2015,2014-15,W,34,22,7,10,70.0,3,4,75.0,5,5,100,0,0,0,3,1,0,1,2,9
Norris Cole,NOP,NOP vs. MIN,03/29/2015,2014-15,W,27,10,4,7,57.1,0,2,0.0,2,4,50.0,0,1,1,3,0,0,2,1,6
Toney Douglas,NOP,NOP vs. MIN,03/29/2015,2014-15,W,16,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,3,3,0,0,1,11
Quincy Pondexter,NOP,NOP vs. MIN,03/29/2015,2014-15,W,21,10,3,4,75.0,2,3,66.7,2,2,100,0,1,1,0,0,2,1,4,2
Luke Babbitt,NOP,NOP vs. MIN,03/29/2015,2014-15,W,8,7,3,4,75.0,1,1,100,0,0,-,0,0,0,1,0,0,0,0,7
Lorenzo Brown,MIN,MIN @ NOP,03/29/2015,2014-15,L,36,8,3,6,50.0,0,1,0.0,2,2,100,0,3,3,8,0,0,4,2,-23
Gorgui Dieng,MIN,MIN @ NOP,03/29/2015,2014-15,L,9,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,3,0,1,-10
Justin Hamilton,MIN,MIN @ NOP,03/29/2015,2014-15,L,23,11,5,6,83.3,1,1,100,0,0,-,4,1,5,0,1,1,0,1,-7
Anthony Bennett,MIN,MIN @ NOP,03/29/2015,2014-15,L,12,2,0,4,0.0,0,1,0.0,2,2,100,0,1,1,2,1,0,1,1,-7
Dante Cunningham,NOP,NOP vs. MIN,03/29/2015,2014-15,W,30,6,3,6,50.0,0,0,-,0,0,-,1,2,3,1,2,2,1,3,16
Tyreke Evans,NOP,NOP vs. MIN,03/29/2015,2014-15,W,23,9,4,6,66.7,1,1,100,0,0,-,0,3,3,5,2,1,2,1,17
Adreian Payne,MIN,MIN @ NOP,03/29/2015,2014-15,L,36,14,7,14,50.0,0,0,-,0,0,-,3,8,11,1,2,0,4,2,-9
Zach LaVine,MIN,MIN @ NOP,03/29/2015,2014-15,L,38,17,6,16,37.5,1,5,20.0,4,5,80.0,1,3,4,1,1,0,6,2,-22
Chase Budinger,MIN,MIN @ NOP,03/29/2015,2014-15,L,30,10,3,9,33.3,0,2,0.0,4,4,100,3,2,5,2,0,0,0,0,-15
Robbie Hummel,MIN,MIN @ NOP,03/29/2015,2014-15,L,18,6,2,4,50.0,0,1,0.0,2,2,100,0,1,1,1,0,0,1,3,-14
Omer Asik,NOP,NOP vs. MIN,03/29/2015,2014-15,W,25,15,7,9,77.8,0,0,-,1,2,50.0,3,3,6,1,0,0,2,3,13
Alexis Ajinca,NOP,NOP vs. MIN,03/29/2015,2014-15,W,23,10,3,6,50.0,0,0,-,4,4,100,1,7,8,3,2,3,2,3,9
Andrew Wiggins,MIN,MIN @ NOP,03/29/2015,2014-15,L,39,20,6,15,40.0,0,1,0.0,8,9,88.9,1,5,6,2,0,0,5,5,-3
Eric Gordon,NOP,NOP vs. MIN,03/29/2015,2014-15,W,30,12,5,8,62.5,1,3,33.3,1,2,50.0,0,3,3,7,1,0,4,2,10
Anthony Davis,NOP,NOP vs. MIN,03/29/2015,2014-15,W,37,28,10,21,47.6,0,0,-,8,10,80.0,2,7,9,5,2,1,0,3,19
Pablo Prigioni,HOU,HOU @ WAS,03/29/2015,2014-15,W,29,10,3,7,42.9,2,5,40.0,2,2,100,2,4,6,3,3,0,1,4,9
Nick Johnson,HOU,HOU @ WAS,03/29/2015,2014-15,W,16,0,0,3,0.0,0,1,0.0,0,4,0.0,1,1,2,0,0,1,2,2,5
Bradley Beal,WAS,WAS vs. HOU,03/29/2015,2014-15,L,38,15,4,11,36.4,1,4,25.0,6,7,85.7,0,4,4,0,1,1,3,3,-3
Kevin Seraphin,WAS,WAS vs. HOU,03/29/2015,2014-15,L,8,3,1,4,25.0,0,0,-,1,2,50.0,0,0,0,0,0,1,1,3,2
James Harden,HOU,HOU @ WAS,03/29/2015,2014-15,W,38,24,7,20,35.0,1,6,16.7,9,10,90.0,0,3,3,6,2,1,3,3,1
Josh Smith,HOU,HOU @ WAS,03/29/2015,2014-15,W,36,14,6,13,46.2,2,4,50.0,0,0,-,4,6,10,3,1,2,4,2,4
Corey Brewer,HOU,HOU @ WAS,03/29/2015,2014-15,W,22,15,7,14,50.0,1,2,50.0,0,0,-,4,1,5,2,1,2,3,3,14
Marcin Gortat,WAS,WAS vs. HOU,03/29/2015,2014-15,L,29,6,3,10,30.0,0,0,-,0,0,-,4,6,10,0,1,2,0,5,-4
Ramon Sessions,WAS,WAS vs. HOU,03/29/2015,2014-15,L,9,6,2,3,66.7,0,1,0.0,2,2,100,0,0,0,1,2,0,0,0,-3
Otto Porter Jr.,WAS,WAS vs. HOU,03/29/2015,2014-15,L,18,15,4,7,57.1,2,2,100,5,7,71.4,3,3,6,0,1,0,1,1,6
Nene,WAS,WAS vs. HOU,03/29/2015,2014-15,L,34,10,4,8,50.0,0,0,-,2,5,40.0,0,7,7,1,3,0,2,1,-10
Rasual Butler,WAS,WAS vs. HOU,03/29/2015,2014-15,L,14,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,1,1,0,0,0,-3
Paul Pierce,WAS,WAS vs. HOU,03/29/2015,2014-15,L,22,2,1,6,16.7,0,3,0.0,0,0,-,1,0,1,1,1,0,2,2,-10
John Wall,WAS,WAS vs. HOU,03/29/2015,2014-15,L,43,25,7,17,41.2,0,1,0.0,11,12,91.7,2,6,8,12,4,1,7,4,-3
Trevor Ariza,HOU,HOU @ WAS,03/29/2015,2014-15,W,38,13,3,9,33.3,2,8,25.0,5,5,100,1,7,8,2,2,0,4,1,-2
Joey Dorsey,HOU,HOU @ WAS,03/29/2015,2014-15,W,24,7,3,4,75.0,0,0,-,1,4,25.0,1,7,8,0,3,0,0,4,9
Dwight Howard,HOU,HOU @ WAS,03/29/2015,2014-15,W,19,11,3,6,50.0,0,0,-,5,8,62.5,3,7,10,0,0,0,2,4,-3
Drew Gooden,WAS,WAS vs. HOU,03/29/2015,2014-15,L,18,4,2,4,50.0,0,1,0.0,0,0,-,0,5,5,1,0,0,0,2,-6
Martell Webster,WAS,WAS vs. HOU,03/29/2015,2014-15,L,8,3,1,2,50.0,1,1,100,0,0,-,1,0,1,0,0,0,1,1,-6
Jason Terry,HOU,HOU @ WAS,03/29/2015,2014-15,W,19,5,2,4,50.0,1,3,33.3,0,0,-,0,1,1,2,0,0,0,2,3
David West,IND,IND vs. DAL,03/29/2015,2014-15,W,28,10,4,7,57.1,0,0,-,2,2,100,0,5,5,5,2,2,4,2,6
Rodney Stuckey,IND,IND vs. DAL,03/29/2015,2014-15,W,30,10,4,14,28.6,1,2,50.0,1,2,50.0,0,5,5,2,0,0,0,0,4
George Hill,IND,IND vs. DAL,03/29/2015,2014-15,W,36,14,6,12,50.0,2,5,40.0,0,0,-,0,4,4,5,0,1,1,0,8
Charlie Villanueva,DAL,DAL @ IND,03/29/2015,2014-15,L,12,3,1,5,20.0,1,3,33.3,0,0,-,0,2,2,1,0,0,0,2,-5
Lavoy Allen,IND,IND vs. DAL,03/29/2015,2014-15,W,3,2,1,3,33.3,0,0,-,0,0,-,1,2,3,0,0,1,1,2,-7
Tyson Chandler,DAL,DAL @ IND,03/29/2015,2014-15,L,28,2,1,5,20.0,0,0,-,0,0,-,2,9,11,2,1,1,0,3,2
CJ Miles,IND,IND vs. DAL,03/29/2015,2014-15,W,28,28,9,12,75.0,5,6,83.3,5,6,83.3,0,4,4,1,1,0,2,2,2
Raymond Felton,DAL,DAL @ IND,03/29/2015,2014-15,L,14,9,3,6,50.0,1,2,50.0,2,2,100,0,0,0,1,0,0,3,1,9
Richard Jefferson,DAL,DAL @ IND,03/29/2015,2014-15,L,16,4,2,6,33.3,0,1,0.0,0,0,-,0,0,0,2,0,0,1,3,-15
Solomon Hill,IND,IND vs. DAL,03/29/2015,2014-15,W,14,2,1,2,50.0,0,0,-,0,0,-,0,1,1,6,0,0,2,4,3
Luis Scola,IND,IND vs. DAL,03/29/2015,2014-15,W,22,8,3,6,50.0,0,0,-,2,4,50.0,1,4,5,0,1,0,1,4,1
Roy Hibbert,IND,IND vs. DAL,03/29/2015,2014-15,W,25,14,5,10,50.0,0,0,-,4,4,100,0,7,7,2,0,1,1,3,-5
Rajon Rondo,DAL,DAL @ IND,03/29/2015,2014-15,L,38,17,8,14,57.1,0,0,-,1,1,100,3,4,7,10,2,1,2,2,-6
Dirk Nowitzki,DAL,DAL @ IND,03/29/2015,2014-15,L,34,19,7,13,53.8,1,1,100,4,5,80.0,0,5,5,0,0,0,2,3,-7
Al-Farouq Aminu,DAL,DAL @ IND,03/29/2015,2014-15,L,15,3,1,4,25.0,0,1,0.0,1,2,50.0,1,1,2,0,1,0,0,2,3
Damjan Rudez,IND,IND vs. DAL,03/29/2015,2014-15,W,12,6,2,2,100,2,2,100,0,0,-,1,1,2,0,0,0,1,1,-2
Amar'e Stoudemire,DAL,DAL @ IND,03/29/2015,2014-15,L,19,11,5,12,41.7,0,1,0.0,1,2,50.0,1,1,2,0,1,0,0,3,-2
Ian Mahinmi,IND,IND vs. DAL,03/29/2015,2014-15,W,17,3,1,3,33.3,0,0,-,1,4,25.0,1,3,4,1,2,1,1,3,15
Chandler Parsons,DAL,DAL @ IND,03/29/2015,2014-15,L,37,27,11,20,55.0,2,4,50.0,3,5,60.0,1,9,10,1,0,1,3,4,-6
Devin Harris,DAL,DAL @ IND,03/29/2015,2014-15,L,27,4,1,5,20.0,1,2,50.0,1,2,50.0,1,1,2,3,0,0,1,2,2
C.J. Watson,IND,IND vs. DAL,03/29/2015,2014-15,W,24,7,2,5,40.0,0,2,0.0,3,4,75.0,0,3,3,1,0,0,1,4,0
Michael Beasley,MIA,MIA vs. DET,03/29/2015,2014-15,W,7,4,2,6,33.3,0,0,-,0,0,-,0,1,1,1,0,0,0,1,4
Luol Deng,MIA,MIA vs. DET,03/29/2015,2014-15,W,18,4,1,5,20.0,0,1,0.0,2,2,100,0,2,2,1,1,0,1,0,1
Tayshaun Prince,DET,DET @ MIA,03/29/2015,2014-15,L,24,6,2,8,25.0,1,3,33.3,1,1,100,1,3,4,2,0,0,1,3,-10
Kentavious Caldwell-Pope,DET,DET @ MIA,03/29/2015,2014-15,L,41,9,4,15,26.7,0,6,0.0,1,2,50.0,0,4,4,1,2,0,4,4,4
Goran Dragic,MIA,MIA vs. DET,03/29/2015,2014-15,W,35,10,4,10,40.0,1,3,33.3,1,2,50.0,0,2,2,5,0,1,3,3,-3
James Ennis III,MIA,MIA vs. DET,03/29/2015,2014-15,W,24,16,5,7,71.4,2,2,100,4,6,66.7,3,3,6,1,0,0,1,3,16
Shawne Williams,DET,DET @ MIA,03/29/2015,2014-15,L,7,2,0,3,0.0,0,1,0.0,2,2,100,1,1,2,0,0,0,0,0,-6
Udonis Haslem,MIA,MIA vs. DET,03/29/2015,2014-15,W,35,18,8,13,61.5,0,1,0.0,2,2,100,7,6,13,2,1,0,2,4,1
Joel Anthony,DET,DET @ MIA,03/29/2015,2014-15,L,9,2,1,3,33.3,0,0,-,0,0,-,3,1,4,0,0,3,0,0,-8
Jodie Meeks,DET,DET @ MIA,03/29/2015,2014-15,L,28,11,4,8,50.0,3,5,60.0,0,0,-,0,0,0,3,1,0,0,1,-3
Reggie Jackson,DET,DET @ MIA,03/29/2015,2014-15,L,36,31,12,17,70.6,3,4,75.0,4,8,50.0,3,3,6,9,0,0,4,4,3
Mario Chalmers,MIA,MIA vs. DET,03/29/2015,2014-15,W,30,11,3,7,42.9,2,6,33.3,3,4,75.0,1,8,9,4,0,0,1,2,1
Tyler Johnson,MIA,MIA vs. DET,03/29/2015,2014-15,W,20,0,0,2,0.0,0,0,-,0,0,-,0,2,2,1,0,0,0,0,-3
Spencer Dinwiddie,DET,DET @ MIA,03/29/2015,2014-15,L,12,2,0,5,0.0,0,1,0.0,2,2,100,0,1,1,1,0,0,1,1,-10
Anthony Tolliver,DET,DET @ MIA,03/29/2015,2014-15,L,28,7,3,6,50.0,1,4,25.0,0,0,-,0,2,2,4,1,0,1,2,-2
Andre Drummond,DET,DET @ MIA,03/29/2015,2014-15,L,39,32,14,17,82.4,0,0,-,4,7,57.1,5,9,14,2,1,2,0,3,1
Henry Walker,MIA,MIA vs. DET,03/29/2015,2014-15,W,34,6,2,5,40.0,2,4,50.0,0,0,-,0,5,5,1,1,0,1,3,11
Dwyane Wade,MIA,MIA vs. DET,03/29/2015,2014-15,W,36,40,14,27,51.9,0,1,0.0,12,13,92.3,3,3,6,4,1,0,1,0,7
Caron Butler,DET,DET @ MIA,03/29/2015,2014-15,L,17,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,2,0,0,0,2,-4
Tristan Thompson,CLE,CLE vs. PHI,03/29/2015,2014-15,W,20,6,2,5,40.0,0,0,-,2,2,100,4,5,9,0,0,0,1,1,0
Shawn Marion,CLE,CLE vs. PHI,03/29/2015,2014-15,W,6,2,1,1,100,0,0,-,0,0,-,2,1,3,1,0,0,2,1,-1
Furkan Aldemir,PHI,PHI @ CLE,03/29/2015,2014-15,L,27,11,5,6,83.3,0,1,0.0,1,2,50.0,7,3,10,0,1,0,0,2,5
James Jones,CLE,CLE vs. PHI,03/29/2015,2014-15,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-4
Iman Shumpert,CLE,CLE vs. PHI,03/29/2015,2014-15,W,11,9,2,7,28.6,2,2,100,3,4,75.0,0,1,1,0,3,0,0,0,6
JaKarr Sampson,PHI,PHI @ CLE,03/29/2015,2014-15,L,17,9,4,7,57.1,1,2,50.0,0,0,-,0,3,3,1,0,0,0,1,-5
Nerlens Noel,PHI,PHI @ CLE,03/29/2015,2014-15,L,34,8,4,12,33.3,0,0,-,0,0,-,1,10,11,3,2,0,2,4,4
Kevin Love,CLE,CLE vs. PHI,03/29/2015,2014-15,W,31,10,4,10,40.0,2,5,40.0,0,1,0.0,3,7,10,1,2,1,2,1,11
Isaiah Canaan,PHI,PHI @ CLE,03/29/2015,2014-15,L,17,8,3,11,27.3,2,7,28.6,0,0,-,0,1,1,5,1,0,3,2,2
Jerami Grant,PHI,PHI @ CLE,03/29/2015,2014-15,L,22,2,0,4,0.0,0,2,0.0,2,4,50.0,0,2,2,0,0,0,2,2,-6
Kyrie Irving,CLE,CLE vs. PHI,03/29/2015,2014-15,W,38,17,7,18,38.9,1,2,50.0,2,3,66.7,0,3,3,4,2,0,5,1,3
Henry Sims,PHI,PHI @ CLE,03/29/2015,2014-15,L,13,3,1,2,50.0,0,0,-,1,2,50.0,2,0,2,0,0,0,1,3,-5
Luc Mbah a Moute,PHI,PHI @ CLE,03/29/2015,2014-15,L,25,8,2,8,25.0,1,3,33.3,3,4,75.0,0,4,4,1,3,0,0,0,-1
Robert Covington,PHI,PHI @ CLE,03/29/2015,2014-15,L,31,19,7,13,53.8,5,9,55.6,0,2,0.0,0,4,4,1,1,0,1,5,4
Timofey Mozgov,CLE,CLE vs. PHI,03/29/2015,2014-15,W,33,14,6,9,66.7,0,0,-,2,2,100,5,5,10,1,0,0,2,4,-4
Ish Smith,PHI,PHI @ CLE,03/29/2015,2014-15,L,31,11,5,16,31.3,0,4,0.0,1,1,100,1,4,5,7,1,0,4,0,-3
Matthew Dellavedova,CLE,CLE vs. PHI,03/29/2015,2014-15,W,20,0,0,2,0.0,0,2,0.0,0,0,-,1,2,3,2,0,0,0,2,-1
Hollis Thompson,PHI,PHI @ CLE,03/29/2015,2014-15,L,24,7,3,5,60.0,1,2,50.0,0,0,-,0,3,3,0,2,0,0,2,0
LeBron James,CLE,CLE vs. PHI,03/29/2015,2014-15,W,38,20,8,24,33.3,1,4,25.0,3,6,50.0,2,9,11,6,0,1,5,0,-4
JR Smith,CLE,CLE vs. PHI,03/29/2015,2014-15,W,37,9,3,8,37.5,3,7,42.9,0,0,-,1,2,3,2,0,0,0,1,-1
Glen Davis,LAC,LAC @ BOS,03/29/2015,2014-15,W,14,4,2,6,33.3,0,0,-,0,0,-,1,0,1,0,0,1,0,2,-4
DeAndre Jordan,LAC,LAC @ BOS,03/29/2015,2014-15,W,29,15,6,8,75.0,0,0,-,3,15,20.0,6,8,14,0,1,0,1,4,23
C.J. Wilcox,LAC,LAC @ BOS,03/29/2015,2014-15,W,4,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,0,0,0,1,0,-8
Marcus Smart,BOS,BOS vs. LAC,03/29/2015,2014-15,L,18,0,0,6,0.0,0,3,0.0,0,0,-,1,3,4,0,0,0,1,3,-6
Kelly Olynyk,BOS,BOS vs. LAC,03/29/2015,2014-15,L,22,14,6,11,54.5,1,3,33.3,1,2,50.0,2,3,5,2,1,0,1,3,9
Brandon Bass,BOS,BOS vs. LAC,03/29/2015,2014-15,L,24,13,4,6,66.7,0,1,0.0,5,6,83.3,1,0,1,1,0,0,2,2,-19
Matt Barnes,LAC,LAC @ BOS,03/29/2015,2014-15,W,33,18,7,18,38.9,4,13,30.8,0,0,-,2,5,7,1,0,1,1,3,16
Avery Bradley,BOS,BOS vs. LAC,03/29/2015,2014-15,L,24,5,2,7,28.6,1,4,25.0,0,0,-,1,1,2,2,0,1,0,2,-22
Lester Hudson,LAC,LAC @ BOS,03/29/2015,2014-15,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
JJ Redick,LAC,LAC @ BOS,03/29/2015,2014-15,W,33,27,11,15,73.3,5,6,83.3,0,0,-,0,5,5,3,0,0,2,3,20
Hedo Turkoglu,LAC,LAC @ BOS,03/29/2015,2014-15,W,15,3,1,5,20.0,1,4,25.0,0,0,-,0,3,3,1,0,0,1,0,-1
Jonas Jerebko,BOS,BOS vs. LAC,03/29/2015,2014-15,L,22,10,4,12,33.3,1,3,33.3,1,1,100,2,6,8,1,2,0,0,4,-5
Phil Pressey,BOS,BOS vs. LAC,03/29/2015,2014-15,L,13,2,1,3,33.3,0,1,0.0,0,0,-,1,3,4,4,1,0,2,0,9
Isaiah Thomas,BOS,BOS vs. LAC,03/29/2015,2014-15,L,26,19,4,12,33.3,2,7,28.6,9,10,90.0,0,0,0,7,2,0,0,4,-3
Blake Griffin,LAC,LAC @ BOS,03/29/2015,2014-15,W,33,21,7,14,50.0,0,0,-,7,9,77.8,3,6,9,5,1,1,0,2,14
Tyler Zeller,BOS,BOS vs. LAC,03/29/2015,2014-15,L,21,16,7,12,58.3,0,0,-,2,2,100,0,5,5,0,0,0,0,4,-6
Spencer Hawes,LAC,LAC @ BOS,03/29/2015,2014-15,W,19,3,0,2,0.0,0,1,0.0,3,4,75.0,0,4,4,4,0,0,1,3,-5
Jae Crowder,BOS,BOS vs. LAC,03/29/2015,2014-15,L,22,6,2,6,33.3,0,2,0.0,2,2,100,1,2,3,1,0,0,1,5,-9
Gigi Datome,BOS,BOS vs. LAC,03/29/2015,2014-15,L,18,12,5,9,55.6,2,4,50.0,0,0,-,0,1,1,1,0,0,0,2,5
Dahntay Jones,LAC,LAC @ BOS,03/29/2015,2014-15,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-6
Chris Paul,LAC,LAC @ BOS,03/29/2015,2014-15,W,35,21,5,9,55.6,3,4,75.0,8,8,100,1,2,3,10,2,1,4,1,19
Austin Rivers,LAC,LAC @ BOS,03/29/2015,2014-15,W,24,7,2,4,50.0,0,1,0.0,3,4,75.0,0,5,5,4,1,1,1,3,0
Evan Turner,BOS,BOS vs. LAC,03/29/2015,2014-15,L,30,9,4,9,44.4,1,3,33.3,0,0,-,0,7,7,10,2,0,3,3,-18
Alan Anderson,BKN,BKN vs. LAL,03/29/2015,2014-15,W,28,9,3,6,50.0,1,2,50.0,2,2,100,0,3,3,3,2,0,0,1,8
Wayne Ellington,LAL,LAL @ BKN,03/29/2015,2014-15,L,30,13,5,12,41.7,3,4,75.0,0,0,-,1,4,5,2,0,0,2,1,-12
Jarrett Jack,BKN,BKN vs. LAL,03/29/2015,2014-15,W,14,7,3,4,75.0,1,1,100,0,0,-,0,2,2,2,1,0,3,1,-8
Jabari Brown,LAL,LAL @ BKN,03/29/2015,2014-15,L,31,11,4,14,28.6,1,5,20.0,2,2,100,0,4,4,3,4,1,2,0,1
Earl Clark,BKN,BKN vs. LAL,03/29/2015,2014-15,W,20,4,2,10,20.0,0,5,0.0,0,0,-,1,7,8,0,0,2,1,2,-6
Jordan Hill,LAL,LAL @ BKN,03/29/2015,2014-15,L,27,22,10,17,58.8,0,0,-,2,3,66.7,5,11,16,1,0,1,1,3,4
Mason Plumlee,BKN,BKN vs. LAL,03/29/2015,2014-15,W,23,7,2,3,66.7,0,0,-,3,4,75.0,0,5,5,3,1,0,0,0,-4
Brook Lopez,BKN,BKN vs. LAL,03/29/2015,2014-15,W,40,30,13,22,59.1,0,0,-,4,8,50.0,3,8,11,1,0,4,0,0,12
Joe Johnson,BKN,BKN vs. LAL,03/29/2015,2014-15,W,36,18,7,14,50.0,3,8,37.5,1,1,100,1,7,8,7,2,0,1,1,12
Bojan Bogdanovic,BKN,BKN vs. LAL,03/29/2015,2014-15,W,9,2,1,4,25.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,2,-9
Tarik Black,LAL,LAL @ BKN,03/29/2015,2014-15,L,26,8,4,8,50.0,0,0,-,0,0,-,2,3,5,2,0,0,1,3,-13
Markel Brown,BKN,BKN vs. LAL,03/29/2015,2014-15,W,36,17,6,11,54.5,2,7,28.6,3,4,75.0,0,4,4,4,2,0,0,1,19
Deron Williams,BKN,BKN vs. LAL,03/29/2015,2014-15,W,34,13,5,13,38.5,1,4,25.0,2,2,100,0,1,1,9,3,0,3,1,16
Wesley Johnson,LAL,LAL @ BKN,03/29/2015,2014-15,L,35,17,8,16,50.0,1,4,25.0,0,0,-,1,4,5,3,0,1,1,1,-10
Robert Sacre,LAL,LAL @ BKN,03/29/2015,2014-15,L,20,4,2,5,40.0,0,0,-,0,0,-,0,0,0,1,1,0,1,0,4
Ryan Kelly,LAL,LAL @ BKN,03/29/2015,2014-15,L,36,6,2,5,40.0,0,2,0.0,2,2,100,0,2,2,6,2,1,1,3,-9
Jordan Clarkson,LAL,LAL @ BKN,03/29/2015,2014-15,L,35,18,7,14,50.0,1,3,33.3,3,4,75.0,0,6,6,7,0,0,2,3,-5
Russell Westbrook,OKC,OKC @ PHX,03/29/2015,2014-15,W,38,33,10,29,34.5,1,7,14.3,12,14,85.7,2,7,9,7,3,1,4,3,8
D.J. Augustin,OKC,OKC @ PHX,03/29/2015,2014-15,W,32,19,6,9,66.7,4,5,80.0,3,3,100,0,1,1,3,1,0,2,3,15
Brandan Wright,PHX,PHX vs. OKC,03/29/2015,2014-15,L,16,6,2,2,100,0,0,-,2,4,50.0,1,0,1,0,2,0,1,3,-4
Mitch McGary,OKC,OKC @ PHX,03/29/2015,2014-15,W,8,0,0,0,-,0,0,-,0,0,-,0,3,3,0,0,0,0,1,-9
