Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Marcin Gortat,ORL,ORL @ CLE,02/11/2010,2009-10,L,17,2,1,3,33.3,0,0,-,0,0,-,3,3,6,0,0,1,0,2,-7
Delonte West,CLE,CLE vs. ORL,02/11/2010,2009-10,W,23,8,3,7,42.9,2,3,66.7,0,0,-,0,3,3,6,0,0,0,0,10
Matt Barnes,ORL,ORL @ CLE,02/11/2010,2009-10,L,31,9,3,5,60.0,1,3,33.3,2,2,100,1,3,4,2,1,1,0,3,-6
LeBron James,CLE,CLE vs. ORL,02/11/2010,2009-10,W,45,32,10,21,47.6,2,6,33.3,10,12,83.3,1,7,8,13,2,0,3,2,16
Daniel Gibson,CLE,CLE vs. ORL,02/11/2010,2009-10,W,37,11,4,7,57.1,3,5,60.0,0,0,-,0,3,3,5,1,0,0,0,16
Anderson Varejao,CLE,CLE vs. ORL,02/11/2010,2009-10,W,15,16,8,11,72.7,0,0,-,0,0,-,2,2,4,0,0,0,0,4,-6
JJ Hickson,CLE,CLE vs. ORL,02/11/2010,2009-10,W,28,20,9,14,64.3,0,0,-,2,4,50.0,1,3,4,0,0,1,1,4,3
Jamario Moon,CLE,CLE vs. ORL,02/11/2010,2009-10,W,11,3,1,1,100,1,1,100,0,0,-,1,1,2,0,0,0,0,2,-7
Jason Williams,ORL,ORL @ CLE,02/11/2010,2009-10,L,16,10,4,4,100,2,2,100,0,0,-,0,0,0,2,0,0,0,0,2
Zydrunas Ilgauskas,CLE,CLE vs. ORL,02/11/2010,2009-10,W,15,6,2,4,50.0,0,0,-,2,2,100,2,5,7,1,0,0,0,1,9
Vince Carter,ORL,ORL @ CLE,02/11/2010,2009-10,L,33,14,5,16,31.3,0,2,0.0,4,6,66.7,1,3,4,2,0,0,3,3,-21
Jawad Williams,CLE,CLE vs. ORL,02/11/2010,2009-10,W,18,2,1,4,25.0,0,2,0.0,0,2,0.0,1,0,1,0,0,0,0,2,-14
Andrea Bargnani,TOR,TOR vs. PHI,02/10/2010,2009-10,W,36,16,5,12,41.7,1,4,25.0,5,6,83.3,1,6,7,2,2,2,3,1,12
Chris Bosh,TOR,TOR vs. PHI,02/10/2010,2009-10,W,41,23,8,15,53.3,0,0,-,7,10,70.0,3,9,12,3,1,0,2,2,12
Amir Johnson,TOR,TOR vs. PHI,02/10/2010,2009-10,W,13,10,4,5,80.0,0,0,-,2,2,100,2,1,3,0,1,0,1,0,-2
Jrue Holiday,PHI,PHI @ TOR,02/10/2010,2009-10,L,21,7,3,6,50.0,1,1,100,0,0,-,0,1,1,6,2,1,3,0,-9
Royal Ivey,PHI,PHI @ TOR,02/10/2010,2009-10,L,15,2,1,3,33.3,0,2,0.0,0,0,-,1,0,1,1,0,0,0,1,-2
DeMar DeRozan,TOR,TOR vs. PHI,02/10/2010,2009-10,W,29,14,6,9,66.7,0,0,-,2,5,40.0,2,5,7,1,2,0,2,0,14
Marreese Speights,PHI,PHI @ TOR,02/10/2010,2009-10,L,7,3,1,3,33.3,0,0,-,1,2,50.0,1,3,4,0,0,0,1,2,-3
Jose Calderon,TOR,TOR vs. PHI,02/10/2010,2009-10,W,20,10,4,8,50.0,1,3,33.3,1,1,100,0,1,1,6,0,0,1,3,-2
Jason Smith,PHI,PHI @ TOR,02/10/2010,2009-10,L,13,7,3,6,50.0,1,2,50.0,0,0,-,1,5,6,0,2,3,0,3,13
Andre Iguodala,PHI,PHI @ TOR,02/10/2010,2009-10,L,41,8,3,12,25.0,0,4,0.0,2,2,100,0,8,8,5,3,0,5,3,-21
Jason Kapono,PHI,PHI @ TOR,02/10/2010,2009-10,L,9,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,1,1,0,0,0,-3
Elton Brand,PHI,PHI @ TOR,02/10/2010,2009-10,L,33,11,4,9,44.4,0,0,-,3,4,75.0,2,4,6,1,1,1,4,4,7
Antoine Wright,TOR,TOR vs. PHI,02/10/2010,2009-10,W,26,7,3,7,42.9,0,1,0.0,1,2,50.0,2,2,4,1,1,1,1,2,-7
Jarrett Jack,TOR,TOR vs. PHI,02/10/2010,2009-10,W,30,8,3,10,30.0,0,0,-,2,4,50.0,0,1,1,8,1,0,0,3,12
Samuel Dalembert,PHI,PHI @ TOR,02/10/2010,2009-10,L,21,4,2,4,50.0,0,0,-,0,0,-,2,5,7,0,2,2,2,2,-13
Lou Williams,PHI,PHI @ TOR,02/10/2010,2009-10,L,27,26,9,13,69.2,2,5,40.0,6,6,100,0,5,5,2,0,0,2,2,-2
Reggie Evans,TOR,TOR vs. PHI,02/10/2010,2009-10,W,5,2,1,3,33.3,0,0,-,0,0,-,1,2,3,1,1,0,1,0,0
Marco Belinelli,TOR,TOR vs. PHI,02/10/2010,2009-10,W,10,0,0,5,0.0,0,2,0.0,0,0,-,0,2,2,1,1,0,1,3,-3
Thaddeus Young,PHI,PHI @ TOR,02/10/2010,2009-10,L,27,15,6,12,50.0,0,2,0.0,3,4,75.0,1,1,2,0,1,0,0,5,-5
Willie Green,PHI,PHI @ TOR,02/10/2010,2009-10,L,27,10,3,11,27.3,0,4,0.0,4,4,100,0,2,2,1,1,0,2,4,-17
Sonny Weems,TOR,TOR vs. PHI,02/10/2010,2009-10,W,30,14,6,11,54.5,1,1,100,1,1,100,0,3,3,0,1,0,1,1,19
Kendrick Perkins,BOS,BOS @ NOH,02/10/2010,2009-10,L,23,3,1,4,25.0,0,0,-,1,2,50.0,0,7,7,1,0,1,2,0,-5
Darren Collison,NOH,NOH vs. BOS,02/10/2010,2009-10,W,42,25,10,16,62.5,1,2,50.0,4,5,80.0,1,2,3,9,4,0,10,2,13
Glen Davis,BOS,BOS @ NOH,02/10/2010,2009-10,L,21,9,4,7,57.1,0,0,-,1,1,100,1,3,4,0,1,0,1,2,-1
Tony Allen,BOS,BOS @ NOH,02/10/2010,2009-10,L,24,13,6,9,66.7,0,0,-,1,3,33.3,2,1,3,1,3,0,2,3,-9
Brian Scalabrine,BOS,BOS @ NOH,02/10/2010,2009-10,L,13,0,0,1,0.0,0,0,-,0,0,-,0,1,1,2,0,0,0,1,11
Jason Hart,NOH,NOH vs. BOS,02/10/2010,2009-10,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,2,0,0,0,0,0
Aaron Gray,NOH,NOH vs. BOS,02/10/2010,2009-10,W,3,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,1,0,-5
Rasheed Wallace,BOS,BOS @ NOH,02/10/2010,2009-10,L,25,13,6,9,66.7,1,2,50.0,0,1,0.0,0,5,5,3,2,2,3,2,-5
Eddie House,BOS,BOS @ NOH,02/10/2010,2009-10,L,24,4,2,6,33.3,0,1,0.0,0,0,-,0,2,2,1,0,0,3,1,8
Kevin Garnett,BOS,BOS @ NOH,02/10/2010,2009-10,L,26,7,2,9,22.2,0,1,0.0,3,5,60.0,0,7,7,1,1,1,0,3,-5
Rajon Rondo,BOS,BOS @ NOH,02/10/2010,2009-10,L,25,7,2,7,28.6,0,1,0.0,3,6,50.0,2,1,3,4,3,0,2,4,-18
Marcus Thornton,NOH,NOH vs. BOS,02/10/2010,2009-10,W,9,2,1,3,33.3,0,0,-,0,0,-,0,1,1,1,0,0,1,0,-8
Paul Pierce,BOS,BOS @ NOH,02/10/2010,2009-10,L,34,15,4,11,36.4,0,3,0.0,7,8,87.5,0,3,3,4,0,0,8,4,-17
Marquis Daniels,BOS,BOS @ NOH,02/10/2010,2009-10,L,24,14,7,9,77.8,0,0,-,0,1,0.0,0,2,2,3,2,1,1,0,1
James Posey,NOH,NOH vs. BOS,02/10/2010,2009-10,W,22,0,0,4,0.0,0,2,0.0,0,0,-,1,6,7,0,0,0,1,2,-11
Julian Wright,NOH,NOH vs. BOS,02/10/2010,2009-10,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-3
Emeka Okafor,NOH,NOH vs. BOS,02/10/2010,2009-10,W,24,3,1,3,33.3,0,0,-,1,2,50.0,2,7,9,2,1,3,1,1,19
David West,NOH,NOH vs. BOS,02/10/2010,2009-10,W,41,15,4,13,30.8,0,0,-,7,8,87.5,2,5,7,6,1,1,4,4,14
Peja Stojakovic,NOH,NOH vs. BOS,02/10/2010,2009-10,W,39,20,7,16,43.8,4,8,50.0,2,2,100,0,4,4,1,2,1,2,1,17
Darius Songaila,NOH,NOH vs. BOS,02/10/2010,2009-10,W,27,12,6,10,60.0,0,0,-,0,0,-,1,3,4,0,1,0,2,2,-9
Morris Peterson,NOH,NOH vs. BOS,02/10/2010,2009-10,W,29,16,5,10,50.0,3,6,50.0,3,4,75.0,1,9,10,1,1,0,1,5,13
Tyson Chandler,CHA,CHA @ MIN,02/10/2010,2009-10,W,12,2,1,1,100,0,0,-,0,0,-,1,1,2,0,0,0,1,4,0
D.J. Augustin,CHA,CHA @ MIN,02/10/2010,2009-10,W,42,12,4,11,36.4,3,8,37.5,1,1,100,0,3,3,7,1,0,1,1,-4
Sasha Pavlovic,MIN,MIN vs. CHA,02/10/2010,2009-10,L,9,7,3,5,60.0,1,2,50.0,0,0,-,0,0,0,0,1,0,1,1,-1
Nazr Mohammed,CHA,CHA @ MIN,02/10/2010,2009-10,W,40,21,9,14,64.3,0,0,-,3,4,75.0,4,16,20,1,2,1,2,3,13
Corey Brewer,MIN,MIN vs. CHA,02/10/2010,2009-10,L,27,5,2,7,28.6,1,3,33.3,0,0,-,0,1,1,2,3,0,2,4,-10
Ryan Gomes,MIN,MIN vs. CHA,02/10/2010,2009-10,L,40,15,6,13,46.2,3,7,42.9,0,0,-,1,2,3,4,2,0,2,0,7
Boris Diaw,CHA,CHA @ MIN,02/10/2010,2009-10,W,37,15,7,12,58.3,1,3,33.3,0,0,-,2,3,5,5,0,3,3,1,4
Al Jefferson,MIN,MIN vs. CHA,02/10/2010,2009-10,L,37,19,9,17,52.9,0,0,-,1,3,33.3,4,6,10,1,0,2,1,1,-1
Kevin Love,MIN,MIN vs. CHA,02/10/2010,2009-10,L,24,9,3,7,42.9,0,0,-,3,4,75.0,3,4,7,1,2,1,0,1,-12
Ryan Hollins,MIN,MIN vs. CHA,02/10/2010,2009-10,L,20,2,1,4,25.0,0,0,-,0,0,-,2,2,4,1,0,0,0,2,-6
Flip Murray,CHA,CHA @ MIN,02/10/2010,2009-10,W,18,3,1,5,20.0,1,3,33.3,0,0,-,0,2,2,1,0,2,2,2,-9
Gerald Wallace,CHA,CHA @ MIN,02/10/2010,2009-10,W,42,5,1,9,11.1,0,2,0.0,3,4,75.0,3,6,9,3,1,0,2,2,-1
Wayne Ellington,MIN,MIN vs. CHA,02/10/2010,2009-10,L,16,13,5,10,50.0,3,6,50.0,0,0,-,0,1,1,0,0,0,0,2,12
Acie Law,CHA,CHA @ MIN,02/10/2010,2009-10,W,5,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,1,0,5
Stephen Jackson,CHA,CHA @ MIN,02/10/2010,2009-10,W,45,33,12,21,57.1,4,6,66.7,5,9,55.6,0,4,4,5,2,1,4,0,-3
Jonny Flynn,MIN,MIN vs. CHA,02/10/2010,2009-10,L,22,9,4,10,40.0,1,3,33.3,0,0,-,0,1,1,4,0,0,1,1,-5
Ramon Sessions,MIN,MIN vs. CHA,02/10/2010,2009-10,L,26,13,6,11,54.5,0,0,-,1,1,100,0,3,3,5,0,0,2,1,4
Damien Wilkins,MIN,MIN vs. CHA,02/10/2010,2009-10,L,20,0,0,1,0.0,0,0,-,0,1,0.0,0,4,4,4,1,0,0,3,7
Carlos Arroyo,MIA,MIA @ ATL,02/10/2010,2009-10,W,14,2,1,4,25.0,0,0,-,0,0,-,0,1,1,3,0,0,0,2,14
Al Horford,ATL,ATL vs. MIA,02/10/2010,2009-10,L,44,11,4,7,57.1,0,0,-,3,4,75.0,3,7,10,3,0,2,6,4,-8
Joe Johnson,ATL,ATL vs. MIA,02/10/2010,2009-10,L,44,16,7,21,33.3,2,8,25.0,0,0,-,1,3,4,3,2,1,4,0,-14
Jermaine O'Neal,MIA,MIA @ ATL,02/10/2010,2009-10,W,36,19,9,13,69.2,0,0,-,1,2,50.0,1,9,10,1,0,2,4,1,11
Udonis Haslem,MIA,MIA @ ATL,02/10/2010,2009-10,W,28,14,7,9,77.8,0,0,-,0,0,-,3,9,12,0,0,0,0,3,28
Mario West,ATL,ATL vs. MIA,02/10/2010,2009-10,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-2
Joe Smith,ATL,ATL vs. MIA,02/10/2010,2009-10,L,12,2,1,2,50.0,0,0,-,0,0,-,3,2,5,0,0,0,0,2,-15
Michael Beasley,MIA,MIA @ ATL,02/10/2010,2009-10,W,23,7,3,11,27.3,0,0,-,1,1,100,3,5,8,2,2,1,1,3,-15
Dwyane Wade,MIA,MIA @ ATL,02/10/2010,2009-10,W,35,18,7,15,46.7,0,2,0.0,4,7,57.1,3,1,4,11,2,1,2,1,5
Daequan Cook,MIA,MIA @ ATL,02/10/2010,2009-10,W,21,17,7,12,58.3,3,5,60.0,0,0,-,0,1,1,2,1,1,1,2,28
Quentin Richardson,MIA,MIA @ ATL,02/10/2010,2009-10,W,17,2,1,5,20.0,0,2,0.0,0,0,-,2,2,4,0,0,0,0,1,-9
Maurice Evans,ATL,ATL vs. MIA,02/10/2010,2009-10,L,16,4,1,4,25.0,1,3,33.3,1,2,50.0,2,0,2,2,0,0,1,2,-15
Joel Anthony,MIA,MIA @ ATL,02/10/2010,2009-10,W,12,2,1,1,100,0,0,-,0,0,-,1,0,1,0,1,0,0,1,7
Rafer Alston,MIA,MIA @ ATL,02/10/2010,2009-10,W,25,3,1,6,16.7,1,5,20.0,0,0,-,0,0,0,1,0,0,2,2,-11
Mike Bibby,ATL,ATL vs. MIA,02/10/2010,2009-10,L,35,12,4,11,36.4,1,6,16.7,3,3,100,0,1,1,6,3,0,2,1,-4
Josh Smith,ATL,ATL vs. MIA,02/10/2010,2009-10,L,36,18,7,14,50.0,0,0,-,4,8,50.0,3,5,8,3,3,0,0,0,-3
Dorell Wright,MIA,MIA @ ATL,02/10/2010,2009-10,W,28,10,4,5,80.0,1,2,50.0,1,1,100,0,2,2,3,0,0,0,2,32
Jason Collins,ATL,ATL vs. MIA,02/10/2010,2009-10,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-10
Jeff Teague,ATL,ATL vs. MIA,02/10/2010,2009-10,L,13,2,0,2,0.0,0,0,-,2,2,100,0,1,1,2,0,1,0,0,-14
Marvin Williams,ATL,ATL vs. MIA,02/10/2010,2009-10,L,35,11,3,11,27.3,0,2,0.0,5,6,83.3,0,4,4,1,0,0,0,1,-5
Ronnie Price,UTA,UTA vs. LAL,02/10/2010,2009-10,L,16,4,1,3,33.3,0,1,0.0,2,2,100,0,1,1,1,0,1,1,2,-9
Deron Williams,UTA,UTA vs. LAL,02/10/2010,2009-10,L,39,11,3,9,33.3,0,2,0.0,5,8,62.5,3,6,9,10,3,0,3,1,-4
Sasha Vujacic,LAL,LAL @ UTA,02/10/2010,2009-10,W,16,3,1,4,25.0,0,2,0.0,1,3,33.3,0,2,2,4,3,0,1,4,8
Andrei Kirilenko,UTA,UTA vs. LAL,02/10/2010,2009-10,L,36,17,8,14,57.1,1,3,33.3,0,0,-,1,4,5,2,2,4,2,2,-2
CJ Miles,UTA,UTA vs. LAL,02/10/2010,2009-10,L,15,6,3,6,50.0,0,3,0.0,0,0,-,0,2,2,1,0,0,3,2,-15
Ronnie Brewer,UTA,UTA vs. LAL,02/10/2010,2009-10,L,25,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,2,2,0,0,0,-13
Josh Powell,LAL,LAL @ UTA,02/10/2010,2009-10,W,11,4,1,1,100,0,0,-,2,2,100,2,1,3,0,0,0,0,1,2
Luke Walton,LAL,LAL @ UTA,02/10/2010,2009-10,W,6,0,0,5,0.0,0,0,-,0,0,-,0,0,0,0,1,0,0,0,2
Carlos Boozer,UTA,UTA vs. LAL,02/10/2010,2009-10,L,34,11,4,13,30.8,0,0,-,3,9,33.3,1,9,10,1,0,1,1,3,-19
Mehmet Okur,UTA,UTA vs. LAL,02/10/2010,2009-10,L,26,6,3,10,30.0,0,2,0.0,0,2,0.0,2,2,4,1,0,0,2,2,-4
DJ Mbenga,LAL,LAL @ UTA,02/10/2010,2009-10,W,4,4,2,4,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,3
Wesley Matthews,UTA,UTA vs. LAL,02/10/2010,2009-10,L,19,13,6,7,85.7,1,1,100,0,0,-,0,0,0,1,3,0,0,0,1
Pau Gasol,LAL,LAL @ UTA,02/10/2010,2009-10,W,41,22,10,15,66.7,0,0,-,2,2,100,4,15,19,4,1,5,6,4,11
Paul Millsap,UTA,UTA vs. LAL,02/10/2010,2009-10,L,18,9,4,5,80.0,0,0,-,1,2,50.0,1,2,3,0,0,0,3,5,-10
Metta World Peace,LAL,LAL @ UTA,02/10/2010,2009-10,W,37,3,1,7,14.3,0,3,0.0,1,2,50.0,1,1,2,3,0,0,2,3,-5
Shannon Brown,LAL,LAL @ UTA,02/10/2010,2009-10,W,37,11,5,15,33.3,1,4,25.0,0,0,-,0,3,3,4,1,0,1,3,20
Jordan Farmar,LAL,LAL @ UTA,02/10/2010,2009-10,W,25,18,7,11,63.6,4,4,100,0,0,-,0,1,1,1,0,0,2,3,11
Lamar Odom,LAL,LAL @ UTA,02/10/2010,2009-10,W,36,25,7,9,77.8,0,0,-,11,12,91.7,2,9,11,1,3,2,3,2,19
Kyrylo Fesenko,UTA,UTA vs. LAL,02/10/2010,2009-10,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,1
Sundiata Gaines,UTA,UTA vs. LAL,02/10/2010,2009-10,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Kyle Korver,UTA,UTA vs. LAL,02/10/2010,2009-10,L,7,2,0,3,0.0,0,0,-,2,2,100,1,0,1,0,0,0,1,1,-2
Derek Fisher,LAL,LAL @ UTA,02/10/2010,2009-10,W,28,6,2,6,33.3,0,0,-,2,3,66.7,0,2,2,2,0,0,2,1,4
Jason Maxiell,DET,DET vs. SAC,02/10/2010,2009-10,L,18,6,3,7,42.9,0,0,-,0,0,-,2,4,6,0,2,0,1,3,-11
Tyreke Evans,SAC,SAC @ DET,02/10/2010,2009-10,W,36,13,5,10,50.0,0,1,0.0,3,6,50.0,2,3,5,6,3,0,4,2,1
Donte Greene,SAC,SAC @ DET,02/10/2010,2009-10,W,15,6,2,7,28.6,1,2,50.0,1,2,50.0,0,0,0,1,0,0,2,1,-6
Beno Udrih,SAC,SAC @ DET,02/10/2010,2009-10,W,35,22,8,10,80.0,2,2,100,4,4,100,1,2,3,6,3,1,4,4,19
Sean May,SAC,SAC @ DET,02/10/2010,2009-10,W,7,4,1,1,100,0,0,-,2,2,100,0,1,1,1,0,0,0,1,-2
Andres Nocioni,SAC,SAC @ DET,02/10/2010,2009-10,W,24,13,6,9,66.7,1,3,33.3,0,0,-,1,1,2,1,0,3,1,3,10
Ime Udoka,SAC,SAC @ DET,02/10/2010,2009-10,W,11,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-4
Omri Casspi,SAC,SAC @ DET,02/10/2010,2009-10,W,21,8,3,6,50.0,2,2,100,0,0,-,0,5,5,0,1,0,0,1,-3
Ben Wallace,DET,DET vs. SAC,02/10/2010,2009-10,L,32,5,2,3,66.7,0,0,-,1,2,50.0,4,9,13,0,2,2,2,2,4
Kevin Martin,SAC,SAC @ DET,02/10/2010,2009-10,W,33,26,9,15,60.0,1,3,33.3,7,7,100,1,2,3,2,1,0,2,4,2
Richard Hamilton,DET,DET vs. SAC,02/10/2010,2009-10,L,33,14,5,18,27.8,0,3,0.0,4,4,100,1,2,3,3,2,0,3,2,-1
Tayshaun Prince,DET,DET vs. SAC,02/10/2010,2009-10,L,35,23,11,15,73.3,1,1,100,0,0,-,2,3,5,1,0,1,1,2,0
Ben Gordon,DET,DET vs. SAC,02/10/2010,2009-10,L,17,3,0,8,0.0,0,4,0.0,3,3,100,0,0,0,2,0,0,0,3,-2
Jon Brockman,SAC,SAC @ DET,02/10/2010,2009-10,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
Will Bynum,DET,DET vs. SAC,02/10/2010,2009-10,L,18,8,3,8,37.5,0,1,0.0,2,2,100,0,0,0,4,0,0,0,2,-13
Jason Thompson,SAC,SAC @ DET,02/10/2010,2009-10,W,28,5,2,9,22.2,0,0,-,1,2,50.0,4,5,9,3,0,2,3,4,8
Jonas Jerebko,DET,DET vs. SAC,02/10/2010,2009-10,L,27,10,3,6,50.0,0,0,-,4,5,80.0,3,4,7,0,1,0,0,1,1
Rodney Stuckey,DET,DET vs. SAC,02/10/2010,2009-10,L,42,17,4,13,30.8,0,0,-,9,9,100,2,2,4,9,4,1,5,3,-1
Spencer Hawes,SAC,SAC @ DET,02/10/2010,2009-10,W,27,6,3,8,37.5,0,1,0.0,0,0,-,2,9,11,4,0,1,1,3,2
Charlie Villanueva,DET,DET vs. SAC,02/10/2010,2009-10,L,19,11,4,8,50.0,2,2,100,1,2,50.0,1,2,3,1,0,0,0,0,-7
Trenton Hassell,NJN,NJN vs. MIL,02/10/2010,2009-10,L,13,0,0,2,0.0,0,0,-,0,0,-,0,2,2,1,1,0,1,1,-21
Keyon Dooling,NJN,NJN vs. MIL,02/10/2010,2009-10,L,6,3,1,3,33.3,1,1,100,0,0,-,0,0,0,0,0,0,0,2,-7
Andrew Bogut,MIL,MIL @ NJN,02/10/2010,2009-10,W,34,22,11,22,50.0,0,0,-,0,1,0.0,2,7,9,4,1,4,0,3,23
Ersan Ilyasova,MIL,MIL @ NJN,02/10/2010,2009-10,W,22,18,8,13,61.5,2,3,66.7,0,3,0.0,1,5,6,1,1,0,0,2,22
Devin Harris,NJN,NJN vs. MIL,02/10/2010,2009-10,L,35,27,9,17,52.9,1,1,100,8,10,80.0,0,3,3,9,1,0,5,2,-10
Kris Humphries,NJN,NJN vs. MIL,02/10/2010,2009-10,L,20,7,3,8,37.5,0,0,-,1,2,50.0,2,5,7,0,0,0,0,1,-27
Luke Ridnour,MIL,MIL @ NJN,02/10/2010,2009-10,W,33,17,6,13,46.2,2,3,66.7,3,3,100,2,2,4,8,1,1,2,2,22
Courtney Lee,NJN,NJN vs. MIL,02/10/2010,2009-10,L,35,11,5,11,45.5,1,2,50.0,0,0,-,1,4,5,1,1,0,1,3,-7
Charlie Bell,MIL,MIL @ NJN,02/10/2010,2009-10,W,24,5,2,8,25.0,1,3,33.3,0,0,-,1,0,1,1,0,0,1,2,-7
Jodie Meeks,MIL,MIL @ NJN,02/10/2010,2009-10,W,4,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,1,1,-2
Carlos Delfino,MIL,MIL @ NJN,02/10/2010,2009-10,W,32,9,4,10,40.0,1,4,25.0,0,0,-,0,2,2,5,0,0,1,2,26
Terrence Williams,NJN,NJN vs. MIL,02/10/2010,2009-10,L,13,2,0,2,0.0,0,0,-,2,2,100,0,0,0,1,1,0,3,0,-8
Brandon Jennings,MIL,MIL @ NJN,02/10/2010,2009-10,W,20,7,3,8,37.5,0,0,-,1,2,50.0,1,2,3,3,2,0,5,2,-6
Chris Douglas-Roberts,NJN,NJN vs. MIL,02/10/2010,2009-10,L,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Chris Quinn,NJN,NJN vs. MIL,02/10/2010,2009-10,L,9,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,2,0,1,0,-10
Tony Battie,NJN,NJN vs. MIL,02/10/2010,2009-10,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,3
Dan Gadzuric,MIL,MIL @ NJN,02/10/2010,2009-10,W,4,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,1,2,1,-2
Yi Jianlian,NJN,NJN vs. MIL,02/10/2010,2009-10,L,32,9,4,14,28.6,0,0,-,1,2,50.0,5,7,12,2,1,0,2,4,-3
Jarvis Hayes,NJN,NJN vs. MIL,02/10/2010,2009-10,L,33,9,4,8,50.0,1,2,50.0,0,0,-,0,3,3,0,1,0,0,2,3
Brook Lopez,NJN,NJN vs. MIL,02/10/2010,2009-10,L,37,9,3,6,50.0,0,0,-,3,6,50.0,1,5,6,2,0,1,2,4,-15
Luc Mbah a Moute,MIL,MIL @ NJN,02/10/2010,2009-10,W,22,8,4,4,100,0,0,-,0,1,0.0,6,6,12,1,1,0,0,2,0
Kurt Thomas,MIL,MIL @ NJN,02/10/2010,2009-10,W,14,4,2,2,100,0,0,-,0,0,-,0,3,3,0,0,3,0,2,-3
Jerry Stackhouse,MIL,MIL @ NJN,02/10/2010,2009-10,W,32,5,2,4,50.0,0,1,0.0,1,2,50.0,0,4,4,5,1,0,2,1,27
Nicolas Batum,POR,POR @ PHX,02/10/2010,2009-10,W,17,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,0,0,0,0,2,-20
Andre Miller,POR,POR @ PHX,02/10/2010,2009-10,W,41,20,8,15,53.3,0,1,0.0,4,6,66.7,2,5,7,5,1,3,2,3,9
Goran Dragic,PHX,PHX vs. POR,02/10/2010,2009-10,L,12,5,2,7,28.6,0,1,0.0,1,1,100,0,2,2,1,0,0,2,2,3
Amar'e Stoudemire,PHX,PHX vs. POR,02/10/2010,2009-10,L,37,24,9,14,64.3,0,0,-,6,8,75.0,3,6,9,2,0,0,2,2,-10
Steve Nash,PHX,PHX vs. POR,02/10/2010,2009-10,L,36,15,6,16,37.5,3,7,42.9,0,0,-,0,3,3,11,0,0,5,2,-10
Lou Amundson,PHX,PHX vs. POR,02/10/2010,2009-10,L,11,2,1,2,50.0,0,0,-,0,0,-,1,2,3,2,1,0,2,1,7
Dante Cunningham,POR,POR @ PHX,02/10/2010,2009-10,W,21,13,6,7,85.7,0,0,-,1,2,50.0,1,3,4,1,1,1,0,2,7
Jeff Ayres,POR,POR @ PHX,02/10/2010,2009-10,W,10,5,2,2,100,0,0,-,1,1,100,0,2,2,0,1,0,3,3,2
Rudy Fernandez,POR,POR @ PHX,02/10/2010,2009-10,W,7,0,0,1,0.0,0,0,-,0,0,-,0,2,2,1,0,0,2,4,-10
Robin Lopez,PHX,PHX vs. POR,02/10/2010,2009-10,L,23,8,3,5,60.0,0,0,-,2,2,100,3,2,5,0,0,0,0,2,-16
Grant Hill,PHX,PHX vs. POR,02/10/2010,2009-10,L,34,11,5,9,55.6,0,0,-,1,2,50.0,0,2,2,1,2,0,1,0,-13
Steve Blake,POR,POR @ PHX,02/10/2010,2009-10,W,38,20,7,12,58.3,2,5,40.0,4,4,100,0,2,2,12,2,1,1,0,23
LaMarcus Aldridge,POR,POR @ PHX,02/10/2010,2009-10,W,40,22,11,17,64.7,0,0,-,0,0,-,1,5,6,0,1,2,2,4,15
Jerryd Bayless,POR,POR @ PHX,02/10/2010,2009-10,W,13,5,0,4,0.0,0,0,-,5,6,83.3,1,0,1,1,0,0,0,0,-17
Jared Dudley,PHX,PHX vs. POR,02/10/2010,2009-10,L,28,11,4,10,40.0,2,5,40.0,1,2,50.0,1,1,2,0,0,0,0,4,12
Juwan Howard,POR,POR @ PHX,02/10/2010,2009-10,W,23,10,5,10,50.0,0,0,-,0,0,-,1,4,5,0,1,0,0,0,5
Channing Frye,PHX,PHX vs. POR,02/10/2010,2009-10,L,23,12,4,8,50.0,1,3,33.3,3,3,100,1,2,3,1,0,0,3,3,2
