Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Grayson Allen,MEM,MEM vs. MIN,01/07/2020,2019-20,W,6,2,1,4,25.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-11
Dillon Brooks,MEM,MEM vs. MIN,01/07/2020,2019-20,W,31,28,11,20,55.0,2,4,50.0,4,4,100,1,2,3,0,1,0,3,5,11
Noah Vonleh,MIN,MIN @ MEM,01/07/2020,2019-20,L,14,4,2,4,50.0,0,0,-,0,0,-,1,5,6,0,1,0,0,0,-3
Tyus Jones,MEM,MEM vs. MIN,01/07/2020,2019-20,W,16,6,3,7,42.9,0,2,0.0,0,0,-,0,0,0,1,0,1,3,1,-11
Jae Crowder,MEM,MEM vs. MIN,01/07/2020,2019-20,W,31,14,4,6,66.7,1,2,50.0,5,5,100,1,7,8,3,5,0,0,1,-5
Naz Reid,MIN,MIN @ MEM,01/07/2020,2019-20,L,11,10,3,6,50.0,1,3,33.3,3,3,100,3,2,5,1,0,0,1,3,7
Josh Okogie,MIN,MIN @ MEM,01/07/2020,2019-20,L,14,2,0,2,0.0,0,2,0.0,2,2,100,0,1,1,1,1,0,1,1,-8
Andrew Wiggins,MIN,MIN @ MEM,01/07/2020,2019-20,L,33,15,6,13,46.2,3,8,37.5,0,0,-,2,2,4,2,0,1,4,2,-5
Shabazz Napier,MIN,MIN @ MEM,01/07/2020,2019-20,L,25,6,2,10,20.0,1,7,14.3,1,1,100,0,3,3,4,1,0,2,3,-9
Ja Morant,MEM,MEM vs. MIN,01/07/2020,2019-20,W,31,25,12,18,66.7,0,1,0.0,1,2,50.0,1,3,4,7,1,0,5,2,16
Keita Bates-Diop,MIN,MIN @ MEM,01/07/2020,2019-20,L,17,3,1,5,20.0,0,3,0.0,1,2,50.0,0,5,5,2,1,0,0,1,3
Jeff Teague,MIN,MIN @ MEM,01/07/2020,2019-20,L,29,18,7,14,50.0,2,4,50.0,2,2,100,0,0,0,6,2,0,3,3,-2
Jarrett Culver,MIN,MIN @ MEM,01/07/2020,2019-20,L,28,24,8,11,72.7,3,5,60.0,5,7,71.4,2,3,5,1,2,0,1,5,8
Kyle Anderson,MEM,MEM vs. MIN,01/07/2020,2019-20,W,14,2,1,1,100,0,0,-,0,0,-,1,0,1,2,1,0,1,0,4
Kelan Martin,MIN,MIN @ MEM,01/07/2020,2019-20,L,14,2,1,5,20.0,0,2,0.0,0,0,-,1,2,3,0,0,0,0,0,-2
Gorgui Dieng,MIN,MIN @ MEM,01/07/2020,2019-20,L,24,11,4,10,40.0,1,6,16.7,2,3,66.7,0,2,2,4,1,0,3,3,-11
Jonas Valanciunas,MEM,MEM vs. MIN,01/07/2020,2019-20,W,22,4,1,6,16.7,0,2,0.0,2,2,100,0,6,6,2,1,1,1,1,-17
Hassan Whiteside,POR,POR @ TOR,01/07/2020,2019-20,W,37,14,7,13,53.8,0,0,-,0,1,0.0,5,11,16,4,0,7,2,3,8
Damian Lillard,POR,POR @ TOR,01/07/2020,2019-20,W,37,20,5,11,45.5,4,7,57.1,6,6,100,0,4,4,9,0,2,4,0,8
Kent Bazemore,POR,POR @ TOR,01/07/2020,2019-20,W,26,7,3,10,30.0,1,5,20.0,0,0,-,0,2,2,0,2,0,0,0,1
Mario Hezonja,POR,POR @ TOR,01/07/2020,2019-20,W,12,5,2,3,66.7,1,2,50.0,0,0,-,0,2,2,1,1,0,0,4,-9
Matt Thomas,TOR,TOR vs. POR,01/07/2020,2019-20,L,15,8,2,6,33.3,2,6,33.3,2,2,100,0,6,6,0,0,0,2,1,7
Nassir Little,POR,POR @ TOR,01/07/2020,2019-20,W,4,3,1,2,50.0,0,1,0.0,1,1,100,0,1,1,0,0,0,0,0,-3
Kyle Lowry,TOR,TOR vs. POR,01/07/2020,2019-20,L,38,24,7,23,30.4,4,16,25.0,6,7,85.7,1,3,4,10,0,1,2,4,-7
Oshae Brissett,TOR,TOR vs. POR,01/07/2020,2019-20,L,23,12,5,9,55.6,2,4,50.0,0,0,-,3,3,6,1,1,0,0,1,3
Serge Ibaka,TOR,TOR vs. POR,01/07/2020,2019-20,L,32,17,7,12,58.3,2,3,66.7,1,2,50.0,1,10,11,2,0,0,4,3,-10
Gary Trent Jr.,POR,POR @ TOR,01/07/2020,2019-20,W,12,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,1,0,2,1,0,-5
Anfernee Simons,POR,POR @ TOR,01/07/2020,2019-20,W,30,12,4,10,40.0,2,4,50.0,2,2,100,0,4,4,1,0,0,2,1,6
Chris Boucher,TOR,TOR vs. POR,01/07/2020,2019-20,L,16,12,4,7,57.1,2,3,66.7,2,4,50.0,3,6,9,0,0,3,1,5,8
Patrick McCaw,TOR,TOR vs. POR,01/07/2020,2019-20,L,36,6,2,8,25.0,0,1,0.0,2,2,100,0,4,4,3,3,0,1,2,-1
Stanley Johnson,TOR,TOR vs. POR,01/07/2020,2019-20,L,17,4,1,7,14.3,1,4,25.0,1,2,50.0,1,2,3,2,0,1,1,0,7
CJ McCollum,POR,POR @ TOR,01/07/2020,2019-20,W,35,10,5,19,26.3,0,6,0.0,0,1,0.0,1,4,5,6,1,0,0,2,-1
Rondae Hollis-Jefferson,TOR,TOR vs. POR,01/07/2020,2019-20,L,25,8,4,13,30.8,0,0,-,0,0,-,5,1,6,2,1,0,0,3,-5
OG Anunoby,TOR,TOR vs. POR,01/07/2020,2019-20,L,30,8,3,9,33.3,2,4,50.0,0,0,-,2,4,6,0,0,1,1,2,-9
Anthony Tolliver,POR,POR @ TOR,01/07/2020,2019-20,W,11,0,0,0,-,0,0,-,0,0,-,1,3,4,0,0,0,0,2,-6
Terence Davis,TOR,TOR vs. POR,01/07/2020,2019-20,L,8,0,0,2,0.0,0,1,0.0,0,0,-,1,1,2,1,0,1,1,0,-3
Carmelo Anthony,POR,POR @ TOR,01/07/2020,2019-20,W,36,28,10,17,58.8,5,8,62.5,3,3,100,0,7,7,1,2,0,1,3,11
Tony Snell,DET,DET @ CLE,01/07/2020,2019-20,W,31,18,7,10,70.0,4,6,66.7,0,0,-,0,4,4,2,0,0,0,0,14
Tristan Thompson,CLE,CLE vs. DET,01/07/2020,2019-20,L,32,8,3,7,42.9,0,0,-,2,2,100,6,9,15,4,0,2,2,4,-17
Thon Maker,DET,DET @ CLE,01/07/2020,2019-20,W,12,5,2,4,50.0,1,3,33.3,0,0,-,0,2,2,0,0,0,0,0,7
Sekou Doumbouya,DET,DET @ CLE,01/07/2020,2019-20,W,33,15,6,9,66.7,0,1,0.0,3,4,75.0,1,1,2,0,3,0,1,3,-4
Ante Zizic,CLE,CLE vs. DET,01/07/2020,2019-20,L,16,5,2,3,66.7,0,0,-,1,1,100,1,8,9,0,1,1,1,1,15
Darius Garland,CLE,CLE vs. DET,01/07/2020,2019-20,L,36,14,4,12,33.3,2,5,40.0,4,4,100,2,2,4,3,2,0,2,2,1
Brandon Knight,CLE,CLE vs. DET,01/07/2020,2019-20,L,24,13,5,9,55.6,3,7,42.9,0,0,-,0,2,2,5,0,1,2,1,7
Matthew Dellavedova,CLE,CLE vs. DET,01/07/2020,2019-20,L,19,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,9,1,0,2,5,15
Langston Galloway,DET,DET @ CLE,01/07/2020,2019-20,W,19,3,1,5,20.0,1,3,33.3,0,0,-,0,0,0,0,0,0,0,5,-1
Svi Mykhailiuk,DET,DET @ CLE,01/07/2020,2019-20,W,35,12,4,12,33.3,4,10,40.0,0,0,-,0,1,1,5,1,0,0,1,2
Christian Wood,DET,DET @ CLE,01/07/2020,2019-20,W,13,6,2,7,28.6,1,4,25.0,1,1,100,0,6,6,0,0,0,0,1,-18
Collin Sexton,CLE,CLE vs. DET,01/07/2020,2019-20,L,35,20,7,19,36.8,1,3,33.3,5,6,83.3,1,1,2,2,1,0,1,0,-17
Dean Wade,CLE,CLE vs. DET,01/07/2020,2019-20,L,6,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,1,1,13
Andre Drummond,DET,DET @ CLE,01/07/2020,2019-20,W,38,23,8,12,66.7,0,0,-,7,9,77.8,8,12,20,5,1,2,3,2,7
Kevin Love,CLE,CLE vs. DET,01/07/2020,2019-20,L,36,30,12,15,80.0,4,6,66.7,2,2,100,0,9,9,4,1,0,4,3,-5
Bruce Brown,DET,DET @ CLE,01/07/2020,2019-20,W,28,9,3,11,27.3,0,1,0.0,3,3,100,1,1,2,7,2,1,1,1,-2
Derrick Rose,DET,DET @ CLE,01/07/2020,2019-20,W,31,24,9,21,42.9,2,5,40.0,4,4,100,0,3,3,7,1,0,4,2,5
Cedi Osman,CLE,CLE vs. DET,01/07/2020,2019-20,L,36,17,7,16,43.8,2,7,28.6,1,1,100,1,0,1,2,1,0,1,2,-22
Abdel Nader,OKC,OKC @ BKN,01/07/2020,2019-20,W,16,7,3,5,60.0,1,2,50.0,0,0,-,0,0,0,1,2,0,1,4,-1
Hamidou Diallo,OKC,OKC @ BKN,01/07/2020,2019-20,W,14,6,1,4,25.0,1,1,100,3,4,75.0,0,4,4,0,0,0,0,1,-6
Darius Bazley,OKC,OKC @ BKN,01/07/2020,2019-20,W,15,8,3,8,37.5,2,5,40.0,0,0,-,0,4,4,0,0,1,0,0,-2
Terrance Ferguson,OKC,OKC @ BKN,01/07/2020,2019-20,W,40,7,3,7,42.9,1,4,25.0,0,0,-,0,0,0,1,0,1,1,4,10
Taurean Prince,BKN,BKN vs. OKC,01/07/2020,2019-20,L,37,21,8,15,53.3,5,10,50.0,0,0,-,1,7,8,1,1,1,2,2,-10
Garrett Temple,BKN,BKN vs. OKC,01/07/2020,2019-20,L,28,11,4,10,40.0,3,7,42.9,0,0,-,1,2,3,3,1,1,3,0,-9
Deonte Burton,OKC,OKC @ BKN,01/07/2020,2019-20,W,16,3,1,6,16.7,0,3,0.0,1,2,50.0,1,2,3,3,2,1,1,1,-2
Dennis Schroder,OKC,OKC @ BKN,01/07/2020,2019-20,W,35,14,5,16,31.3,2,6,33.3,2,2,100,0,4,4,5,0,0,3,2,8
Steven Adams,OKC,OKC @ BKN,01/07/2020,2019-20,W,36,10,3,5,60.0,0,0,-,4,7,57.1,4,14,18,3,2,0,2,0,17
Spencer Dinwiddie,BKN,BKN vs. OKC,01/07/2020,2019-20,L,36,14,6,21,28.6,0,6,0.0,2,3,66.7,1,4,5,6,0,0,2,5,-7
Mike Muscala,OKC,OKC @ BKN,01/07/2020,2019-20,W,17,6,2,8,25.0,0,5,0.0,2,2,100,1,7,8,1,1,0,0,1,-9
Rodions Kurucs,BKN,BKN vs. OKC,01/07/2020,2019-20,L,19,4,2,4,50.0,0,1,0.0,0,0,-,0,2,2,4,0,0,0,4,3
Shai Gilgeous-Alexander,OKC,OKC @ BKN,01/07/2020,2019-20,W,39,22,8,18,44.4,0,3,0.0,6,6,100,2,2,4,2,2,0,4,0,14
Timothe Luwawu-Cabarrot,BKN,BKN vs. OKC,01/07/2020,2019-20,L,15,2,1,3,33.3,0,0,-,0,0,-,0,1,1,0,0,0,1,1,0
Caris LeVert,BKN,BKN vs. OKC,01/07/2020,2019-20,L,22,20,7,16,43.8,2,3,66.7,4,7,57.1,2,4,6,3,0,0,3,1,-3
DeAndre Jordan,BKN,BKN vs. OKC,01/07/2020,2019-20,L,20,8,4,7,57.1,0,0,-,0,0,-,3,7,10,0,1,0,2,3,1
Joe Harris,BKN,BKN vs. OKC,01/07/2020,2019-20,L,38,9,3,12,25.0,1,7,14.3,2,2,100,1,5,6,0,2,0,2,4,-8
Chris Paul,OKC,OKC @ BKN,01/07/2020,2019-20,W,38,28,9,15,60.0,4,8,50.0,6,6,100,0,6,6,3,2,0,3,2,11
Wilson Chandler,BKN,BKN vs. OKC,01/07/2020,2019-20,L,16,2,1,3,33.3,0,2,0.0,0,0,-,0,4,4,0,0,1,2,3,2
Jarrett Allen,BKN,BKN vs. OKC,01/07/2020,2019-20,L,33,12,4,7,57.1,0,1,0.0,4,4,100,2,5,7,2,0,2,0,2,-9
Aron Baynes,PHX,PHX vs. SAC,01/07/2020,2019-20,L,23,5,2,7,28.6,1,5,20.0,0,0,-,0,7,7,0,0,0,3,4,6
Devin Booker,PHX,PHX vs. SAC,01/07/2020,2019-20,L,39,34,12,21,57.1,2,6,33.3,8,8,100,1,3,4,7,1,0,2,2,0
Tyler Johnson,PHX,PHX vs. SAC,01/07/2020,2019-20,L,9,5,2,3,66.7,1,2,50.0,0,0,-,0,1,1,2,1,0,1,1,-9
De'Aaron Fox,SAC,SAC @ PHX,01/07/2020,2019-20,W,36,27,9,21,42.9,1,6,16.7,8,8,100,0,4,4,6,1,1,4,4,5
Dario Saric,PHX,PHX vs. SAC,01/07/2020,2019-20,L,18,5,2,6,33.3,1,5,20.0,0,0,-,0,4,4,1,0,0,2,1,-8
Trevor Ariza,SAC,SAC @ PHX,01/07/2020,2019-20,W,31,15,3,8,37.5,3,5,60.0,6,6,100,1,6,7,2,2,0,1,2,32
Dewayne Dedmon,SAC,SAC @ PHX,01/07/2020,2019-20,W,32,12,3,7,42.9,1,4,25.0,5,6,83.3,2,8,10,1,0,0,3,4,33
Justin James,SAC,SAC @ PHX,01/07/2020,2019-20,W,6,5,2,3,66.7,1,1,100,0,0,-,0,0,0,1,0,0,0,0,8
Cory Joseph,SAC,SAC @ PHX,01/07/2020,2019-20,W,29,10,4,7,57.1,2,3,66.7,0,0,-,0,1,1,3,1,0,1,3,34
Mikal Bridges,PHX,PHX vs. SAC,01/07/2020,2019-20,L,17,0,0,1,0.0,0,1,0.0,0,0,-,0,3,3,0,1,0,1,5,-6
Ricky Rubio,PHX,PHX vs. SAC,01/07/2020,2019-20,L,35,8,2,6,33.3,1,3,33.3,3,4,75.0,0,5,5,9,1,0,3,1,-19
Deandre Ayton,PHX,PHX vs. SAC,01/07/2020,2019-20,L,37,21,10,14,71.4,0,0,-,1,1,100,4,5,9,2,0,1,2,4,-14
Nemanja Bjelica,SAC,SAC @ PHX,01/07/2020,2019-20,W,38,19,7,17,41.2,3,8,37.5,2,4,50.0,1,6,7,1,3,0,2,3,3
Kelly Oubre Jr.,PHX,PHX vs. SAC,01/07/2020,2019-20,L,37,17,5,11,45.5,3,8,37.5,4,5,80.0,0,6,6,1,0,1,1,6,-14
Elie Okobo,PHX,PHX vs. SAC,01/07/2020,2019-20,L,13,6,2,4,50.0,2,3,66.7,0,0,-,1,0,1,1,0,0,2,1,8
Cameron Johnson,PHX,PHX vs. SAC,01/07/2020,2019-20,L,11,2,0,4,0.0,0,2,0.0,2,4,50.0,0,1,1,1,0,0,0,0,1
Harrison Barnes,SAC,SAC @ PHX,01/07/2020,2019-20,W,27,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,2,0,0,0,2,-13
Buddy Hield,SAC,SAC @ PHX,01/07/2020,2019-20,W,24,16,5,11,45.5,4,7,57.1,2,2,100,0,3,3,2,0,0,3,2,-25
Harry Giles III,SAC,SAC @ PHX,01/07/2020,2019-20,W,16,8,4,7,57.1,0,0,-,0,0,-,4,4,8,0,1,0,1,2,-22
Troy Daniels,LAL,LAL vs. NYK,01/07/2020,2019-20,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,1,0,0,3
Quinn Cook,LAL,LAL vs. NYK,01/07/2020,2019-20,W,5,3,1,2,50.0,1,1,100,0,0,-,0,0,0,1,0,0,0,0,4
Kyle Kuzma,LAL,LAL vs. NYK,01/07/2020,2019-20,W,21,16,6,11,54.5,2,6,33.3,2,2,100,0,6,6,1,0,0,2,4,14
Taj Gibson,NYK,NYK @ LAL,01/07/2020,2019-20,L,20,6,3,7,42.9,0,0,-,0,0,-,4,4,8,0,1,0,1,3,-8
Reggie Bullock,NYK,NYK @ LAL,01/07/2020,2019-20,L,27,7,3,9,33.3,1,5,20.0,0,0,-,0,0,0,2,2,0,0,3,-16
Julius Randle,NYK,NYK @ LAL,01/07/2020,2019-20,L,31,15,5,16,31.3,1,4,25.0,4,6,66.7,4,6,10,2,0,2,3,2,-17
Wayne Ellington,NYK,NYK @ LAL,01/07/2020,2019-20,L,15,3,1,5,20.0,1,3,33.3,0,0,-,0,1,1,1,2,0,1,1,-1
Alex Caruso,LAL,LAL vs. NYK,01/07/2020,2019-20,W,14,2,1,4,25.0,0,1,0.0,0,0,-,1,0,1,1,0,0,0,2,10
LeBron James,LAL,LAL vs. NYK,01/07/2020,2019-20,W,31,31,9,19,47.4,6,12,50.0,7,7,100,0,5,5,5,2,1,4,2,26
Kevin Knox II,NYK,NYK @ LAL,01/07/2020,2019-20,L,19,2,1,7,14.3,0,2,0.0,0,4,0.0,1,4,5,1,0,0,0,2,-16
Mitchell Robinson,NYK,NYK @ LAL,01/07/2020,2019-20,L,26,8,3,3,100,0,0,-,2,2,100,1,5,6,0,3,0,1,3,-19
Danny Green,LAL,LAL vs. NYK,01/07/2020,2019-20,W,25,11,4,8,50.0,2,4,50.0,1,2,50.0,2,3,5,3,1,0,0,0,10
Frank Ntilikina,NYK,NYK @ LAL,01/07/2020,2019-20,L,14,7,2,5,40.0,1,1,100,2,2,100,0,1,1,2,0,0,2,2,-7
Bobby Portis,NYK,NYK @ LAL,01/07/2020,2019-20,L,6,2,1,5,20.0,0,0,-,0,0,-,2,0,2,2,0,0,0,1,-8
Damyean Dotson,NYK,NYK @ LAL,01/07/2020,2019-20,L,5,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Kadeem Allen,NYK,NYK @ LAL,01/07/2020,2019-20,L,5,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-4
RJ Barrett,NYK,NYK @ LAL,01/07/2020,2019-20,L,31,19,9,19,47.4,0,2,0.0,1,2,50.0,1,4,5,0,0,0,3,3,-15
Rajon Rondo,LAL,LAL vs. NYK,01/07/2020,2019-20,W,23,8,3,6,50.0,0,2,0.0,2,2,100,0,3,3,10,1,0,5,2,19
Jared Dudley,LAL,LAL vs. NYK,01/07/2020,2019-20,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
JaVale McGee,LAL,LAL vs. NYK,01/07/2020,2019-20,W,14,6,2,4,50.0,0,1,0.0,2,2,100,1,6,7,0,2,2,1,1,3
Elfrid Payton,NYK,NYK @ LAL,01/07/2020,2019-20,L,30,12,6,9,66.7,0,0,-,0,0,-,2,7,9,4,2,1,5,0,-19
Dwight Howard,LAL,LAL vs. NYK,01/07/2020,2019-20,W,25,8,3,3,100,1,1,100,1,2,50.0,2,11,13,0,1,5,1,3,22
Anthony Davis,LAL,LAL vs. NYK,01/07/2020,2019-20,W,28,5,2,8,25.0,0,1,0.0,1,2,50.0,0,6,6,5,3,2,3,2,10
Avery Bradley,LAL,LAL vs. NYK,01/07/2020,2019-20,W,24,12,5,9,55.6,2,2,100,0,0,-,0,1,1,0,1,0,0,1,9
Kentavious Caldwell-Pope,LAL,LAL vs. NYK,01/07/2020,2019-20,W,18,15,5,7,71.4,3,4,75.0,2,2,100,0,1,1,0,0,0,1,2,16
Allonzo Trier,NYK,NYK @ LAL,01/07/2020,2019-20,L,12,4,2,7,28.6,0,2,0.0,0,0,-,0,0,0,1,0,0,0,0,-15
Frank Jackson,NOP,NOP vs. UTA,01/06/2020,2019-20,L,5,5,2,4,50.0,0,2,0.0,1,1,100,0,0,0,0,0,0,0,0,-9
Derrick Favors,NOP,NOP vs. UTA,01/06/2020,2019-20,L,29,9,4,8,50.0,0,0,-,1,1,100,5,6,11,2,0,3,0,2,-2
Emmanuel Mudiay,UTA,UTA @ NOP,01/06/2020,2019-20,W,16,8,4,8,50.0,0,1,0.0,0,0,-,0,2,2,2,0,0,1,2,-2
Nickeil Alexander-Walker,NOP,NOP vs. UTA,01/06/2020,2019-20,L,15,5,2,5,40.0,1,2,50.0,0,2,0.0,0,5,5,2,0,0,1,2,9
Bojan Bogdanovic,UTA,UTA @ NOP,01/06/2020,2019-20,W,33,35,11,21,52.4,3,9,33.3,10,10,100,0,0,0,0,0,0,3,3,-3
Joe Ingles,UTA,UTA @ NOP,01/06/2020,2019-20,W,28,22,8,12,66.7,4,5,80.0,2,2,100,0,2,2,6,2,0,0,1,12
Rudy Gobert,UTA,UTA @ NOP,01/06/2020,2019-20,W,34,9,4,10,40.0,0,0,-,1,2,50.0,4,15,19,1,0,0,2,4,1
Rayjon Tucker,UTA,UTA @ NOP,01/06/2020,2019-20,W,5,3,1,1,100,0,0,-,1,1,100,1,0,1,0,0,0,0,0,3
Jordan Clarkson,UTA,UTA @ NOP,01/06/2020,2019-20,W,25,16,6,11,54.5,4,7,57.1,0,2,0.0,1,0,1,1,0,1,1,2,0
Donovan Mitchell,UTA,UTA @ NOP,01/06/2020,2019-20,W,35,19,7,18,38.9,2,6,33.3,3,3,100,0,4,4,6,1,0,0,5,2
E'Twaun Moore,NOP,NOP vs. UTA,01/06/2020,2019-20,L,28,13,5,14,35.7,0,4,0.0,3,4,75.0,0,7,7,1,2,0,0,3,6
JJ Redick,NOP,NOP vs. UTA,01/06/2020,2019-20,L,31,23,7,12,58.3,2,4,50.0,7,7,100,0,3,3,1,0,0,1,1,11
Brandon Ingram,NOP,NOP vs. UTA,01/06/2020,2019-20,L,39,35,12,26,46.2,3,6,50.0,8,8,100,3,5,8,5,1,1,3,3,7
Lonzo Ball,NOP,NOP vs. UTA,01/06/2020,2019-20,L,37,21,8,14,57.1,4,6,66.7,1,3,33.3,3,5,8,7,0,0,1,2,-9
Royce O'Neale,UTA,UTA @ NOP,01/06/2020,2019-20,W,34,3,1,2,50.0,1,2,50.0,0,0,-,0,7,7,2,0,0,0,4,-4
Jaxson Hayes,NOP,NOP vs. UTA,01/06/2020,2019-20,L,19,7,2,3,66.7,0,0,-,3,4,75.0,1,2,3,3,0,1,0,1,0
Georges Niang,UTA,UTA @ NOP,01/06/2020,2019-20,W,16,6,2,4,50.0,2,3,66.7,0,0,-,0,4,4,0,0,0,0,0,0
Kenrich Williams,NOP,NOP vs. UTA,01/06/2020,2019-20,L,9,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,1,0,0,1,-9
Tony Bradley,UTA,UTA @ NOP,01/06/2020,2019-20,W,14,7,2,3,66.7,0,0,-,3,4,75.0,1,2,3,1,0,2,1,4,1
Josh Hart,NOP,NOP vs. UTA,01/06/2020,2019-20,L,27,8,3,7,42.9,2,6,33.3,0,0,-,1,2,3,1,0,0,0,5,-14
Jaylen Brown,BOS,BOS @ WAS,01/06/2020,2019-20,L,33,23,7,22,31.8,2,10,20.0,7,7,100,4,8,12,1,0,0,4,2,-4
Semi Ojeleye,BOS,BOS @ WAS,01/06/2020,2019-20,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0
Daniel Theis,BOS,BOS @ WAS,01/06/2020,2019-20,L,22,8,2,6,33.3,0,0,-,4,5,80.0,4,3,7,2,2,1,1,1,1
Carsen Edwards,BOS,BOS @ WAS,01/06/2020,2019-20,L,6,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-4
Javonte Green,BOS,BOS @ WAS,01/06/2020,2019-20,L,5,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,1,0,-2
Ian Mahinmi,WAS,WAS vs. BOS,01/06/2020,2019-20,W,24,4,1,3,33.3,0,0,-,2,4,50.0,2,6,8,4,1,4,1,3,1
Isaiah Thomas,WAS,WAS vs. BOS,01/06/2020,2019-20,W,23,17,6,13,46.2,2,6,33.3,3,4,75.0,0,1,1,3,0,0,1,3,1
Jordan McRae,WAS,WAS vs. BOS,01/06/2020,2019-20,W,38,19,8,24,33.3,2,5,40.0,1,3,33.3,1,6,7,1,2,3,1,1,9
Gary Payton II,WAS,WAS vs. BOS,01/06/2020,2019-20,W,25,0,0,2,0.0,0,1,0.0,0,0,-,0,7,7,3,1,1,1,1,-11
Enes Kanter,BOS,BOS @ WAS,01/06/2020,2019-20,L,19,4,2,3,66.7,0,0,-,0,0,-,3,8,11,2,0,1,3,1,-5
Brad Wanamaker,BOS,BOS @ WAS,01/06/2020,2019-20,L,15,0,0,6,0.0,0,2,0.0,0,0,-,0,3,3,1,0,0,1,1,-5
Anzejs Pasecniks,WAS,WAS vs. BOS,01/06/2020,2019-20,W,23,7,2,3,66.7,0,0,-,3,4,75.0,0,4,4,0,1,1,3,5,11
Garrison Mathews,WAS,WAS vs. BOS,01/06/2020,2019-20,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,2,1,0,0,0,2
Ish Smith,WAS,WAS vs. BOS,01/06/2020,2019-20,W,31,27,12,18,66.7,1,3,33.3,2,4,50.0,0,4,4,4,0,0,3,2,9
Admiral Schofield,WAS,WAS vs. BOS,01/06/2020,2019-20,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,2,-6
Isaac Bonga,WAS,WAS vs. BOS,01/06/2020,2019-20,W,32,10,5,8,62.5,0,1,0.0,0,0,-,2,5,7,1,1,0,1,2,5
Troy Brown Jr.,WAS,WAS vs. BOS,01/06/2020,2019-20,W,36,15,5,12,41.7,2,4,50.0,3,4,75.0,2,7,9,0,1,0,3,3,4
Tremont Waters,BOS,BOS @ WAS,01/06/2020,2019-20,L,8,8,3,6,50.0,0,3,0.0,2,2,100,0,0,0,1,1,0,1,1,1
Grant Williams,BOS,BOS @ WAS,01/06/2020,2019-20,L,25,9,3,3,100,1,1,100,2,5,40.0,2,4,6,0,1,1,2,6,1
Gordon Hayward,BOS,BOS @ WAS,01/06/2020,2019-20,L,38,10,4,11,36.4,1,5,20.0,1,2,50.0,2,8,10,4,0,1,2,3,-2
Jayson Tatum,BOS,BOS @ WAS,01/06/2020,2019-20,L,31,17,8,20,40.0,1,4,25.0,0,0,-,0,1,1,2,0,2,0,2,-6
Marcus Smart,BOS,BOS @ WAS,01/06/2020,2019-20,L,34,13,3,14,21.4,3,10,30.0,4,5,80.0,1,1,2,3,3,2,1,3,0
Justin Holiday,IND,IND @ CHA,01/06/2020,2019-20,W,15,9,3,4,75.0,3,4,75.0,0,0,-,0,0,0,2,0,0,2,5,5
Miles Bridges,CHA,CHA vs. IND,01/06/2020,2019-20,L,35,18,6,7,85.7,2,3,66.7,4,4,100,2,5,7,4,1,0,3,4,-6
Jeremy Lamb,IND,IND @ CHA,01/06/2020,2019-20,W,32,11,5,11,45.5,1,2,50.0,0,0,-,1,9,10,4,3,0,1,2,9
Terry Rozier,CHA,CHA vs. IND,01/06/2020,2019-20,L,40,28,8,17,47.1,3,10,30.0,9,9,100,0,1,1,6,1,0,1,0,-10
Domantas Sabonis,IND,IND @ CHA,01/06/2020,2019-20,W,38,18,7,11,63.6,0,1,0.0,4,6,66.7,4,8,12,7,2,1,2,4,6
Doug McDermott,IND,IND @ CHA,01/06/2020,2019-20,W,18,8,3,8,37.5,2,5,40.0,0,0,-,0,0,0,0,0,0,0,0,6
Edmond Sumner,IND,IND @ CHA,01/06/2020,2019-20,W,16,6,3,6,50.0,0,1,0.0,0,0,-,0,0,0,1,0,0,1,1,2
T.J. McConnell,IND,IND @ CHA,01/06/2020,2019-20,W,21,7,3,3,100,1,1,100,0,0,-,1,2,3,7,0,0,0,1,3
P.J. Washington,CHA,CHA vs. IND,01/06/2020,2019-20,L,32,6,3,12,25.0,0,5,0.0,0,0,-,0,9,9,2,1,1,1,4,-5
Cody Martin,CHA,CHA vs. IND,01/06/2020,2019-20,L,16,4,2,4,50.0,0,0,-,0,0,-,1,1,2,0,0,1,0,1,-7
