Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jason Richardson,PHX,PHX vs. SAC,02/02/2009,2008-09,W,25,24,10,12,83.3,3,4,75.0,1,1,100,2,3,5,6,4,0,2,2,34
Leandro Barbosa,PHX,PHX vs. SAC,02/02/2009,2008-09,W,15,11,3,6,50.0,1,1,100,4,4,100,0,3,3,2,0,0,0,0,22
John Salmons,SAC,SAC @ PHX,02/02/2009,2008-09,L,31,19,7,12,58.3,2,4,50.0,3,4,75.0,2,5,7,2,1,0,5,2,-43
Shaquille O'Neal,PHX,PHX vs. SAC,02/02/2009,2008-09,W,23,10,4,7,57.1,0,0,-,2,6,33.3,4,5,9,3,0,2,3,1,15
Lou Amundson,PHX,PHX vs. SAC,02/02/2009,2008-09,W,19,8,4,6,66.7,0,0,-,0,0,-,1,4,5,0,0,1,0,3,32
Quincy Douby,SAC,SAC @ PHX,02/02/2009,2008-09,L,12,10,4,6,66.7,2,2,100,0,0,-,1,0,1,1,0,0,2,0,0
Spencer Hawes,SAC,SAC @ PHX,02/02/2009,2008-09,L,43,8,4,12,33.3,0,1,0.0,0,0,-,2,7,9,2,0,3,5,5,-38
Beno Udrih,SAC,SAC @ PHX,02/02/2009,2008-09,L,24,4,2,7,28.6,0,0,-,0,0,-,0,1,1,1,2,0,3,5,-27
Mikki Moore,SAC,SAC @ PHX,02/02/2009,2008-09,L,13,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,0,1,2,-13
Matt Barnes,PHX,PHX vs. SAC,02/02/2009,2008-09,W,26,8,3,9,33.3,0,4,0.0,2,2,100,1,5,6,1,2,0,2,1,16
Bobby Brown,SAC,SAC @ PHX,02/02/2009,2008-09,L,10,0,0,5,0.0,0,2,0.0,0,0,-,0,0,0,1,1,0,3,0,-5
Alando Tucker,PHX,PHX vs. SAC,02/02/2009,2008-09,W,21,6,1,8,12.5,0,2,0.0,4,4,100,1,2,3,1,0,0,1,1,9
Grant Hill,PHX,PHX vs. SAC,02/02/2009,2008-09,W,24,14,5,9,55.6,0,0,-,4,6,66.7,2,5,7,1,3,2,1,3,37
Jason Thompson,SAC,SAC @ PHX,02/02/2009,2008-09,L,26,12,5,10,50.0,0,0,-,2,4,50.0,4,4,8,2,1,0,3,6,-37
Steve Nash,PHX,PHX vs. SAC,02/02/2009,2008-09,W,21,9,3,6,50.0,1,2,50.0,2,2,100,0,3,3,9,1,0,3,2,26
Matt Harpring,UTA,UTA vs. CHA,02/02/2009,2008-09,W,15,10,5,6,83.3,0,0,-,0,0,-,0,3,3,0,0,0,0,1,12
DeSagana Diop,CHA,CHA @ UTA,02/02/2009,2008-09,L,10,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,3,0,2,-7
Raymond Felton,CHA,CHA @ UTA,02/02/2009,2008-09,L,44,16,5,11,45.5,1,4,25.0,5,5,100,1,5,6,9,4,1,5,5,-13
Ronnie Price,UTA,UTA vs. CHA,02/02/2009,2008-09,W,24,12,5,10,50.0,1,2,50.0,1,1,100,0,2,2,3,3,0,3,0,2
CJ Miles,UTA,UTA vs. CHA,02/02/2009,2008-09,W,20,3,1,6,16.7,0,1,0.0,1,2,50.0,1,0,1,2,0,0,1,4,3
Ronnie Brewer,UTA,UTA vs. CHA,02/02/2009,2008-09,W,43,21,6,12,50.0,1,3,33.3,8,14,57.1,3,2,5,3,1,0,3,0,20
Morris Almond,UTA,UTA vs. CHA,02/02/2009,2008-09,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,0
Alexis Ajinca,CHA,CHA @ UTA,02/02/2009,2008-09,L,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Paul Millsap,UTA,UTA vs. CHA,02/02/2009,2008-09,W,29,14,4,8,50.0,0,0,-,6,6,100,3,1,4,1,1,0,3,6,4
Kyle Korver,UTA,UTA vs. CHA,02/02/2009,2008-09,W,32,9,4,7,57.1,1,4,25.0,0,0,-,1,7,8,3,2,1,2,0,15
Adam Morrison,CHA,CHA @ UTA,02/02/2009,2008-09,L,21,4,1,3,33.3,0,1,0.0,2,2,100,0,1,1,0,0,0,1,2,0
Raja Bell,CHA,CHA @ UTA,02/02/2009,2008-09,L,44,12,5,13,38.5,1,3,33.3,1,1,100,0,2,2,5,1,0,2,1,-21
Nazr Mohammed,CHA,CHA @ UTA,02/02/2009,2008-09,L,7,5,2,4,50.0,0,0,-,1,4,25.0,4,1,5,0,0,0,2,2,-1
Shannon Brown,CHA,CHA @ UTA,02/02/2009,2008-09,L,10,2,1,3,33.3,0,1,0.0,0,0,-,0,2,2,1,1,0,2,0,-5
Cartier Martin,CHA,CHA @ UTA,02/02/2009,2008-09,L,8,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,1,-1
Emeka Okafor,CHA,CHA @ UTA,02/02/2009,2008-09,L,30,15,6,10,60.0,0,0,-,3,6,50.0,4,3,7,1,2,3,1,3,-11
Sean Singletary,CHA,CHA @ UTA,02/02/2009,2008-09,L,6,5,2,2,100,1,1,100,0,2,0.0,0,0,0,2,0,0,0,3,-6
Jarron Collins,UTA,UTA vs. CHA,02/02/2009,2008-09,W,12,6,3,4,75.0,0,0,-,0,0,-,1,1,2,1,0,0,0,1,12
Brevin Knight,UTA,UTA vs. CHA,02/02/2009,2008-09,W,24,4,0,4,0.0,0,1,0.0,4,6,66.7,0,3,3,7,2,1,1,3,17
Kyrylo Fesenko,UTA,UTA vs. CHA,02/02/2009,2008-09,W,5,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-1
Boris Diaw,CHA,CHA @ UTA,02/02/2009,2008-09,L,34,10,4,9,44.4,2,3,66.7,0,0,-,0,5,5,5,1,1,8,5,-11
Mehmet Okur,UTA,UTA vs. CHA,02/02/2009,2008-09,W,31,22,7,12,58.3,2,2,100,6,6,100,2,3,5,1,1,1,2,4,8
Kosta Koufos,UTA,UTA vs. CHA,02/02/2009,2008-09,W,4,4,2,2,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
Juwan Howard,CHA,CHA @ UTA,02/02/2009,2008-09,L,24,12,6,8,75.0,0,0,-,0,0,-,1,2,3,0,0,0,2,4,-19
Darius Miles,MEM,MEM @ WAS,02/02/2009,2008-09,W,12,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,1,1,0,0,-1
Javaris Crittenton,WAS,WAS vs. MEM,02/02/2009,2008-09,L,19,4,2,3,66.7,0,0,-,0,3,0.0,2,0,2,3,1,0,2,2,-20
Juan Dixon,WAS,WAS vs. MEM,02/02/2009,2008-09,L,9,6,3,4,75.0,0,0,-,0,0,-,0,0,0,1,0,0,1,1,-1
Marc Gasol,MEM,MEM @ WAS,02/02/2009,2008-09,W,36,22,7,11,63.6,0,0,-,8,11,72.7,4,7,11,4,2,0,1,3,17
Quinton Ross,MEM,MEM @ WAS,02/02/2009,2008-09,W,4,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,1,0,9
Caron Butler,WAS,WAS vs. MEM,02/02/2009,2008-09,L,41,21,7,14,50.0,2,5,40.0,5,6,83.3,2,7,9,5,0,1,6,4,-3
Nick Young,WAS,WAS vs. MEM,02/02/2009,2008-09,L,25,13,5,13,38.5,2,5,40.0,1,1,100,0,0,0,1,1,0,0,0,-8
Dominic McGuire,WAS,WAS vs. MEM,02/02/2009,2008-09,L,27,4,2,2,100,0,0,-,0,0,-,0,5,5,4,0,1,5,4,-15
Darrell Arthur,MEM,MEM @ WAS,02/02/2009,2008-09,W,25,8,4,9,44.4,0,0,-,0,0,-,2,4,6,1,0,0,1,4,6
Greg Buckner,MEM,MEM @ WAS,02/02/2009,2008-09,W,26,9,3,5,60.0,2,4,50.0,1,2,50.0,2,5,7,3,2,0,1,3,17
Marko Jaric,MEM,MEM @ WAS,02/02/2009,2008-09,W,9,2,1,2,50.0,0,0,-,0,0,-,0,1,1,3,2,0,0,0,14
Hakim Warrick,MEM,MEM @ WAS,02/02/2009,2008-09,W,5,0,0,4,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-10
Oleksiy Pecherov,WAS,WAS vs. MEM,02/02/2009,2008-09,L,7,2,0,2,0.0,0,1,0.0,2,2,100,2,0,2,0,0,0,0,1,-5
Kyle Lowry,MEM,MEM @ WAS,02/02/2009,2008-09,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-8
Rudy Gay,MEM,MEM @ WAS,02/02/2009,2008-09,W,42,23,8,16,50.0,1,2,50.0,6,8,75.0,2,6,8,1,3,0,2,5,18
Antawn Jamison,WAS,WAS vs. MEM,02/02/2009,2008-09,L,45,29,10,22,45.5,2,6,33.3,7,11,63.6,4,9,13,2,0,0,3,4,-15
Mike James,WAS,WAS vs. MEM,02/02/2009,2008-09,L,21,5,2,8,25.0,0,1,0.0,1,2,50.0,2,4,6,3,0,0,0,3,1
Darius Songaila,WAS,WAS vs. MEM,02/02/2009,2008-09,L,20,2,1,3,33.3,0,0,-,0,0,-,1,2,3,3,0,0,0,4,7
Mike Conley,MEM,MEM @ WAS,02/02/2009,2008-09,W,35,14,4,10,40.0,1,2,50.0,5,5,100,0,2,2,5,3,0,1,2,10
JaVale McGee,WAS,WAS vs. MEM,02/02/2009,2008-09,L,26,11,5,10,50.0,0,0,-,1,1,100,4,3,7,0,2,2,0,5,-21
O.J. Mayo,MEM,MEM @ WAS,02/02/2009,2008-09,W,42,33,12,22,54.5,3,6,50.0,6,7,85.7,0,2,2,4,1,0,1,3,8
Matt Bonner,SAS,SAS @ GSW,02/02/2009,2008-09,W,18,0,0,1,0.0,0,0,-,0,0,-,1,3,4,1,1,0,2,3,-13
Kurt Thomas,SAS,SAS @ GSW,02/02/2009,2008-09,W,27,7,3,8,37.5,0,0,-,1,1,100,7,8,15,1,0,0,0,5,21
Kelenna Azubuike,GSW,GSW vs. SAS,02/02/2009,2008-09,L,25,7,3,7,42.9,1,2,50.0,0,0,-,2,1,3,0,1,1,0,4,4
Jamal Crawford,GSW,GSW vs. SAS,02/02/2009,2008-09,L,47,4,2,10,20.0,0,3,0.0,0,0,-,0,2,2,5,0,0,1,2,-6
Tim Duncan,SAS,SAS @ GSW,02/02/2009,2008-09,W,42,32,13,20,65.0,0,0,-,6,8,75.0,2,13,15,5,0,1,6,6,11
Ronny Turiaf,GSW,GSW vs. SAS,02/02/2009,2008-09,L,23,7,3,6,50.0,0,0,-,1,1,100,1,6,7,0,2,4,3,5,-9
Stephen Jackson,GSW,GSW vs. SAS,02/02/2009,2008-09,L,53,33,13,25,52.0,2,5,40.0,5,7,71.4,2,3,5,11,4,0,4,4,-5
George Hill,SAS,SAS @ GSW,02/02/2009,2008-09,W,13,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,1,0,1,-14
C.J. Watson,GSW,GSW vs. SAS,02/02/2009,2008-09,L,26,11,4,6,66.7,1,1,100,2,2,100,1,3,4,1,0,0,1,2,0
Malik Hairston,SAS,SAS @ GSW,02/02/2009,2008-09,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-2
Bruce Bowen,SAS,SAS @ GSW,02/02/2009,2008-09,W,16,4,2,3,66.7,0,1,0.0,0,1,0.0,1,2,3,0,0,0,2,2,-11
Andris Biedrins,GSW,GSW vs. SAS,02/02/2009,2008-09,L,22,11,5,7,71.4,0,0,-,1,2,50.0,2,7,9,1,1,1,0,4,-2
Tony Parker,SAS,SAS @ GSW,02/02/2009,2008-09,W,43,23,8,18,44.4,0,0,-,7,12,58.3,0,5,5,7,1,0,6,3,14
Michael Finley,SAS,SAS @ GSW,02/02/2009,2008-09,W,36,5,2,6,33.3,1,3,33.3,0,0,-,1,4,5,1,0,0,0,0,14
Roger Mason Jr.,SAS,SAS @ GSW,02/02/2009,2008-09,W,35,7,3,8,37.5,1,3,33.3,0,0,-,0,2,2,4,1,0,1,0,-7
Corey Maggette,GSW,GSW vs. SAS,02/02/2009,2008-09,L,33,15,6,13,46.2,0,1,0.0,3,6,50.0,0,5,5,1,0,0,3,4,-2
Monta Ellis,GSW,GSW vs. SAS,02/02/2009,2008-09,L,36,17,8,20,40.0,1,1,100,0,0,-,2,6,8,4,1,2,4,3,-5
Manu Ginobili,SAS,SAS @ GSW,02/02/2009,2008-09,W,35,32,10,23,43.5,1,6,16.7,11,12,91.7,1,2,3,3,2,1,3,4,12
Kobe Bryant,LAL,LAL @ NYK,02/02/2009,2008-09,W,37,61,19,31,61.3,3,6,50.0,20,20,100,0,0,0,3,0,1,2,1,19
Chris Duhon,NYK,NYK vs. LAL,02/02/2009,2008-09,L,38,8,3,9,33.3,1,6,16.7,1,1,100,2,1,3,9,0,0,3,4,-12
Sun Sun,LAL,LAL @ NYK,02/02/2009,2008-09,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-8
Jordan Farmar,LAL,LAL @ NYK,02/02/2009,2008-09,W,22,6,2,6,33.3,2,2,100,0,0,-,1,4,5,4,2,0,2,2,-6
Al Harrington,NYK,NYK vs. LAL,02/02/2009,2008-09,L,34,24,7,16,43.8,2,6,33.3,8,10,80.0,1,5,6,1,2,0,2,4,-18
Derek Fisher,LAL,LAL @ NYK,02/02/2009,2008-09,W,25,3,1,2,50.0,1,1,100,0,0,-,0,2,2,1,1,0,0,2,13
Jared Jeffries,NYK,NYK vs. LAL,02/02/2009,2008-09,L,18,8,4,6,66.7,0,0,-,0,1,0.0,3,2,5,1,1,0,0,3,-8
Luke Walton,LAL,LAL @ NYK,02/02/2009,2008-09,W,22,6,2,2,100,0,0,-,2,4,50.0,0,3,3,5,0,1,1,0,7
Lamar Odom,LAL,LAL @ NYK,02/02/2009,2008-09,W,38,6,2,9,22.2,0,3,0.0,2,4,50.0,2,12,14,4,1,3,3,4,9
Nate Robinson,NYK,NYK vs. LAL,02/02/2009,2008-09,L,27,13,4,14,28.6,0,4,0.0,5,5,100,0,2,2,1,1,0,3,2,-6
Trevor Ariza,LAL,LAL @ NYK,02/02/2009,2008-09,W,26,13,6,9,66.7,1,1,100,0,0,-,3,5,8,1,1,0,4,4,2
Danilo Gallinari,NYK,NYK vs. LAL,02/02/2009,2008-09,L,20,10,3,7,42.9,1,2,50.0,3,3,100,1,3,4,1,1,0,1,3,10
Tim Thomas,NYK,NYK vs. LAL,02/02/2009,2008-09,L,23,10,4,9,44.4,2,6,33.3,0,0,-,3,1,4,3,1,0,1,2,4
Sasha Vujacic,LAL,LAL @ NYK,02/02/2009,2008-09,W,11,0,0,3,0.0,0,2,0.0,0,0,-,0,2,2,1,1,0,0,4,0
Josh Powell,LAL,LAL @ NYK,02/02/2009,2008-09,W,12,0,0,3,0.0,0,0,-,0,0,-,2,1,3,0,0,1,0,2,-9
Pau Gasol,LAL,LAL @ NYK,02/02/2009,2008-09,W,41,31,12,17,70.6,0,0,-,7,8,87.5,4,10,14,5,0,2,2,2,20
David Lee,NYK,NYK vs. LAL,02/02/2009,2008-09,L,37,22,8,16,50.0,0,0,-,6,7,85.7,3,9,12,1,1,0,2,4,-8
Wilson Chandler,NYK,NYK vs. LAL,02/02/2009,2008-09,L,31,20,7,11,63.6,1,1,100,5,6,83.3,1,3,4,2,1,1,0,5,0
Quentin Richardson,NYK,NYK vs. LAL,02/02/2009,2008-09,L,13,2,1,5,20.0,0,2,0.0,0,0,-,0,1,1,2,0,0,1,2,-7
Vladimir Radmanovic,LAL,LAL @ NYK,02/02/2009,2008-09,W,6,0,0,2,0.0,0,1,0.0,0,0,-,1,0,1,1,0,0,2,1,-2
Antonio Daniels,NOH,NOH vs. POR,02/02/2009,2008-09,L,20,9,3,7,42.9,0,2,0.0,3,4,75.0,0,1,1,2,1,0,3,5,-27
Devin Brown,NOH,NOH vs. POR,02/02/2009,2008-09,L,10,2,1,5,20.0,0,1,0.0,0,0,-,0,1,1,1,0,0,1,1,-7
Travis Outlaw,POR,POR @ NOH,02/02/2009,2008-09,W,23,16,7,11,63.6,0,0,-,2,2,100,0,6,6,0,0,0,4,4,13
Joel Przybilla,POR,POR @ NOH,02/02/2009,2008-09,W,29,2,1,3,33.3,0,0,-,0,0,-,2,8,10,0,0,1,0,2,15
James Posey,NOH,NOH vs. POR,02/02/2009,2008-09,L,28,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,0,0,3,0,1,-14
Brandon Roy,POR,POR @ NOH,02/02/2009,2008-09,W,39,6,2,10,20.0,0,1,0.0,2,2,100,2,2,4,5,1,0,3,2,6
Rasual Butler,NOH,NOH vs. POR,02/02/2009,2008-09,L,35,11,5,7,71.4,1,1,100,0,0,-,0,4,4,2,2,1,0,1,-5
David West,NOH,NOH vs. POR,02/02/2009,2008-09,L,43,25,11,24,45.8,0,1,0.0,3,4,75.0,3,5,8,2,1,0,1,3,-4
Sergio Rodriguez,POR,POR @ NOH,02/02/2009,2008-09,W,19,6,3,6,50.0,0,1,0.0,0,0,-,0,1,1,1,0,0,2,2,-5
Sean Marks,NOH,NOH vs. POR,02/02/2009,2008-09,L,12,0,0,1,0.0,0,0,-,0,0,-,1,3,4,1,0,1,1,2,2
Greg Oden,POR,POR @ NOH,02/02/2009,2008-09,W,18,6,3,6,50.0,0,0,-,0,0,-,3,3,6,0,0,0,0,4,-6
Chris Paul,NOH,NOH vs. POR,02/02/2009,2008-09,L,28,12,3,11,27.3,1,4,25.0,5,6,83.3,2,2,4,13,3,0,1,2,19
Nicolas Batum,POR,POR @ NOH,02/02/2009,2008-09,W,15,5,2,4,50.0,1,3,33.3,0,0,-,0,4,4,0,0,0,1,0,-11
Jerryd Bayless,POR,POR @ NOH,02/02/2009,2008-09,W,24,19,7,9,77.8,0,1,0.0,5,7,71.4,0,2,2,6,2,0,1,4,16
Melvin Ely,NOH,NOH vs. POR,02/02/2009,2008-09,L,8,6,2,2,100,0,0,-,2,2,100,0,0,0,1,0,0,0,1,-6
Peja Stojakovic,NOH,NOH vs. POR,02/02/2009,2008-09,L,39,18,6,17,35.3,3,9,33.3,3,3,100,2,2,4,0,4,0,0,1,-6
LaMarcus Aldridge,POR,POR @ NOH,02/02/2009,2008-09,W,42,22,9,21,42.9,0,1,0.0,4,4,100,5,6,11,2,0,0,1,1,1
Hilton Armstrong,NOH,NOH vs. POR,02/02/2009,2008-09,L,17,6,3,4,75.0,0,0,-,0,1,0.0,2,1,3,0,0,0,0,2,8
Rudy Fernandez,POR,POR @ NOH,02/02/2009,2008-09,W,31,15,4,8,50.0,3,6,50.0,4,4,100,1,7,8,2,1,0,3,3,11
Jason Terry,DAL,DAL @ ORL,02/02/2009,2008-09,W,33,23,7,15,46.7,2,3,66.7,7,7,100,1,2,3,2,0,1,2,0,7
Jason Kidd,DAL,DAL @ ORL,02/02/2009,2008-09,W,36,13,6,9,66.7,1,3,33.3,0,0,-,1,4,5,8,4,1,5,2,16
Rashard Lewis,ORL,ORL vs. DAL,02/02/2009,2008-09,L,42,12,5,13,38.5,1,7,14.3,1,2,50.0,1,7,8,2,1,1,2,5,-8
Brandon Bass,DAL,DAL @ ORL,02/02/2009,2008-09,W,22,6,2,3,66.7,0,0,-,2,2,100,0,6,6,0,0,0,1,5,-11
Josh Howard,DAL,DAL @ ORL,02/02/2009,2008-09,W,34,13,4,12,33.3,0,3,0.0,5,6,83.3,0,4,4,2,1,1,1,1,8
Ryan Hollins,DAL,DAL @ ORL,02/02/2009,2008-09,W,11,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,1,1,6,11
J.J. Barea,DAL,DAL @ ORL,02/02/2009,2008-09,W,12,7,3,5,60.0,1,3,33.3,0,0,-,0,0,0,2,0,0,1,1,-6
Dirk Nowitzki,DAL,DAL @ ORL,02/02/2009,2008-09,W,40,29,12,21,57.1,0,0,-,5,6,83.3,2,4,6,3,0,0,2,1,13
Jameer Nelson,ORL,ORL vs. DAL,02/02/2009,2008-09,L,19,6,3,9,33.3,0,1,0.0,0,0,-,1,1,2,2,2,0,2,1,-12
Dwight Howard,ORL,ORL vs. DAL,02/02/2009,2008-09,L,40,35,13,19,68.4,0,0,-,9,12,75.0,6,5,11,3,0,1,3,3,-7
Tony Battie,ORL,ORL vs. DAL,02/02/2009,2008-09,L,14,4,2,2,100,0,0,-,0,0,-,1,2,3,0,0,0,1,1,-5
Anthony Johnson,ORL,ORL vs. DAL,02/02/2009,2008-09,L,19,4,2,8,25.0,0,3,0.0,0,0,-,1,1,2,1,1,0,1,1,-3
Mickael Pietrus,ORL,ORL vs. DAL,02/02/2009,2008-09,L,29,8,4,10,40.0,0,2,0.0,0,0,-,0,1,1,0,1,0,0,3,1
JJ Redick,ORL,ORL vs. DAL,02/02/2009,2008-09,L,8,1,0,1,0.0,0,0,-,1,1,100,0,1,1,1,1,0,1,0,-2
Hedo Turkoglu,ORL,ORL vs. DAL,02/02/2009,2008-09,L,35,18,4,12,33.3,1,3,33.3,9,13,69.2,0,6,6,4,2,0,1,5,-15
Antoine Wright,DAL,DAL @ ORL,02/02/2009,2008-09,W,29,6,2,4,50.0,1,2,50.0,1,2,50.0,0,6,6,1,0,0,2,5,5
Erick Dampier,DAL,DAL @ ORL,02/02/2009,2008-09,W,23,6,2,2,100,0,0,-,2,2,100,2,5,7,1,1,0,0,6,7
Courtney Lee,ORL,ORL vs. DAL,02/02/2009,2008-09,L,33,7,2,8,25.0,1,4,25.0,2,2,100,0,3,3,1,2,0,0,2,1
Jason Hart,LAC,LAC @ MIA,02/02/2009,2008-09,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Shawn Marion,MIA,MIA vs. LAC,02/02/2009,2008-09,W,30,11,4,7,57.1,0,0,-,3,4,75.0,3,4,7,1,1,3,1,1,12
Brian Skinner,LAC,LAC @ MIA,02/02/2009,2008-09,L,23,6,3,4,75.0,0,0,-,0,0,-,1,5,6,0,0,2,1,1,-17
Al Thornton,LAC,LAC @ MIA,02/02/2009,2008-09,L,38,9,4,17,23.5,0,3,0.0,1,2,50.0,3,4,7,3,0,1,3,3,-29
Mario Chalmers,MIA,MIA vs. LAC,02/02/2009,2008-09,W,35,15,6,11,54.5,3,6,50.0,0,0,-,0,2,2,8,4,0,4,2,18
Chris Quinn,MIA,MIA vs. LAC,02/02/2009,2008-09,W,13,9,4,5,80.0,1,1,100,0,0,-,0,2,2,1,1,0,1,2,6
James Jones,MIA,MIA vs. LAC,02/02/2009,2008-09,W,24,9,4,8,50.0,1,3,33.3,0,0,-,0,2,2,1,1,0,1,0,12
Dwyane Wade,MIA,MIA vs. LAC,02/02/2009,2008-09,W,37,32,10,17,58.8,2,3,66.7,10,12,83.3,1,2,3,9,0,0,2,2,24
Ricky Davis,LAC,LAC @ MIA,02/02/2009,2008-09,L,25,9,4,6,66.7,1,1,100,0,0,-,0,0,0,3,1,0,1,4,-6
Jamaal Magloire,MIA,MIA vs. LAC,02/02/2009,2008-09,W,13,4,2,4,50.0,0,0,-,0,0,-,1,4,5,0,1,2,2,3,7
Udonis Haslem,MIA,MIA vs. LAC,02/02/2009,2008-09,W,29,13,6,11,54.5,0,0,-,1,1,100,3,4,7,5,0,0,0,2,16
Fred Jones,LAC,LAC @ MIA,02/02/2009,2008-09,L,24,10,3,5,60.0,1,2,50.0,3,3,100,0,3,3,5,1,0,2,0,-16
Eric Gordon,LAC,LAC @ MIA,02/02/2009,2008-09,L,31,12,3,10,30.0,2,5,40.0,4,4,100,0,3,3,2,1,0,3,5,-13
Yakhouba Diawara,MIA,MIA vs. LAC,02/02/2009,2008-09,W,7,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,0,2,3
Marcus Camby,LAC,LAC @ MIA,02/02/2009,2008-09,L,26,12,5,6,83.3,0,0,-,2,2,100,1,6,7,1,0,1,2,1,3
Joel Anthony,MIA,MIA vs. LAC,02/02/2009,2008-09,W,31,5,1,4,25.0,0,0,-,3,4,75.0,1,6,7,1,1,4,1,1,13
Steve Novak,LAC,LAC @ MIA,02/02/2009,2008-09,L,18,7,3,7,42.9,1,4,25.0,0,0,-,0,1,1,0,0,0,0,1,-9
Zach Randolph,LAC,LAC @ MIA,02/02/2009,2008-09,L,26,21,7,15,46.7,0,1,0.0,7,7,100,1,4,5,2,0,0,0,3,-15
Michael Beasley,MIA,MIA vs. LAC,02/02/2009,2008-09,W,22,18,7,12,58.3,1,2,50.0,3,5,60.0,3,4,7,0,0,0,2,2,9
Baron Davis,LAC,LAC @ MIA,02/02/2009,2008-09,L,25,9,3,11,27.3,1,6,16.7,2,2,100,0,1,1,9,4,0,2,3,-10
DeAndre Jordan,LAC,LAC @ MIA,02/02/2009,2008-09,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Courtney Lee,ORL,ORL @ TOR,02/01/2009,2008-09,W,32,11,4,9,44.4,3,4,75.0,0,0,-,0,3,3,2,1,1,1,1,33
Will Solomon,TOR,TOR vs. ORL,02/01/2009,2008-09,L,19,9,3,9,33.3,1,3,33.3,2,2,100,1,4,5,5,0,0,0,0,9
Nathan Jawai,TOR,TOR vs. ORL,02/01/2009,2008-09,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-1
Chris Bosh,TOR,TOR vs. ORL,02/01/2009,2008-09,L,30,11,4,11,36.4,0,0,-,3,4,75.0,1,9,10,1,1,1,4,4,-23
Hedo Turkoglu,ORL,ORL @ TOR,02/01/2009,2008-09,W,35,11,3,11,27.3,1,5,20.0,4,5,80.0,0,5,5,2,0,0,1,2,9
Roko Ukic,TOR,TOR vs. ORL,02/01/2009,2008-09,L,3,3,1,4,25.0,0,0,-,1,1,100,1,0,1,0,0,0,0,0,-1
Andrea Bargnani,TOR,TOR vs. ORL,02/01/2009,2008-09,L,35,12,4,16,25.0,0,2,0.0,4,4,100,1,7,8,1,0,0,0,1,-22
Brian Cook,ORL,ORL @ TOR,02/01/2009,2008-09,W,3,1,0,2,0.0,0,1,0.0,1,2,50.0,0,1,1,1,0,0,0,0,1
Jamario Moon,TOR,TOR vs. ORL,02/01/2009,2008-09,L,20,7,3,5,60.0,1,1,100,0,0,-,0,2,2,1,0,0,0,1,-15
Tony Battie,ORL,ORL @ TOR,02/01/2009,2008-09,W,18,1,0,3,0.0,0,1,0.0,1,2,50.0,1,3,4,1,2,0,0,2,-16
Jake Voskuhl,TOR,TOR vs. ORL,02/01/2009,2008-09,L,3,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,2,-1
Joey Graham,TOR,TOR vs. ORL,02/01/2009,2008-09,L,31,14,5,10,50.0,0,0,-,4,4,100,2,10,12,0,2,1,0,4,-6
Jose Calderon,TOR,TOR vs. ORL,02/01/2009,2008-09,L,27,16,8,12,66.7,0,1,0.0,0,0,-,0,1,1,5,2,0,2,1,-27
Anthony Johnson,ORL,ORL @ TOR,02/01/2009,2008-09,W,17,5,2,2,100,1,1,100,0,0,-,0,1,1,0,0,0,2,3,-9
Jason Kapono,TOR,TOR vs. ORL,02/01/2009,2008-09,L,19,6,3,6,50.0,0,2,0.0,0,0,-,0,1,1,2,0,0,0,2,-3
Marcin Gortat,ORL,ORL @ TOR,02/01/2009,2008-09,W,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0
Mickael Pietrus,ORL,ORL @ TOR,02/01/2009,2008-09,W,30,22,8,17,47.1,1,5,20.0,5,5,100,3,2,5,0,0,0,0,2,1
Anthony Parker,TOR,TOR vs. ORL,02/01/2009,2008-09,L,22,4,2,7,28.6,0,2,0.0,0,0,-,0,2,2,0,0,0,0,2,-20
