Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Brandon Jennings,MIL,MIL vs. NJN,01/29/2011,2010-11,W,11,2,0,3,0.0,0,2,0.0,2,2,100,0,0,0,1,0,0,0,0,-3
Corey Maggette,MIL,MIL vs. NJN,01/29/2011,2010-11,W,28,14,3,8,37.5,2,3,66.7,6,6,100,0,1,1,0,0,0,4,3,2
Jon Brockman,MIL,MIL vs. NJN,01/29/2011,2010-11,W,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-1
Carlos Delfino,MIL,MIL vs. NJN,01/29/2011,2010-11,W,42,21,7,16,43.8,4,9,44.4,3,4,75.0,0,5,5,2,2,0,0,1,10
Keyon Dooling,MIL,MIL vs. NJN,01/29/2011,2010-11,W,37,14,6,10,60.0,2,4,50.0,0,0,-,0,4,4,9,2,0,1,2,13
Luc Mbah a Moute,MIL,MIL vs. NJN,01/29/2011,2010-11,W,23,5,2,4,50.0,0,0,-,1,2,50.0,2,3,5,0,1,0,0,2,9
Kris Humphries,NJN,NJN @ MIL,01/29/2011,2010-11,L,24,1,0,6,0.0,0,0,-,1,2,50.0,3,7,10,1,0,1,1,2,-11
Travis Outlaw,NJN,NJN @ MIL,01/29/2011,2010-11,L,37,9,3,7,42.9,1,2,50.0,2,4,50.0,1,6,7,0,0,1,0,3,-12
Johan Petro,NJN,NJN @ MIL,01/29/2011,2010-11,L,10,2,1,4,25.0,0,0,-,0,0,-,0,2,2,0,0,1,1,2,-5
Ersan Ilyasova,MIL,MIL vs. NJN,01/29/2011,2010-11,W,32,14,6,9,66.7,0,1,0.0,2,4,50.0,3,5,8,2,1,0,2,3,12
Stephen Graham,NJN,NJN @ MIL,01/29/2011,2010-11,L,8,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,2,1
Derrick Favors,NJN,NJN @ MIL,01/29/2011,2010-11,L,24,8,4,6,66.7,0,0,-,0,1,0.0,1,2,3,0,0,0,0,4,1
Larry Sanders,MIL,MIL vs. NJN,01/29/2011,2010-11,W,2,2,0,1,0.0,0,0,-,2,2,100,1,0,1,0,0,0,0,0,-3
Brook Lopez,NJN,NJN @ MIL,01/29/2011,2010-11,L,38,26,12,23,52.2,0,0,-,2,4,50.0,2,4,6,2,0,0,1,3,-5
Ben Uzoh,NJN,NJN @ MIL,01/29/2011,2010-11,L,3,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,1,1,-7
Devin Harris,NJN,NJN @ MIL,01/29/2011,2010-11,L,38,10,2,11,18.2,0,1,0.0,6,6,100,0,2,2,16,0,0,3,1,-2
Garrett Temple,MIL,MIL vs. NJN,01/29/2011,2010-11,W,26,2,1,6,16.7,0,2,0.0,0,0,-,0,1,1,0,0,0,1,4,8
Andrew Bogut,MIL,MIL vs. NJN,01/29/2011,2010-11,W,38,17,7,18,38.9,0,0,-,3,7,42.9,6,12,18,1,0,7,0,5,3
Anthony Morrow,NJN,NJN @ MIL,01/29/2011,2010-11,L,31,16,6,11,54.5,2,3,66.7,2,2,100,1,4,5,0,0,0,1,2,-4
Sasha Vujacic,NJN,NJN @ MIL,01/29/2011,2010-11,L,22,9,3,8,37.5,1,2,50.0,2,2,100,0,0,0,0,0,0,2,1,-9
Blake Griffin,LAC,LAC vs. CHA,01/29/2011,2010-11,W,41,24,11,23,47.8,0,1,0.0,2,5,40.0,3,7,10,3,2,0,2,3,26
Boris Diaw,CHA,CHA @ LAC,01/29/2011,2010-11,L,21,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,5,0,0,1,3,-20
Kwame Brown,CHA,CHA @ LAC,01/29/2011,2010-11,L,29,7,2,8,25.0,0,0,-,3,4,75.0,3,9,12,0,0,1,1,3,-1
Ike Diogu,LAC,LAC vs. CHA,01/29/2011,2010-11,W,19,10,2,4,50.0,0,0,-,6,6,100,2,4,6,0,0,0,0,4,6
Nazr Mohammed,CHA,CHA @ LAC,01/29/2011,2010-11,L,11,7,3,4,75.0,0,0,-,1,3,33.3,2,4,6,0,0,1,0,2,-2
Ryan Gomes,LAC,LAC vs. CHA,01/29/2011,2010-11,W,34,18,6,8,75.0,3,4,75.0,3,3,100,1,2,3,4,2,0,0,4,24
Matt Carroll,CHA,CHA @ LAC,01/29/2011,2010-11,L,12,8,3,4,75.0,0,0,-,2,4,50.0,0,2,2,2,0,0,1,1,8
Shaun Livingston,CHA,CHA @ LAC,01/29/2011,2010-11,L,22,6,0,5,0.0,0,0,-,6,6,100,1,1,2,2,0,0,3,2,6
DeAndre Jordan,LAC,LAC vs. CHA,01/29/2011,2010-11,W,26,4,2,2,100,0,0,-,0,2,0.0,1,3,4,0,0,2,2,5,3
Dominic McGuire,CHA,CHA @ LAC,01/29/2011,2010-11,L,22,5,2,7,28.6,0,0,-,1,2,50.0,3,4,7,3,0,1,1,2,-10
Stephen Jackson,CHA,CHA @ LAC,01/29/2011,2010-11,L,25,14,5,11,45.5,1,4,25.0,3,3,100,1,2,3,1,0,0,1,1,-19
Brian Cook,LAC,LAC vs. CHA,01/29/2011,2010-11,W,11,8,3,6,50.0,2,3,66.7,0,0,-,0,0,0,0,0,0,0,3,-5
Al-Farouq Aminu,LAC,LAC vs. CHA,01/29/2011,2010-11,W,14,3,1,5,20.0,1,3,33.3,0,0,-,1,0,1,1,1,0,0,3,-9
Willie Warren,LAC,LAC vs. CHA,01/29/2011,2010-11,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-1
Gerald Henderson,CHA,CHA @ LAC,01/29/2011,2010-11,L,23,14,5,6,83.3,1,1,100,3,5,60.0,0,4,4,1,0,0,2,3,4
Eric Bledsoe,LAC,LAC vs. CHA,01/29/2011,2010-11,W,16,2,1,7,14.3,0,3,0.0,0,0,-,1,1,2,3,0,0,0,0,-5
Derrick Brown,CHA,CHA @ LAC,01/29/2011,2010-11,L,23,5,2,5,40.0,0,1,0.0,1,1,100,1,4,5,1,0,0,2,5,8
Rasual Butler,LAC,LAC vs. CHA,01/29/2011,2010-11,W,7,1,0,3,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,1,0,0,-7
Gerald Wallace,CHA,CHA @ LAC,01/29/2011,2010-11,L,27,7,2,7,28.6,0,1,0.0,3,4,75.0,1,3,4,1,2,2,2,0,-28
D.J. Augustin,CHA,CHA @ LAC,01/29/2011,2010-11,L,26,13,4,12,33.3,1,5,20.0,4,4,100,1,1,2,4,0,0,3,0,-21
Randy Foye,LAC,LAC vs. CHA,01/29/2011,2010-11,W,40,21,6,15,40.0,4,10,40.0,5,5,100,0,3,3,4,4,2,1,2,23
Baron Davis,LAC,LAC vs. CHA,01/29/2011,2010-11,W,32,12,5,13,38.5,1,4,25.0,1,1,100,2,4,6,11,1,0,1,1,20
Taj Gibson,CHI,CHI vs. IND,01/29/2011,2010-11,W,18,4,1,2,50.0,0,0,-,2,2,100,2,5,7,0,0,4,0,2,13
Keith Bogans,CHI,CHI vs. IND,01/29/2011,2010-11,W,17,6,2,4,50.0,2,4,50.0,0,0,-,0,1,1,0,0,0,0,1,-6
Roy Hibbert,IND,IND @ CHI,01/29/2011,2010-11,L,21,2,1,5,20.0,0,0,-,0,0,-,1,4,5,2,0,5,2,3,4
James Posey,IND,IND @ CHI,01/29/2011,2010-11,L,18,0,0,3,0.0,0,3,0.0,0,0,-,0,0,0,1,1,0,1,4,-18
Josh McRoberts,IND,IND @ CHI,01/29/2011,2010-11,L,27,20,8,11,72.7,2,3,66.7,2,2,100,2,6,8,0,1,2,2,3,-3
Derrick Rose,CHI,CHI vs. IND,01/29/2011,2010-11,W,35,20,8,17,47.1,1,4,25.0,3,3,100,1,2,3,7,1,0,2,0,11
Ronnie Brewer,CHI,CHI vs. IND,01/29/2011,2010-11,W,27,8,2,9,22.2,0,0,-,4,5,80.0,1,6,7,1,0,0,0,1,28
C.J. Watson,CHI,CHI vs. IND,01/29/2011,2010-11,W,13,3,1,4,25.0,1,1,100,0,0,-,0,1,1,3,1,0,0,2,10
Brian Scalabrine,CHI,CHI vs. IND,01/29/2011,2010-11,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,1,1,-2
Darren Collison,IND,IND @ CHI,01/29/2011,2010-11,L,33,11,5,12,41.7,1,2,50.0,0,0,-,0,3,3,8,1,0,3,1,-5
Carlos Boozer,CHI,CHI vs. IND,01/29/2011,2010-11,W,33,24,11,21,52.4,0,0,-,2,2,100,3,7,10,4,1,0,2,3,13
Kurt Thomas,CHI,CHI vs. IND,01/29/2011,2010-11,W,29,8,4,4,100,0,0,-,0,0,-,1,6,7,1,1,1,0,3,-2
Luol Deng,CHI,CHI vs. IND,01/29/2011,2010-11,W,40,19,6,13,46.2,1,5,20.0,6,8,75.0,2,4,6,8,0,1,3,2,14
Mike Dunleavy,IND,IND @ CHI,01/29/2011,2010-11,L,35,13,4,9,44.4,2,3,66.7,3,6,50.0,0,4,4,2,2,0,1,1,-18
Omer Asik,CHI,CHI vs. IND,01/29/2011,2010-11,W,6,2,0,0,-,0,0,-,2,2,100,1,2,3,0,0,1,0,2,6
Paul George,IND,IND @ CHI,01/29/2011,2010-11,L,26,8,3,10,30.0,0,3,0.0,2,4,50.0,0,3,3,0,0,0,1,1,-24
Jeff Foster,IND,IND @ CHI,01/29/2011,2010-11,L,24,4,2,6,33.3,0,0,-,0,2,0.0,4,6,10,1,1,1,1,3,-17
AJ Price,IND,IND @ CHI,01/29/2011,2010-11,L,15,12,4,10,40.0,1,5,20.0,3,3,100,0,0,0,0,0,0,0,1,-16
Danny Granger,IND,IND @ CHI,01/29/2011,2010-11,L,41,19,6,15,40.0,2,5,40.0,5,7,71.4,1,5,6,1,0,1,1,2,-8
Kyle Korver,CHI,CHI vs. IND,01/29/2011,2010-11,W,21,16,6,11,54.5,1,3,33.3,3,3,100,0,1,1,2,0,0,0,3,20
Chuck Hayes,HOU,HOU @ SAS,01/29/2011,2010-11,L,29,10,5,6,83.3,0,0,-,0,1,0.0,5,2,7,1,2,0,1,4,0
Chris Quinn,SAS,SAS vs. HOU,01/29/2011,2010-11,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-1
Antonio McDyess,SAS,SAS vs. HOU,01/29/2011,2010-11,W,21,4,2,3,66.7,0,0,-,0,0,-,1,3,4,1,2,2,2,2,15
Tiago Splitter,SAS,SAS vs. HOU,01/29/2011,2010-11,W,14,3,1,4,25.0,0,0,-,1,1,100,1,2,3,0,2,0,0,0,-3
Terrence Williams,HOU,HOU @ SAS,01/29/2011,2010-11,L,3,1,0,2,0.0,0,1,0.0,1,2,50.0,0,1,1,0,1,0,0,0,1
Tony Parker,SAS,SAS vs. HOU,01/29/2011,2010-11,W,27,17,5,9,55.6,1,1,100,6,6,100,0,0,0,5,0,0,1,5,4
Manu Ginobili,SAS,SAS vs. HOU,01/29/2011,2010-11,W,30,22,7,11,63.6,4,6,66.7,4,4,100,1,0,1,4,2,0,1,1,9
Chase Budinger,HOU,HOU @ SAS,01/29/2011,2010-11,L,17,9,4,6,66.7,1,1,100,0,0,-,1,1,2,0,0,0,1,0,-12
Richard Jefferson,SAS,SAS vs. HOU,01/29/2011,2010-11,W,31,18,7,8,87.5,2,3,66.7,2,2,100,1,2,3,1,0,0,1,1,13
James Anderson,SAS,SAS vs. HOU,01/29/2011,2010-11,W,3,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-3
Kyle Lowry,HOU,HOU @ SAS,01/29/2011,2010-11,L,32,15,6,11,54.5,1,5,20.0,2,5,40.0,1,1,2,7,0,0,3,2,0
Kevin Martin,HOU,HOU @ SAS,01/29/2011,2010-11,L,24,10,4,13,30.8,2,7,28.6,0,0,-,0,4,4,1,1,0,3,5,-6
Luis Scola,HOU,HOU @ SAS,01/29/2011,2010-11,L,36,23,8,17,47.1,0,0,-,7,8,87.5,3,7,10,1,3,0,2,2,-3
Aaron Brooks,HOU,HOU @ SAS,01/29/2011,2010-11,L,23,7,3,12,25.0,1,4,25.0,0,0,-,0,2,2,4,0,0,2,2,-11
Tim Duncan,SAS,SAS vs. HOU,01/29/2011,2010-11,W,27,12,5,11,45.5,0,0,-,2,4,50.0,0,7,7,1,0,0,4,1,2
DeJuan Blair,SAS,SAS vs. HOU,01/29/2011,2010-11,W,35,14,6,12,50.0,0,0,-,2,2,100,4,8,12,3,1,3,3,3,12
Shane Battier,HOU,HOU @ SAS,01/29/2011,2010-11,L,27,6,3,5,60.0,0,1,0.0,0,0,-,0,1,1,6,1,2,0,1,-1
Patrick Patterson,HOU,HOU @ SAS,01/29/2011,2010-11,L,20,8,4,8,50.0,0,0,-,0,0,-,3,2,5,0,0,1,2,2,-17
Ish Smith,HOU,HOU @ SAS,01/29/2011,2010-11,L,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0
Larry Owens,SAS,SAS vs. HOU,01/29/2011,2010-11,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-1
Jordan Hill,HOU,HOU @ SAS,01/29/2011,2010-11,L,11,2,1,2,50.0,0,0,-,0,0,-,3,1,4,1,0,0,2,1,-6
Courtney Lee,HOU,HOU @ SAS,01/29/2011,2010-11,L,16,4,2,4,50.0,0,1,0.0,0,0,-,0,0,0,1,0,0,1,1,-10
Gary Neal,SAS,SAS vs. HOU,01/29/2011,2010-11,W,21,2,1,7,14.3,0,3,0.0,0,0,-,0,0,0,1,1,0,1,2,12
George Hill,SAS,SAS vs. HOU,01/29/2011,2010-11,W,26,14,3,7,42.9,1,2,50.0,7,8,87.5,0,0,0,5,2,1,0,1,6
John Wall,WAS,WAS @ OKC,01/28/2011,2010-11,L,52,13,5,19,26.3,1,4,25.0,2,4,50.0,0,5,5,10,2,0,0,2,-4
Kevin Durant,OKC,OKC vs. WAS,01/28/2011,2010-11,W,48,40,15,28,53.6,2,8,25.0,8,11,72.7,1,6,7,1,1,0,4,1,7
Kevin Seraphin,WAS,WAS @ OKC,01/28/2011,2010-11,L,5,1,0,2,0.0,0,0,-,1,2,50.0,0,0,0,0,0,0,1,1,-2
Andray Blatche,WAS,WAS @ OKC,01/28/2011,2010-11,L,31,13,6,12,50.0,0,0,-,1,1,100,1,1,2,3,3,0,1,4,4
Hilton Armstrong,WAS,WAS @ OKC,01/28/2011,2010-11,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Mustafa Shakur,WAS,WAS @ OKC,01/28/2011,2010-11,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-3
Eric Maynor,OKC,OKC vs. WAS,01/28/2011,2010-11,W,13,0,0,2,0.0,0,0,-,0,0,-,0,1,1,6,0,0,1,0,7
James Harden,OKC,OKC vs. WAS,01/28/2011,2010-11,W,40,8,2,6,33.3,0,4,0.0,4,4,100,0,2,2,2,0,2,1,6,-1
Al Thornton,WAS,WAS @ OKC,01/28/2011,2010-11,L,20,6,3,5,60.0,0,0,-,0,0,-,0,2,2,0,0,0,2,1,-6
Nick Young,WAS,WAS @ OKC,01/28/2011,2010-11,L,52,32,13,33,39.4,1,4,25.0,5,7,71.4,1,2,3,1,1,0,1,3,0
Nick Collison,OKC,OKC vs. WAS,01/28/2011,2010-11,W,34,4,2,2,100,0,0,-,0,0,-,4,4,8,0,1,0,1,2,16
Yi Jianlian,WAS,WAS @ OKC,01/28/2011,2010-11,L,28,9,2,6,33.3,0,0,-,5,6,83.3,3,8,11,2,1,1,0,3,-16
Rashard Lewis,WAS,WAS @ OKC,01/28/2011,2010-11,L,51,22,8,20,40.0,4,10,40.0,2,2,100,3,5,8,1,0,0,0,4,-8
Nenad Krstic,OKC,OKC vs. WAS,01/28/2011,2010-11,W,22,8,3,5,60.0,0,0,-,2,2,100,2,1,3,1,0,0,0,3,-5
Trevor Booker,WAS,WAS @ OKC,01/28/2011,2010-11,L,45,21,9,11,81.8,0,0,-,3,6,50.0,5,7,12,0,0,0,2,6,0
Serge Ibaka,OKC,OKC vs. WAS,01/28/2011,2010-11,W,13,7,2,5,40.0,0,0,-,3,4,75.0,0,4,4,1,0,1,1,1,3
Russell Westbrook,OKC,OKC vs. WAS,01/28/2011,2010-11,W,45,35,12,24,50.0,0,1,0.0,11,16,68.8,3,10,13,13,0,2,4,2,0
Daequan Cook,OKC,OKC vs. WAS,01/28/2011,2010-11,W,23,9,3,9,33.3,3,7,42.9,0,0,-,1,4,5,1,1,0,1,2,10
Jeff Green,OKC,OKC vs. WAS,01/28/2011,2010-11,W,51,13,5,8,62.5,0,1,0.0,3,4,75.0,2,10,12,2,0,0,3,3,-2
Keyon Dooling,MIL,MIL @ TOR,01/28/2011,2010-11,W,40,10,3,6,50.0,1,3,33.3,3,6,50.0,0,3,3,5,1,0,1,2,12
Larry Sanders,MIL,MIL @ TOR,01/28/2011,2010-11,W,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-7
Jon Brockman,MIL,MIL @ TOR,01/28/2011,2010-11,W,5,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,0,0,0,3,-6
Amir Johnson,TOR,TOR vs. MIL,01/28/2011,2010-11,L,34,24,8,11,72.7,0,0,-,8,9,88.9,3,9,12,0,2,1,0,4,-9
Corey Maggette,MIL,MIL @ TOR,01/28/2011,2010-11,W,44,29,10,21,47.6,1,3,33.3,8,10,80.0,1,10,11,5,0,0,5,3,5
Jose Calderon,TOR,TOR vs. MIL,01/28/2011,2010-11,L,41,13,6,12,50.0,1,2,50.0,0,0,-,2,2,4,10,2,0,3,2,-4
Trey Johnson,TOR,TOR vs. MIL,01/28/2011,2010-11,L,3,0,0,1,0.0,0,0,-,0,0,-,1,0,1,1,0,0,0,1,-4
Alexis Ajinca,TOR,TOR vs. MIL,01/28/2011,2010-11,L,13,10,4,5,80.0,0,0,-,2,2,100,1,1,2,0,0,1,2,2,2
Jerryd Bayless,TOR,TOR vs. MIL,01/28/2011,2010-11,L,22,9,3,8,37.5,0,1,0.0,3,4,75.0,0,2,2,6,1,0,0,2,-3
Chris Douglas-Roberts,MIL,MIL @ TOR,01/28/2011,2010-11,W,24,11,3,6,50.0,1,2,50.0,4,4,100,1,3,4,3,0,0,2,3,17
Andrew Bogut,MIL,MIL @ TOR,01/28/2011,2010-11,W,38,24,12,14,85.7,0,0,-,0,2,0.0,3,4,7,2,0,4,1,4,11
Sonny Weems,TOR,TOR vs. MIL,01/28/2011,2010-11,L,43,10,4,13,30.8,0,2,0.0,2,2,100,1,2,3,6,0,0,1,3,3
Ersan Ilyasova,MIL,MIL @ TOR,01/28/2011,2010-11,W,34,25,9,10,90.0,2,2,100,5,5,100,0,7,7,1,3,2,2,6,10
DeMar DeRozan,TOR,TOR vs. MIL,01/28/2011,2010-11,L,38,11,5,14,35.7,0,0,-,1,3,33.3,0,1,1,2,4,0,3,5,6
Andrea Bargnani,TOR,TOR vs. MIL,01/28/2011,2010-11,L,38,23,9,23,39.1,0,5,0.0,5,6,83.3,2,2,4,1,0,0,3,2,-8
Carlos Delfino,MIL,MIL @ TOR,01/28/2011,2010-11,W,36,15,4,13,30.8,1,4,25.0,6,8,75.0,0,2,2,6,2,1,3,3,-2
Luc Mbah a Moute,MIL,MIL @ TOR,01/28/2011,2010-11,W,22,0,0,0,-,0,0,-,0,0,-,0,4,4,0,0,0,1,3,4
Julian Wright,TOR,TOR vs. MIL,01/28/2011,2010-11,L,12,4,2,2,100,0,0,-,0,0,-,0,2,2,0,0,0,0,1,-16
Garrett Temple,MIL,MIL @ TOR,01/28/2011,2010-11,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-8
Ed Davis,TOR,TOR vs. MIL,01/28/2011,2010-11,L,22,6,2,3,66.7,0,0,-,2,2,100,3,6,9,1,0,0,0,4,3
Earl Boykins,MIL,MIL @ TOR,01/28/2011,2010-11,W,13,0,0,4,0.0,0,1,0.0,0,0,-,1,0,1,2,0,0,0,1,-6
Raymond Felton,NYK,NYK @ ATL,01/28/2011,2010-11,L,41,21,9,21,42.9,0,4,0.0,3,3,100,1,2,3,13,1,1,2,2,-7
Jamal Crawford,ATL,ATL vs. NYK,01/28/2011,2010-11,W,25,11,5,16,31.3,1,6,16.7,0,0,-,0,2,2,0,1,0,3,0,-5
Ronny Turiaf,NYK,NYK @ ATL,01/28/2011,2010-11,L,24,8,4,5,80.0,0,0,-,0,0,-,2,5,7,0,1,0,2,2,-2
Maurice Evans,ATL,ATL vs. NYK,01/28/2011,2010-11,W,13,3,1,2,50.0,1,1,100,0,0,-,0,2,2,1,0,0,0,3,-9
Marvin Williams,ATL,ATL vs. NYK,01/28/2011,2010-11,W,27,12,3,6,50.0,0,1,0.0,6,6,100,0,4,4,2,0,1,1,2,22
Danilo Gallinari,NYK,NYK @ ATL,01/28/2011,2010-11,L,35,12,4,8,50.0,2,4,50.0,2,2,100,1,1,2,4,1,0,1,3,-15
Toney Douglas,NYK,NYK @ ATL,01/28/2011,2010-11,L,20,4,2,8,25.0,0,3,0.0,0,0,-,1,1,2,4,0,0,2,3,2
Damien Wilkins,ATL,ATL vs. NYK,01/28/2011,2010-11,W,7,2,1,1,100,0,0,-,0,0,-,1,1,2,1,1,0,0,1,-7
Al Horford,ATL,ATL vs. NYK,01/28/2011,2010-11,W,45,19,8,12,66.7,0,0,-,3,5,60.0,7,7,14,6,1,1,1,3,13
Zaza Pachulia,ATL,ATL vs. NYK,01/28/2011,2010-11,W,9,1,0,2,0.0,0,0,-,1,2,50.0,0,0,0,0,1,0,1,2,0
Henry Walker,NYK,NYK @ ATL,01/28/2011,2010-11,L,9,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,1,0,0,0,-2
Joe Johnson,ATL,ATL vs. NYK,01/28/2011,2010-11,W,41,34,13,26,50.0,2,5,40.0,6,6,100,3,5,8,7,2,0,3,3,16
Shawne Williams,NYK,NYK @ ATL,01/28/2011,2010-11,L,43,12,5,13,38.5,2,5,40.0,0,0,-,3,8,11,0,1,1,1,3,-10
Amar'e Stoudemire,NYK,NYK @ ATL,01/28/2011,2010-11,L,32,27,9,21,42.9,0,2,0.0,9,9,100,1,2,3,1,0,1,3,4,-3
Landry Fields,NYK,NYK @ ATL,01/28/2011,2010-11,L,37,15,7,9,77.8,1,2,50.0,0,0,-,1,4,5,1,2,0,0,2,-8
Josh Smith,ATL,ATL vs. NYK,01/28/2011,2010-11,W,39,24,9,13,69.2,2,3,66.7,4,4,100,2,7,9,4,1,2,3,4,1
Mike Bibby,ATL,ATL vs. NYK,01/28/2011,2010-11,W,33,5,2,4,50.0,1,3,33.3,0,0,-,0,5,5,1,0,0,0,2,14
Paul George,IND,IND vs. NJN,01/28/2011,2010-11,W,24,15,6,7,85.7,1,2,50.0,2,4,50.0,1,2,3,3,1,1,2,1,2
Derrick Favors,NJN,NJN @ IND,01/28/2011,2010-11,L,23,9,4,9,44.4,0,0,-,1,2,50.0,1,2,3,1,0,1,3,4,-18
Johan Petro,NJN,NJN @ IND,01/28/2011,2010-11,L,19,8,4,9,44.4,0,0,-,0,0,-,1,4,5,0,0,0,2,5,-11
Travis Outlaw,NJN,NJN @ IND,01/28/2011,2010-11,L,25,12,4,10,40.0,1,3,33.3,3,3,100,1,5,6,2,1,0,3,0,-13
AJ Price,IND,IND vs. NJN,01/28/2011,2010-11,W,24,8,4,8,50.0,0,2,0.0,0,2,0.0,0,0,0,2,2,0,0,3,16
Stephen Graham,NJN,NJN @ IND,01/28/2011,2010-11,L,27,4,2,4,50.0,0,0,-,0,0,-,0,4,4,0,0,0,1,2,-19
Quinton Ross,NJN,NJN @ IND,01/28/2011,2010-11,L,15,4,2,4,50.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-7
Solomon Jones,IND,IND vs. NJN,01/28/2011,2010-11,W,10,2,1,2,50.0,0,0,-,0,1,0.0,0,1,1,1,2,0,0,0,12
James Posey,IND,IND vs. NJN,01/28/2011,2010-11,W,18,5,1,3,33.3,1,3,33.3,2,2,100,0,2,2,1,0,0,0,2,9
Darren Collison,IND,IND vs. NJN,01/28/2011,2010-11,W,25,7,3,6,50.0,0,1,0.0,1,2,50.0,1,3,4,8,1,0,3,2,16
Devin Harris,NJN,NJN @ IND,01/28/2011,2010-11,L,27,9,2,4,50.0,0,1,0.0,5,6,83.3,0,1,1,9,0,0,1,2,-11
T.J. Ford,IND,IND vs. NJN,01/28/2011,2010-11,W,10,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-4
Mike Dunleavy,IND,IND vs. NJN,01/28/2011,2010-11,W,31,30,12,16,75.0,6,7,85.7,0,0,-,0,4,4,5,1,1,0,2,33
Sasha Vujacic,NJN,NJN @ IND,01/28/2011,2010-11,L,23,7,3,7,42.9,1,1,100,0,0,-,0,3,3,2,0,0,1,1,-14
Jeff Foster,IND,IND vs. NJN,01/28/2011,2010-11,W,13,6,3,4,75.0,0,0,-,0,1,0.0,3,3,6,2,0,0,1,3,0
Kris Humphries,NJN,NJN @ IND,01/28/2011,2010-11,L,15,0,0,2,0.0,0,0,-,0,0,-,0,4,4,0,0,0,0,1,-12
Roy Hibbert,IND,IND vs. NJN,01/28/2011,2010-11,W,25,20,7,12,58.3,0,0,-,6,7,85.7,1,5,6,2,0,2,2,4,20
Danny Granger,IND,IND vs. NJN,01/28/2011,2010-11,W,24,18,7,12,58.3,4,6,66.7,0,0,-,0,5,5,2,0,1,0,3,30
Brook Lopez,NJN,NJN @ IND,01/28/2011,2010-11,L,29,28,12,17,70.6,0,0,-,4,4,100,1,0,1,0,0,1,1,2,-21
Dahntay Jones,IND,IND vs. NJN,01/28/2011,2010-11,W,6,4,2,3,66.7,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,3
Anthony Morrow,NJN,NJN @ IND,01/28/2011,2010-11,L,16,7,1,4,25.0,1,2,50.0,4,4,100,0,1,1,2,1,0,1,4,-13
Josh McRoberts,IND,IND vs. NJN,01/28/2011,2010-11,W,30,7,3,5,60.0,0,0,-,1,2,50.0,1,3,4,5,0,1,0,2,23
Ben Uzoh,NJN,NJN @ IND,01/28/2011,2010-11,L,21,4,1,3,33.3,0,0,-,2,6,33.3,2,1,3,4,1,0,1,1,-21
Michael Beasley,MIN,MIN @ UTA,01/28/2011,2010-11,L,28,16,6,14,42.9,0,3,0.0,4,4,100,1,10,11,2,0,2,5,3,3
Wesley Johnson,MIN,MIN @ UTA,01/28/2011,2010-11,L,27,19,8,14,57.1,3,7,42.9,0,0,-,0,1,1,2,0,0,0,2,-7
Corey Brewer,MIN,MIN @ UTA,01/28/2011,2010-11,L,23,3,1,7,14.3,1,4,25.0,0,0,-,0,2,2,1,0,0,2,4,-5
Gordon Hayward,UTA,UTA vs. MIN,01/28/2011,2010-11,W,10,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,2,0,0,1,0,-10
Anthony Tolliver,MIN,MIN @ UTA,01/28/2011,2010-11,L,18,9,3,4,75.0,2,2,100,1,2,50.0,1,1,2,2,0,2,2,2,-1
Francisco Elson,UTA,UTA vs. MIN,01/28/2011,2010-11,W,11,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,1,0,0,1,0
CJ Miles,UTA,UTA vs. MIN,01/28/2011,2010-11,W,26,22,7,16,43.8,4,8,50.0,4,6,66.7,2,5,7,2,2,0,0,2,0
Andrei Kirilenko,UTA,UTA vs. MIN,01/28/2011,2010-11,W,35,27,10,13,76.9,1,1,100,6,8,75.0,5,1,6,7,5,1,2,1,10
