Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Gordon Hayward,BOS,BOS vs. CLE,01/23/2019,2018-19,W,25,18,6,10,60.0,0,2,0.0,6,7,85.7,2,3,5,0,2,0,2,1,3
Robert Williams III,BOS,BOS vs. CLE,01/23/2019,2018-19,W,13,4,2,2,100,0,0,-,0,0,-,0,0,0,1,0,3,0,4,0
Matthew Dellavedova,CLE,CLE @ BOS,01/23/2019,2018-19,L,17,7,2,3,66.7,0,1,0.0,3,3,100,0,0,0,2,0,0,2,1,5
Cameron Payne,CLE,CLE @ BOS,01/23/2019,2018-19,L,15,2,0,1,0.0,0,0,-,2,2,100,0,0,0,1,2,0,2,0,-5
Aron Baynes,BOS,BOS vs. CLE,01/23/2019,2018-19,W,22,2,1,4,25.0,0,0,-,0,0,-,2,6,8,1,0,0,0,4,14
Daniel Theis,BOS,BOS vs. CLE,01/23/2019,2018-19,W,15,2,1,3,33.3,0,0,-,0,0,-,2,3,5,3,1,0,0,1,9
Marcus Smart,BOS,BOS vs. CLE,01/23/2019,2018-19,W,25,9,2,7,28.6,2,6,33.3,3,3,100,0,1,1,4,1,0,3,1,14
Terry Rozier,BOS,BOS vs. CLE,01/23/2019,2018-19,W,30,26,9,13,69.2,4,5,80.0,4,4,100,1,7,8,6,1,0,2,0,1
Brad Wanamaker,BOS,BOS vs. CLE,01/23/2019,2018-19,W,20,11,3,5,60.0,3,4,75.0,2,2,100,0,2,2,3,0,1,1,2,22
Jayson Tatum,BOS,BOS vs. CLE,01/23/2019,2018-19,W,31,15,7,16,43.8,0,0,-,1,1,100,0,2,2,3,3,0,3,2,6
Deng Adel,CLE,CLE @ BOS,01/23/2019,2018-19,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-3
Collin Sexton,CLE,CLE @ BOS,01/23/2019,2018-19,L,31,16,6,15,40.0,2,4,50.0,2,4,50.0,4,2,6,3,0,0,4,2,-25
Jaron Blossomgame,CLE,CLE @ BOS,01/23/2019,2018-19,L,22,5,2,4,50.0,1,2,50.0,0,0,-,1,2,3,0,0,1,2,1,-20
Jordan Clarkson,CLE,CLE @ BOS,01/23/2019,2018-19,L,22,14,6,14,42.9,2,9,22.2,0,0,-,0,0,0,1,0,0,0,0,-7
Channing Frye,CLE,CLE @ BOS,01/23/2019,2018-19,L,15,2,1,5,20.0,0,2,0.0,0,0,-,0,6,6,3,0,0,0,3,2
Guerschon Yabusele,BOS,BOS vs. CLE,01/23/2019,2018-19,W,5,2,1,2,50.0,0,0,-,0,0,-,1,2,3,1,1,0,1,1,-1
Rondae Hollis-Jefferson,BKN,BKN vs. ORL,01/23/2019,2018-19,W,6,2,1,3,33.3,0,0,-,0,0,-,0,1,1,0,1,0,0,0,-4
Joe Harris,BKN,BKN vs. ORL,01/23/2019,2018-19,W,31,13,5,10,50.0,1,4,25.0,2,2,100,1,3,4,3,0,0,1,3,0
Rodions Kurucs,BKN,BKN vs. ORL,01/23/2019,2018-19,W,22,13,6,9,66.7,0,1,0.0,1,2,50.0,1,3,4,0,1,0,2,4,12
Terrence Ross,ORL,ORL @ BKN,01/23/2019,2018-19,L,27,9,3,12,25.0,1,8,12.5,2,2,100,0,1,1,0,1,0,1,2,-1
Mo Bamba,ORL,ORL @ BKN,01/23/2019,2018-19,L,15,7,2,4,50.0,1,2,50.0,2,2,100,2,4,6,0,0,2,1,2,-13
Jarrett Allen,BKN,BKN vs. ORL,01/23/2019,2018-19,W,29,6,3,7,42.9,0,1,0.0,0,0,-,4,7,11,2,1,0,1,0,0
Nikola Vucevic,ORL,ORL @ BKN,01/23/2019,2018-19,L,33,21,9,20,45.0,1,3,33.3,2,2,100,3,11,14,5,2,4,4,3,9
Shabazz Napier,BKN,BKN vs. ORL,01/23/2019,2018-19,W,12,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,1,2,1,6
D.J. Augustin,ORL,ORL @ BKN,01/23/2019,2018-19,L,28,19,5,11,45.5,2,5,40.0,7,7,100,2,1,3,6,2,0,2,0,6
Ed Davis,BKN,BKN vs. ORL,01/23/2019,2018-19,W,19,0,0,3,0.0,0,0,-,0,0,-,2,3,5,1,1,1,2,5,1
Evan Fournier,ORL,ORL @ BKN,01/23/2019,2018-19,L,33,9,4,11,36.4,0,3,0.0,1,3,33.3,0,2,2,1,0,0,0,4,-11
Spencer Dinwiddie,BKN,BKN vs. ORL,01/23/2019,2018-19,W,30,29,10,17,58.8,2,8,25.0,7,8,87.5,1,2,3,3,1,0,1,1,-8
D'Angelo Russell,BKN,BKN vs. ORL,01/23/2019,2018-19,W,34,25,9,21,42.9,3,8,37.5,4,5,80.0,0,7,7,10,2,0,3,4,17
Jonathan Isaac,ORL,ORL @ BKN,01/23/2019,2018-19,L,35,16,5,12,41.7,4,7,57.1,2,2,100,1,3,4,2,1,3,1,2,4
DeMarre Carroll,BKN,BKN vs. ORL,01/23/2019,2018-19,W,32,19,6,13,46.2,3,7,42.9,4,6,66.7,2,2,4,1,0,0,1,2,5
Aaron Gordon,ORL,ORL @ BKN,01/23/2019,2018-19,L,25,10,5,9,55.6,0,1,0.0,0,0,-,3,3,6,2,0,1,2,3,-16
Jerian Grant,ORL,ORL @ BKN,01/23/2019,2018-19,L,19,6,1,5,20.0,1,4,25.0,3,4,75.0,0,4,4,3,1,1,1,1,-5
Isaiah Briscoe,ORL,ORL @ BKN,01/23/2019,2018-19,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Treveon Graham,BKN,BKN vs. ORL,01/23/2019,2018-19,W,24,5,2,5,40.0,1,3,33.3,0,0,-,1,4,5,0,0,0,3,2,-9
Jonathon Simmons,ORL,ORL @ BKN,01/23/2019,2018-19,L,24,13,4,5,80.0,1,1,100,4,6,66.7,0,2,2,3,0,0,1,2,9
Lance Thomas,NYK,NYK vs. HOU,01/23/2019,2018-19,L,14,2,0,1,0.0,0,0,-,2,2,100,1,2,3,0,0,0,1,0,-19
Kevin Knox II,NYK,NYK vs. HOU,01/23/2019,2018-19,L,33,12,4,15,26.7,2,8,25.0,2,4,50.0,1,7,8,1,0,2,1,2,-16
Damyean Dotson,NYK,NYK vs. HOU,01/23/2019,2018-19,L,25,8,2,5,40.0,2,4,50.0,2,2,100,0,6,6,0,0,0,2,2,15
Emmanuel Mudiay,NYK,NYK vs. HOU,01/23/2019,2018-19,L,28,14,4,9,44.4,1,4,25.0,5,6,83.3,1,3,4,2,1,0,7,3,-11
Noah Vonleh,NYK,NYK vs. HOU,01/23/2019,2018-19,L,31,10,4,7,57.1,0,0,-,2,4,50.0,3,7,10,2,1,2,2,1,-16
P.J. Tucker,HOU,HOU @ NYK,01/23/2019,2018-19,W,39,3,1,5,20.0,1,4,25.0,0,0,-,3,6,9,0,2,2,2,4,13
Tim Hardaway Jr.,NYK,NYK vs. HOU,01/23/2019,2018-19,L,35,21,6,16,37.5,4,8,50.0,5,5,100,1,3,4,1,0,0,0,3,-12
James Harden,HOU,HOU @ NYK,01/23/2019,2018-19,W,40,61,17,38,44.7,5,20,25.0,22,25,88.0,6,9,15,4,5,0,5,3,19
Gerald Green,HOU,HOU @ NYK,01/23/2019,2018-19,W,28,7,2,8,25.0,1,5,20.0,2,2,100,0,4,4,1,0,2,0,2,9
Allonzo Trier,NYK,NYK vs. HOU,01/23/2019,2018-19,L,33,31,12,18,66.7,2,4,50.0,5,5,100,2,8,10,3,1,0,3,4,19
Mitchell Robinson,NYK,NYK vs. HOU,01/23/2019,2018-19,L,17,12,5,5,100,0,0,-,2,2,100,1,0,1,0,1,3,0,6,12
James Ennis III,HOU,HOU @ NYK,01/23/2019,2018-19,W,27,8,2,5,40.0,1,4,25.0,3,4,75.0,1,1,2,0,1,2,1,4,-13
Kenneth Faried,HOU,HOU @ NYK,01/23/2019,2018-19,W,26,11,5,11,45.5,0,2,0.0,1,4,25.0,4,4,8,1,3,3,2,2,8
Frank Ntilikina,NYK,NYK vs. HOU,01/23/2019,2018-19,L,24,0,0,5,0.0,0,2,0.0,0,0,-,0,2,2,6,1,0,2,2,8
Eric Gordon,HOU,HOU @ NYK,01/23/2019,2018-19,W,37,20,8,15,53.3,3,5,60.0,1,3,33.3,0,4,4,0,2,0,2,4,-7
Austin Rivers,HOU,HOU @ NYK,01/23/2019,2018-19,W,34,4,2,7,28.6,0,3,0.0,0,0,-,1,1,2,4,1,1,0,3,-5
Gary Clark,HOU,HOU @ NYK,01/23/2019,2018-19,W,9,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,1,0,0,3,-4
Chandler Hutchison,CHI,CHI vs. ATL,01/23/2019,2018-19,L,33,6,3,5,60.0,0,1,0.0,0,0,-,1,6,7,3,1,1,1,2,-15
Antonio Blakeney,CHI,CHI vs. ATL,01/23/2019,2018-19,L,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Ryan Arcidiacono,CHI,CHI vs. ATL,01/23/2019,2018-19,L,18,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,3,1,0,0,5,-9
Cristiano Felicio,CHI,CHI vs. ATL,01/23/2019,2018-19,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-2
DeAndre' Bembry,ATL,ATL @ CHI,01/23/2019,2018-19,W,28,2,1,4,25.0,0,0,-,0,0,-,0,1,1,5,1,1,1,2,9
Wayne Selden,CHI,CHI vs. ATL,01/23/2019,2018-19,L,19,11,5,6,83.3,1,2,50.0,0,1,0.0,0,1,1,0,0,0,3,0,-14
Kris Dunn,CHI,CHI vs. ATL,01/23/2019,2018-19,L,27,16,5,11,45.5,1,2,50.0,5,6,83.3,1,3,4,3,2,2,1,2,-20
Justin Anderson,ATL,ATL @ CHI,01/23/2019,2018-19,W,18,7,2,7,28.6,1,6,16.7,2,3,66.7,1,2,3,0,2,0,1,0,3
Dewayne Dedmon,ATL,ATL @ CHI,01/23/2019,2018-19,W,25,14,6,9,66.7,1,4,25.0,1,1,100,2,5,7,5,1,0,3,3,28
Daniel Hamilton,ATL,ATL @ CHI,01/23/2019,2018-19,W,14,6,2,5,40.0,2,4,50.0,0,0,-,0,1,1,0,0,0,1,1,-1
Jeremy Lin,ATL,ATL @ CHI,01/23/2019,2018-19,W,22,15,6,10,60.0,2,4,50.0,1,3,33.3,0,2,2,4,0,0,3,3,13
Trae Young,ATL,ATL @ CHI,01/23/2019,2018-19,W,33,5,1,12,8.3,1,7,14.3,2,2,100,1,6,7,12,1,0,3,1,24
Taurean Prince,ATL,ATL @ CHI,01/23/2019,2018-19,W,28,15,6,10,60.0,3,7,42.9,0,0,-,0,6,6,2,1,1,1,3,10
John Collins,ATL,ATL @ CHI,01/23/2019,2018-19,W,29,35,14,16,87.5,4,4,100,3,3,100,3,5,8,2,2,0,2,4,33
Bobby Portis,CHI,CHI vs. ATL,01/23/2019,2018-19,L,33,9,3,12,25.0,1,4,25.0,2,2,100,2,5,7,2,0,0,1,4,-7
Lauri Markkanen,CHI,CHI vs. ATL,01/23/2019,2018-19,L,34,22,8,16,50.0,3,8,37.5,3,3,100,0,6,6,1,0,1,2,1,-9
Shaquille Harrison,CHI,CHI vs. ATL,01/23/2019,2018-19,L,20,7,2,9,22.2,0,2,0.0,3,3,100,1,3,4,3,1,1,0,2,-2
Tyler Dorsey,ATL,ATL @ CHI,01/23/2019,2018-19,W,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,2
Omari Spellman,ATL,ATL @ CHI,01/23/2019,2018-19,W,20,8,3,6,50.0,1,3,33.3,1,2,50.0,2,4,6,0,1,0,1,2,-14
Alex Len,ATL,ATL @ CHI,01/23/2019,2018-19,W,23,14,4,10,40.0,0,0,-,6,7,85.7,7,3,10,1,2,0,1,1,-7
Zach LaVine,CHI,CHI vs. ATL,01/23/2019,2018-19,L,34,23,6,15,40.0,2,6,33.3,9,10,90.0,0,4,4,4,2,0,3,2,-10
Robin Lopez,CHI,CHI vs. ATL,01/23/2019,2018-19,L,15,5,2,2,100,0,0,-,1,2,50.0,2,1,3,0,0,1,3,3,-10
Derrick White,SAS,SAS @ PHI,01/23/2019,2018-19,L,36,15,6,9,66.7,1,3,33.3,2,2,100,0,4,4,5,2,1,1,2,-11
Bryn Forbes,SAS,SAS @ PHI,01/23/2019,2018-19,L,31,14,5,9,55.6,4,6,66.7,0,0,-,1,5,6,2,0,0,1,1,10
DeMar DeRozan,SAS,SAS @ PHI,01/23/2019,2018-19,L,37,26,12,19,63.2,0,0,-,2,3,66.7,1,8,9,3,2,1,6,2,-2
Corey Brewer,PHI,PHI vs. SAS,01/23/2019,2018-19,W,28,9,3,7,42.9,2,3,66.7,1,2,50.0,0,1,1,2,2,0,2,3,2
Wilson Chandler,PHI,PHI vs. SAS,01/23/2019,2018-19,W,36,6,2,6,33.3,2,5,40.0,0,0,-,1,1,2,1,2,1,2,1,-1
Dante Cunningham,SAS,SAS @ PHI,01/23/2019,2018-19,L,11,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,3,0,0,0,2,2
Patty Mills,SAS,SAS @ PHI,01/23/2019,2018-19,L,23,17,6,10,60.0,3,7,42.9,2,3,66.7,0,1,1,1,1,0,1,1,2
Marco Belinelli,SAS,SAS @ PHI,01/23/2019,2018-19,L,23,16,5,9,55.6,4,7,57.1,2,2,100,0,2,2,1,0,1,2,2,-4
LaMarcus Aldridge,SAS,SAS @ PHI,01/23/2019,2018-19,L,35,13,5,12,41.7,1,1,100,2,2,100,2,3,5,6,1,3,2,1,0
Jakob Poeltl,SAS,SAS @ PHI,01/23/2019,2018-19,L,13,2,1,2,50.0,0,0,-,0,0,-,1,3,4,0,0,0,0,0,-2
Landry Shamet,PHI,PHI vs. SAS,01/23/2019,2018-19,W,22,14,5,7,71.4,3,5,60.0,1,1,100,0,0,0,2,3,0,0,2,2
Jonah Bolden,PHI,PHI vs. SAS,01/23/2019,2018-19,W,11,7,3,6,50.0,1,3,33.3,0,0,-,0,2,2,1,0,2,0,1,-10
Mike Muscala,PHI,PHI vs. SAS,01/23/2019,2018-19,W,13,3,1,2,50.0,1,2,50.0,0,0,-,1,2,3,0,0,0,0,0,6
Joel Embiid,PHI,PHI vs. SAS,01/23/2019,2018-19,W,37,33,13,28,46.4,2,4,50.0,5,6,83.3,7,12,19,3,0,1,3,3,12
JJ Redick,PHI,PHI vs. SAS,01/23/2019,2018-19,W,36,19,6,16,37.5,6,13,46.2,1,1,100,1,2,3,3,0,1,0,1,3
T.J. McConnell,PHI,PHI vs. SAS,01/23/2019,2018-19,W,21,10,5,7,71.4,0,1,0.0,0,0,-,1,1,2,8,1,0,1,1,-6
Rudy Gay,SAS,SAS @ PHI,01/23/2019,2018-19,L,30,17,7,11,63.6,0,2,0.0,3,3,100,0,4,4,3,2,0,2,4,-5
Ben Simmons,PHI,PHI vs. SAS,01/23/2019,2018-19,W,35,21,9,14,64.3,0,0,-,3,4,75.0,2,8,10,15,1,0,3,2,2
Jerami Grant,OKC,OKC vs. POR,01/22/2019,2018-19,W,33,11,4,8,50.0,2,2,100,1,2,50.0,0,5,5,0,1,2,0,3,1
Dennis Schroder,OKC,OKC vs. POR,01/22/2019,2018-19,W,23,13,5,13,38.5,1,5,20.0,2,4,50.0,0,1,1,2,1,0,0,3,1
Maurice Harkless,POR,POR @ OKC,01/22/2019,2018-19,L,18,0,0,4,0.0,0,0,-,0,0,-,3,0,3,1,1,0,0,3,-9
Meyers Leonard,POR,POR @ OKC,01/22/2019,2018-19,L,16,9,3,5,60.0,1,3,33.3,2,2,100,0,1,1,1,0,0,2,2,-9
Nerlens Noel,OKC,OKC vs. POR,01/22/2019,2018-19,W,12,0,0,1,0.0,0,0,-,0,0,-,1,2,3,2,2,0,0,1,13
Abdel Nader,OKC,OKC vs. POR,01/22/2019,2018-19,W,10,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,3
Damian Lillard,POR,POR @ OKC,01/22/2019,2018-19,L,40,34,12,24,50.0,2,10,20.0,8,8,100,1,4,5,8,5,0,5,4,3
Zach Collins,POR,POR @ OKC,01/22/2019,2018-19,L,12,4,2,3,66.7,0,0,-,0,0,-,4,2,6,1,0,0,1,1,-13
Paul George,OKC,OKC vs. POR,01/22/2019,2018-19,W,38,36,10,21,47.6,3,6,50.0,13,15,86.7,2,6,8,4,5,1,3,2,16
Terrance Ferguson,OKC,OKC vs. POR,01/22/2019,2018-19,W,37,14,6,8,75.0,2,4,50.0,0,0,-,0,2,2,1,4,0,1,4,2
Steven Adams,OKC,OKC vs. POR,01/22/2019,2018-19,W,36,14,7,12,58.3,0,0,-,0,0,-,4,4,8,3,2,1,1,2,-4
Al-Farouq Aminu,POR,POR @ OKC,01/22/2019,2018-19,L,31,4,1,7,14.3,0,5,0.0,2,4,50.0,2,11,13,4,0,0,0,3,0
Russell Westbrook,OKC,OKC vs. POR,01/22/2019,2018-19,W,37,29,9,20,45.0,1,4,25.0,10,12,83.3,2,8,10,14,1,0,5,4,5
Jake Layman,POR,POR @ OKC,01/22/2019,2018-19,L,18,4,2,7,28.6,0,4,0.0,0,0,-,1,2,3,1,0,0,0,0,7
CJ McCollum,POR,POR @ OKC,01/22/2019,2018-19,L,38,31,11,23,47.8,7,12,58.3,2,2,100,1,2,3,3,0,1,4,0,-7
Patrick Patterson,OKC,OKC vs. POR,01/22/2019,2018-19,W,15,6,2,2,100,2,2,100,0,0,-,0,0,0,0,0,0,0,0,8
Evan Turner,POR,POR @ OKC,01/22/2019,2018-19,L,17,4,2,3,66.7,0,0,-,0,0,-,0,2,2,1,0,0,2,0,-9
Seth Curry,POR,POR @ OKC,01/22/2019,2018-19,L,12,2,1,2,50.0,0,1,0.0,0,0,-,1,0,1,0,0,0,0,3,-10
Jusuf Nurkic,POR,POR @ OKC,01/22/2019,2018-19,L,37,22,9,17,52.9,0,1,0.0,4,6,66.7,7,8,15,1,1,2,5,4,2
Pascal Siakam,TOR,TOR vs. SAC,01/22/2019,2018-19,W,31,18,8,14,57.1,1,4,25.0,1,1,100,1,3,4,1,1,1,2,3,11
Ben McLemore,SAC,SAC @ TOR,01/22/2019,2018-19,L,13,10,3,4,75.0,2,2,100,2,3,66.7,1,1,2,0,0,1,1,3,-9
Bogdan Bogdanovic,SAC,SAC @ TOR,01/22/2019,2018-19,L,36,16,6,15,40.0,1,4,25.0,3,4,75.0,2,6,8,9,3,0,1,1,-3
Norman Powell,TOR,TOR vs. SAC,01/22/2019,2018-19,W,21,11,4,7,57.1,1,2,50.0,2,5,40.0,0,1,1,1,0,0,1,1,15
Justin Jackson,SAC,SAC @ TOR,01/22/2019,2018-19,L,17,4,2,6,33.3,0,2,0.0,0,0,-,0,0,0,1,0,0,0,2,-21
Kyle Lowry,TOR,TOR vs. SAC,01/22/2019,2018-19,W,34,19,6,15,40.0,4,9,44.4,3,3,100,1,3,4,9,0,1,4,3,9
Malachi Richardson,TOR,TOR vs. SAC,01/22/2019,2018-19,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Willie Cauley-Stein,SAC,SAC @ TOR,01/22/2019,2018-19,L,25,10,4,5,80.0,0,0,-,2,2,100,1,5,6,2,0,0,0,5,-6
Greg Monroe,TOR,TOR vs. SAC,01/22/2019,2018-19,W,12,0,0,4,0.0,0,0,-,0,4,0.0,2,2,4,1,2,0,2,2,14
Jordan Loyd,TOR,TOR vs. SAC,01/22/2019,2018-19,W,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Patrick McCaw,TOR,TOR vs. SAC,01/22/2019,2018-19,W,7,0,0,2,0.0,0,1,0.0,0,0,-,1,2,3,1,1,0,1,1,-2
CJ Miles,TOR,TOR vs. SAC,01/22/2019,2018-19,W,16,15,5,7,71.4,4,5,80.0,1,2,50.0,1,1,2,1,0,1,0,3,4
Chris Boucher,TOR,TOR vs. SAC,01/22/2019,2018-19,W,12,8,2,4,50.0,0,2,0.0,4,4,100,1,2,3,0,0,0,0,0,2
Fred VanVleet,TOR,TOR vs. SAC,01/22/2019,2018-19,W,32,19,6,10,60.0,3,6,50.0,4,5,80.0,1,6,7,7,1,1,2,3,7
Frank Mason,SAC,SAC @ TOR,01/22/2019,2018-19,L,10,2,1,3,33.3,0,0,-,0,0,-,0,0,0,3,1,0,2,1,-13
Kosta Koufos,SAC,SAC @ TOR,01/22/2019,2018-19,L,5,5,2,3,66.7,0,0,-,1,2,50.0,1,1,2,0,0,1,1,2,-8
Delon Wright,TOR,TOR vs. SAC,01/22/2019,2018-19,W,24,9,2,6,33.3,1,2,50.0,4,5,80.0,1,5,6,2,1,0,3,2,24
Buddy Hield,SAC,SAC @ TOR,01/22/2019,2018-19,L,35,15,5,14,35.7,2,6,33.3,3,3,100,0,3,3,5,1,1,4,3,1
Yogi Ferrell,SAC,SAC @ TOR,01/22/2019,2018-19,L,39,10,4,13,30.8,2,5,40.0,0,0,-,2,5,7,6,2,0,2,3,-2
Marvin Bagley III,SAC,SAC @ TOR,01/22/2019,2018-19,L,38,22,10,20,50.0,0,2,0.0,2,2,100,1,10,11,1,1,2,2,3,-4
Danny Green,TOR,TOR vs. SAC,01/22/2019,2018-19,W,23,6,2,8,25.0,2,6,33.3,0,0,-,1,1,2,1,1,1,0,2,-6
Serge Ibaka,TOR,TOR vs. SAC,01/22/2019,2018-19,W,25,15,5,13,38.5,0,3,0.0,5,6,83.3,2,8,10,1,0,0,1,1,1
Harry Giles III,SAC,SAC @ TOR,01/22/2019,2018-19,L,23,11,4,8,50.0,0,0,-,3,6,50.0,2,2,4,2,0,2,1,4,-10
Luka Doncic,DAL,DAL vs. LAC,01/22/2019,2018-19,W,32,17,5,15,33.3,0,8,0.0,7,10,70.0,0,7,7,6,1,1,3,1,2
Dorian Finney-Smith,DAL,DAL vs. LAC,01/22/2019,2018-19,W,21,5,1,1,100,1,1,100,2,2,100,1,3,4,1,1,0,1,5,11
Harrison Barnes,DAL,DAL vs. LAC,01/22/2019,2018-19,W,34,20,7,14,50.0,3,5,60.0,3,4,75.0,0,2,2,1,0,0,0,2,15
Avery Bradley,LAC,LAC @ DAL,01/22/2019,2018-19,L,39,15,5,11,45.5,3,6,50.0,2,2,100,2,3,5,3,0,0,1,2,5
Mike Scott,LAC,LAC @ DAL,01/22/2019,2018-19,L,10,7,3,7,42.9,1,4,25.0,0,0,-,0,1,1,0,0,0,0,4,0
Jalen Brunson,DAL,DAL vs. LAC,01/22/2019,2018-19,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Dennis Smith Jr.,DAL,DAL vs. LAC,01/22/2019,2018-19,W,37,17,6,17,35.3,1,6,16.7,4,4,100,1,7,8,4,1,0,4,3,9
Jerome Robinson,LAC,LAC @ DAL,01/22/2019,2018-19,L,10,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,1,1,0,0,1,6
Johnathan Motley,LAC,LAC @ DAL,01/22/2019,2018-19,L,15,7,2,5,40.0,0,0,-,3,4,75.0,2,1,3,0,1,0,1,1,-3
Wesley Matthews,DAL,DAL vs. LAC,01/22/2019,2018-19,W,33,9,3,9,33.3,1,4,25.0,2,5,40.0,0,1,1,1,0,0,0,2,6
Devin Harris,DAL,DAL vs. LAC,01/22/2019,2018-19,W,17,13,5,8,62.5,2,5,40.0,1,2,50.0,0,3,3,3,1,0,1,2,-3
Dirk Nowitzki,DAL,DAL vs. LAC,01/22/2019,2018-19,W,10,8,3,6,50.0,2,4,50.0,0,0,-,0,1,1,0,0,1,0,3,4
Marcin Gortat,LAC,LAC @ DAL,01/22/2019,2018-19,L,5,0,0,0,-,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-4
Maxi Kleber,DAL,DAL vs. LAC,01/22/2019,2018-19,W,14,2,1,2,50.0,0,1,0.0,0,0,-,3,3,6,1,0,0,2,4,-7
Lou Williams,LAC,LAC @ DAL,01/22/2019,2018-19,L,23,15,5,16,31.3,1,6,16.7,4,4,100,1,0,1,4,0,0,2,2,-21
Shai Gilgeous-Alexander,LAC,LAC @ DAL,01/22/2019,2018-19,L,20,8,4,14,28.6,0,2,0.0,0,0,-,0,1,1,1,0,1,0,1,5
Tyrone Wallace,LAC,LAC @ DAL,01/22/2019,2018-19,L,10,4,1,5,20.0,0,0,-,2,2,100,1,0,1,0,0,0,0,1,3
DeAndre Jordan,DAL,DAL vs. LAC,01/22/2019,2018-19,W,35,13,6,8,75.0,0,0,-,1,2,50.0,4,12,16,4,1,4,0,3,12
Sindarius Thornwell,LAC,LAC @ DAL,01/22/2019,2018-19,L,7,3,1,1,100,0,0,-,1,4,25.0,0,1,1,0,0,0,0,1,-11
Patrick Beverley,LAC,LAC @ DAL,01/22/2019,2018-19,L,35,16,6,14,42.9,3,10,30.0,1,3,33.3,4,5,9,3,1,0,0,5,-11
Montrezl Harrell,LAC,LAC @ DAL,01/22/2019,2018-19,L,31,11,4,7,57.1,0,0,-,3,4,75.0,3,5,8,3,0,1,2,4,-5
Dwight Powell,DAL,DAL vs. LAC,01/22/2019,2018-19,W,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-8
Tobias Harris,LAC,LAC @ DAL,01/22/2019,2018-19,L,34,9,1,9,11.1,1,6,16.7,6,6,100,0,7,7,4,1,2,1,4,-4
Jamal Crawford,PHX,PHX vs. MIN,01/22/2019,2018-19,L,22,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,4,0,0,0,0,-9
Josh Jackson,PHX,PHX vs. MIN,01/22/2019,2018-19,L,31,27,10,18,55.6,2,4,50.0,5,9,55.6,1,9,10,3,0,3,1,4,-15
Derrick Rose,MIN,MIN @ PHX,01/22/2019,2018-19,W,23,6,3,9,33.3,0,3,0.0,0,0,-,1,0,1,5,1,0,1,0,17
Devin Booker,PHX,PHX vs. MIN,01/22/2019,2018-19,L,24,14,6,11,54.5,0,1,0.0,2,2,100,0,3,3,4,1,1,4,3,-20
Keita Bates-Diop,MIN,MIN @ PHX,01/22/2019,2018-19,W,6,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,4
Josh Okogie,MIN,MIN @ PHX,01/22/2019,2018-19,W,25,21,7,11,63.6,4,7,57.1,3,3,100,0,5,5,2,2,0,1,5,15
T.J. Warren,PHX,PHX vs. MIN,01/22/2019,2018-19,L,16,4,2,2,100,0,0,-,0,0,-,0,1,1,2,0,0,1,0,-14
De'Anthony Melton,PHX,PHX vs. MIN,01/22/2019,2018-19,L,22,4,2,6,33.3,0,1,0.0,0,0,-,0,1,1,3,2,0,1,0,-15
Elie Okobo,PHX,PHX vs. MIN,01/22/2019,2018-19,L,4,0,0,4,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
Taj Gibson,MIN,MIN @ PHX,01/22/2019,2018-19,W,25,13,4,7,57.1,0,0,-,5,7,71.4,3,4,7,1,0,0,4,0,25
Anthony Tolliver,MIN,MIN @ PHX,01/22/2019,2018-19,W,20,3,1,4,25.0,1,3,33.3,0,0,-,1,4,5,1,0,0,0,2,3
Dragan Bender,PHX,PHX vs. MIN,01/22/2019,2018-19,L,30,13,5,10,50.0,1,4,25.0,2,5,40.0,4,6,10,2,0,0,1,2,-21
Andrew Wiggins,MIN,MIN @ PHX,01/22/2019,2018-19,W,34,17,7,18,38.9,1,5,20.0,2,4,50.0,3,6,9,2,0,0,2,3,26
Jerryd Bayless,MIN,MIN @ PHX,01/22/2019,2018-19,W,28,14,5,16,31.3,4,11,36.4,0,0,-,2,2,4,7,2,0,0,1,10
